Ground Truth,Response
[]<>charger_4&&[]<>(area_5&&photo),G(photo -> F(charger_4)) & G(charger_4 -> F(photo))
[]<>(street_3&&photo),G photo
!street_5 U store_1&&<>(store_1&&p_package_4),(!street_5) U (store_1 & p_package_4)
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & store_8 & house_5)
[]<>charger_6&&[]<>(table_4&&p_brochure_4),G((p_brochure_4 & table_4) -> F charger_6)
<>[]intersection_5,G(intersection_5)
!building_8 U parking_lot_8,G(building_8 -> parking_lot_8)
park_1 U table_3,!table_3 U park_1
[]<>(monument_8&&photo)&&!monument_8 U park_4,G(photo -> !monument_8 U park_4)
!park_4 U street_3&&<>(store_7&&<>(p_takeout_2&&<>(bench_3&&pd))),(!park_4 U street_3) & G(street_3 -> F(store_7 & F(p_takeout_2 & F(bench_3))))
[]<>(house_2&&p_trash_can_4),G(F house_2 & F p_trash_can_4)
<>(street_5&&<>house_4),F street_5 & F house_4
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),G((store_5 & !p_box_8) -> F(p_box_8 & !store_5)) & G((p_box_8 & !house_1) -> F(house_1 & !p_box_8))
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),F(p_trash_4 & X F(garbage_dump_1 & pd))
!store_4 U street_6&&<>(office_2&&<>(p_package_8&&<>(store_4&&pd))),!store_4 U street_6
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (p_package_4 -> (office_3 U office_8)))
[]<>charger_4&&[]<>(area_5&&photo),G(photo -> F charger_4)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),F p_brochure_3 & F park_2
[]!park_3&&<>(monument_3&&photo),G(photo -> !park_3)
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
<>[]intersection_5,F intersection_5 & G intersection_5
[]<>(house_2&&p_trash_can_4),G(house_2 -> F p_trash_can_4)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),F(p_brochure_3 & table_9) & F(p_brochure_3 & park_2)
[]<>(area_51&&photo)&&[]<>charger_4,G(photo -> area_51) & G(F charger_4)
<>(street_4&&<>(p_traffic_cone_5&&<>(intersection_6&&pd))),F(!p_traffic_cone_5 & intersection_6 & !street_4)
[]<>charger_6&&[]<>(table_4&&p_brochure_4),G(charger_6 -> F(charger_6)) & G(table_4 -> F(p_brochure_4))
<>(building_2&&photo),F(building_2 & F(photo))
[]<>charging_station_5&&[]<>(warehouse_1&&<>(p_package_5&&<>(store_5&&pd))),G((p_package_5 & warehouse_1) -> F(charging_station_5)) & G((p_package_5 & store_5) -> F(charging_station_5))
<>(store_2&&<>(p_package_4&&<>(house_4&&pd))),F(store_2 & X p_package_4) & F(house_4)
<>(post_office_1&&<>(p_lettter_2&&<>(building_3&&pd))),F(post_office_1 & X F(p_lettter_2 & X F(building_3 & pd)))
[]<>charger_5&&[]<>(warehouse_1&&<>(p_package_5&&<>(store_5&&pd))),G((p_package_5 & warehouse_1) -> F(charger_5 & X F(store_5)))
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo & charger_4)
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F(p_stack_4 & F(street_2 & G(street_2)))
!street_4 U intersection_2&&<>(house_13&&p_trash_13),!street_4 U (intersection_2 & p_trash_13 & house_13)
!street_4 U intersection_2&&<>(house_13&&p_trash_13),(!street_4) U (intersection_2 & F (house_13 & p_trash_13))
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),(!intersection_5) U (street_4 & F (p_pass_4 & F office_1))
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,F hospital_3 & G !pharmacy_2
<>(house_3&&<>(p_box_8&&<>(office_2&&pd))),F (house_3 & p_box_8 & X F (office_2 & pd))
[]!parking_lot_5&&[]<>(car_9&&photo),G(photo -> !parking_lot_5)
[]!building_2&&<>(office_6&&p_letter_5),G(!(building_2) & (!building_2 U p_letter_5) & (p_letter_5 -> F office_6))
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F(table_2 & p_brochure_5 & X F(street_5 & p_brochure_5))
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),F(p_trash_4 & house_4) & F(garbage_dump_1 & !p_trash_4)
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(p_cone_5 & parking_lot_2) & F(p_cone_5 & street_1)
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),F bedroom_2 & F p_bottle_3 & F kitchen_4
[]<>(house_2&&p_trash_can_4),G(house_2 -> F p_trash_can_4)
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo & !parking_lot_9)
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(store_4 -> F(hall_8))
<>(street_5&&<>house_4),F street_5 & F (street_5 -> F house_4)
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),F(restaurant_9 & X(takeout_2 U house_1))
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((!park_4) -> (!monument_8 U park_4)) & G((photo & !park_4) -> monument_8)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & X(p_bottle_4 U table_4))
<>[]park_8,F park_8 & G(park_8)
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(p_cone_5 & street_1)
[]!building_2&&<>(office_6&&p_letter_5),G((p_letter_5 & office_6) -> !building_2)
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G(F(store_2 & X(!store_2 U building_5)))
street_4 U (house_1&&photo),street_4 U photo
[]<>charger_2&&<>(table_2&&<>(p_plate_4&&<>(table_4&&pd))),G((p_plate_4 & table_2) -> F charger_2) & G((p_plate_4 & table_4) -> F charger_2)
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo -> !parking_lot_9)
<>(intersection_7&&photo&&[]intersection_7),F(intersection_7 & photo) & G(intersection_7)
[]!living_room_1&&<>(kitchen_2&&p_bottle_3),G(!living_room_1 -> F(kitchen_2 & p_bottle_3))
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (office_3 -> F(p_package_4 & X(!p_package_4 U office_8))) & (office_8 -> F(p_package_4 & X(!p_package_4 U office_3))))
<>(garage_4&&<>(building_3&&[]building_3)),!building_3 U garage_4 & G(garage_4 -> X garage_4)
<>(street_5&&<>(building_2&&[]building_2)),F street_5 & (street_5 -> X (building_2 & G building_2))
<>(park_7&&<>(monument_4&&photo)),F park_7 & F (park_7 -> F photo)
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),F(office_4 & X(p_box_2)) & F(house_1 & X(pd))
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),F table_8 & X p_brochure_2 & X F table_1
[]<>(building_5&&photo)&&[]<>charger_4,G(photo -> F(building_5 & F(charger_4)))
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),F(p_brochure_3 & table_9) & F(p_brochure_3 & park_2)
[]<>(locality_7&&photo)&&[]!park_3,G(!park_3) & G(locality_7 -> F photo)
<>(statue_2&&photo)&&!statue_2 U park_5,!statue_2 U park_5 & F photo & F statue_2
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(p_cone_5 & parking_lot_2) & F(p_cone_5 & street_1)
parking_lot_9 U (car_2&&photo),parking_lot_9 U photo
park_2 U (monument_13&&photo),park_2 U photo
[]<>charger_1&&<>(house_4&&<>(box_4&&<>(house_9&&pd))),G((box_4 & house_4) -> F(charger_1 & X(box_4 & !house_4 & !house_9)) & F(house_9 & box_4))
<>(office_3&&<>(p_document_1&&<>(street_2&&pd))),F(office_3 & p_document_1 & F(street_2 & pd))
[]<>(area_9&&photo)&&[]<>(camp_4&&<>(p_ordnance_3&&<>(camp_9&&pd))),G(photo -> F(photo)) & G(p_ordnance_3 -> F(p_ordnance_3))
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),G(!office_4 U p_pass_6) & G(p_pass_6 -> X(!house_5 U office_4))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),G(!(locality_5) U (house_2 & F(p_pass_5 & F(office_3))))
<>(pd&&<>(park_4&&[]park_4)),pd -> F(park_4 & G(park_4))
parking_lot_4 U (car_5&&photo),!photo U (photo & car_5 & parking_lot_4)
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
building_4 U (room_43&&<>(p_folder_3&&<>(room_12&&pd))),building_4 U (room_43 & X p_folder_3 & X room_12)
<>(house_1&&<>(p_trash_can_4&&<>(garbage_dump_3&&pd))),F house_1 & F p_trash_can_4 & F garbage_dump_3
<>(kitchen_2&&p_bottle_3)&&[]!living_room_1,F kitchen_2 & !living_room_1 & F p_bottle_3
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & table_2) & F(park_4 & G(park_4))
<>(monument_12&&photo&&[]monument_12),F(photo & G(photo))
<>[]street_2,F street_2 & G(street_2 -> X street_2)
<>(shop_1&&<>(p_bottle_3&&<>(hospital_2&&pd))),F shop_1 & F p_bottle_3 & F hospital_2
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),F(bedroom_2 & p_bottle_3 & X F(kitchen_4 & pd))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(storage_4 -> F(office_2 & F(storage_4)))
[]<>(street_3&&photo),G photo
!garage_1 U photo&&<>(landmark_5&&photo),!garage_1 U (landmark_5 & photo)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & p_bottle_4 & table_4)
[]street_5&&[]<>(parking_lot_4&&photo),G(street_5 & F photo)
<>(police_station_1&&<>(p_cone_2&&<>(intersection_2&&pd)))&&[]!park_3,G(!park_3) & F(p_cone_2 & intersection_2)
<>(store_2&&<>(p_package_4&&<>(house_4&&pd))),G((store_2 & !p_package_4) -> F(p_package_4 & house_4))
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),F (store_5 & X F (p_box_8 & X F house_1))
<>[]house_5,F house_5 & G house_5
parking_lot_5 U (car_5&&photo),parking_lot_5 U photo
!street_4 U intersection_2&&<>(house_13&&p_trash_13),(!street_4) U intersection_2
[]!parking_lot_5&&[]<>(car_9&&photo),G(photo -> !parking_lot_5)
<>[]table_4,F table_4 & G table_4
!garage_1 U photo&&<>(landmark_5&&photo),!garage_1 U (landmark_5 & photo)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F post_office_1 & F p_letter_3 & F house_2
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F p_brochure_5 & F street_5
<>(table_4&&<>(p_tin_can_4&&<>(trash_can_5&&pd)))&&[]!hallway_2,G(!hallway_2) & F(p_tin_can_4 & table_4) & F(trash_can_5)
[]<>(table_2&&<>(p_brochure_8&&<>(street_9&&pd)))&&[]<>charger_6,G((p_brochure_8 & table_2) -> F street_9) & G F charger_6
<>[]park_8,F park_8 & G park_8
[]<>parking_lot_4&&<>(car_5&&<>(p_document_4&&<>(car_6&&pd))),G(p_document_4 -> (F parking_lot_4 & F car_6)) & G(car_5 -> F p_document_4)
<>(parking_lot_2&&p_dish_2),F parking_lot_2 & F p_dish_2
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 -> locality_2) & (pd -> locality_2) & (office_4 -> locality_2) & (office_9 -> locality_2))
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),F(takeout_2 & restaurant_9 & X(house_1))
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G((store_2 & !p_crate_6) -> X(p_crate_6 U building_5))
<>(building_2&&photo),F photo & building_2
!landmark_5 U park_5&&<>(landmark_5&&photo),(!landmark_5 U park_5) & F photo
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo -> statue_4) & G(F charger_4)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),(!room_2) U (kitchen_1 & p_bottle_4 & X(table_4))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & p_document_5 -> (locality_2 U (office_4 & X (p_document_5 U office_9))))
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F(p_brochure_5 & table_2) & F(p_brochure_5 & street_5)
[]<>(locality_7&&photo)&&[]!park_3,G(locality_7 -> photo) & G(!park_3)
[]!parking_lot_8&&<>street_5,G(street_5 -> !parking_lot_8)
[]<>(warehouse_4&&<>(p_crate_8&&<>(store_8&&pd)))&&[]<>charger_2,G(F(store_8) & F(charger_2))
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (office_3 -> X(!office_3 U office_8)) & (office_8 -> X(!office_8 U office_3)))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (house_2 & p_pass_5 & X(!p_pass_5 U (office_3 & pd)))
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),F bedroom_2 & F p_bottle_3 & F kitchen_4
[]<>(monument_8&&photo)&&!monument_8 U park_4,G(photo) & (!monument_8 U park_4)
[]!street_5&&<>(house_2&&p_box_4),G(!(house_2 & p_box_4 & X street_5))
[]<>(intersection_4&&photo),G F photo
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),F(table_8 & X p_brochure_2 & F(table_1 & !p_brochure_2))
<>(house_4&&<>(p_package_2&&<>(warehouse_5&&pd))),F house_4 & F p_package_2 & F warehouse_5
<>(statue_6&&photo)&&[]park_5,G(park_5 -> (!photo U (statue_6 & photo)))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
<>(arch_4&&photo)&&[]!park_2,F(photo & !park_2) & G(!park_2)
<>(plant_8&&<>(p_box_5&&<>(store_6&&pd))),F(p_box_5 & plant_8) & F(store_6)
[]!street_7&&<>(store_9&&<>(p_package_3&&<>(house_1&&pd))),G((store_9 & p_package_3) -> (!street_7 U house_1))
[]!(street_3||street_4),!(G F street_3) & !(G F street_4)
[]<>(area_2&&photo),G(F(area_2 & F(photo)))
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),G((office_5 & p_letter_4) -> F(house_2 & pd))
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo -> (area_4 & area_3))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (house_2 & p_pass_5 & X office_3)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F(p_letter_3 & post_office_1) & F(p_letter_3 & house_2)
[]!parking_lot_5&&[]<>(car_9&&photo),G(photo -> !parking_lot_5)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & table_2) & G((p_brochure_9 & table_2) -> X(park_4 & G(park_4)))
!intersection_1 U street_6&&<>(street_2&&<>(p_cone_3&&<>(intersection_1&&pd))),(!intersection_1 U street_6) & G((street_2 & p_cone_3) -> F(intersection_1 & !p_cone_3))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & office_4 -> (locality_2 U (p_document_5 & office_9)))
[]<>intersection_4&&<>locality_9,G(locality_9 -> F(intersection_4))
[]<>(building_5&&photo)&&[]<>charger_4,G(photo -> F building_5) & G(F charger_4)
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),G(building_9 U (p_bottle_3 & room_2 & F(room_6)))
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(store_4 -> F(p_box_2 & F(hall_8 & F(store_4))) )
park_4 U (statue_9&&photo),park_4 U photo
[]<>(area_2&&photo),G(F(area_2 & F(photo)))
park_2 U (monument_13&&photo),park_2 U photo
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & room_2 & X room_6)
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(parking_lot_2 & F(p_cone_5 & F(street_1)))
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F house_4 & F p_stack_4 & F street_2 & G(street_2 -> X street_2)
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G((store_4 & p_box_2) -> F(hall_8 & p_box_2))
<>(p_luggage_2&&<>(room_402&&pd)),F(p_luggage_2 & F(room_402))
<>(mall_5&&<>(p_box_4&&<>(house_1&&pd))),F mall_5 & F p_box_4 & F house_1
<>[]house_5,F house_5 & G (house_5)
[]!house_4,G F !house_4
<>(landmark_9&&photo&&[]landmark_9),F landmark_9 & F photo & G landmark_9
[]<>(landmark_21&&photo),G F photo
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),F(p_box_8 & store_5) & F(house_1 & p_box_8)
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & room_2 & X(room_6))
!intersection_8 U street_3&&<>locality_5,!intersection_8 U street_3 & X F locality_5
<>(statue_6&&photo&&<>(bench_4&&[]bench_4)),F(photo & X(statue_6 U (bench_4 & G bench_4)))
<>(arch_2&&photo&&<>(park_8&&[]park_8)),F(arch_2 & X(F(park_8 & G(park_8))))
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),F(office_4 & X(p_box_2 U house_1))
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,(!mall_1) & F(store_3 & F(p_package_2 & F(house_2 & pd)))
street_4 U (house_1&&photo),(!photo U (photo & house_1))
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F p_brochure_9 & F park_4 & G(park_4 -> X park_4)
[]!street_4&&<>(store_7&&<>(p_package_8&&<>(house_2&&pd))),G((p_package_8 & store_7) -> (!street_4 U house_2))
!street_4 U intersection_2&&<>(house_13&&p_trash_13),G((!street_4) U intersection_2) & F(house_13 & p_trash_13)
<>(monument_3&&photo&&<>(pathway_8&&[]pathway_8)),F(photo & X(pathway_8 & G(pathway_8)))
<>(intersection_5&&<>(p_cone_5&&<>(street_2&&pd))),F(intersection_5 & p_cone_5 & F(street_2 & pd))
<>[]intersection_5,F intersection_5 & G(intersection_5)
<>[]mall_5,F mall_5 & G mall_5
[]<>(landmark_21&&photo),G(landmark_21 -> F photo)
<>(park_5&&<>(monument_3&&photo)),F park_5 & (park_5 -> F photo)
<>(park_7&&<>(monument_4&&photo)),F park_7 & G(park_7 -> X F photo)
[]<>charger_9&&[]<>(warehouse_8&&<>(p_crate_2&&<>(store_2&&pd))),G(F charger_9) & G((p_crate_2 & warehouse_8) -> F store_2)
[]<>charger_12&&[]<>(house_5&&<>(p_box_1&&<>(house_23&&pd))),G((p_box_1 & house_5) -> F(charger_12 & X F(house_23 & X F(house_5))))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & store_8 & X(!store_8 U house_5))
<>(monument_12&&photo&&[]monument_12),F(photo & G(photo))
<>(street_5&&<>house_4),F street_5 & (street_5 -> F house_4)
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F(p_brochure_5 & table_2) & F(p_brochure_5 & street_5)
<>(arch_4&&photo)&&[]!park_2,F arch_4 & G !park_2
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,G(!mall_1) & F(p_package_2 & store_3) & F(house_2 & !p_package_2)
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),F(office_5 & p_letter_4 & X(F(house_2 & pd)))
<>(store_6&&<>(p_box_1&&<>(house_9&&pd)))&&<>(intersection_5&&[]intersection_5),F(store_6 & X(!store_6 U (p_box_1 & F(house_9 & F(intersection_5 & G(intersection_5))))))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(storage_4 -> F office_2)
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 & office_4) -> (p_document_5 U office_9))
<>(landmark_6&&photo),F photo
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),F(p_trash_4 & house_4) & F(gp_trash_4 -> F(garbage_dump_1))
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
<>(park_5&&<>(monument_3&&photo)),F(park_5 & X F(photo & X !photo))
[]<>(building_5&&photo)&&[]<>charger_4,G(photo -> building_5) & G(F charger_4)
[]!street_6&&<>(car_1&&photo),G(photo -> !street_6)
<>[]house_5,F house_5 & G house_5
<>(pd&&<>parking_lot_2),F(parking_lot_2 & !pd)
[]street_5&&[]<>(parking_lot_4&&photo),G(street_5 & photo)
[]locality_7&&<>(office_4&&<>(p_letter_1&&<>(house_1&&pd))),G((p_letter_1 & office_4) -> (p_letter_1 U house_1))
[]area_2&&[]<>(building_8&&photo),G(area_2 -> (area_2 U (building_8 & F photo)))
!street_4 U intersection_6&&<>[]street_4,(!street_4 U intersection_6) & G(intersection_6 -> X(street_4 & G(street_4)))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
<>(house_3&&<>(p_pass_2&&<>(office_2&&pd)))&&!street_5 U p_pass_2,G((!p_pass_2 & !office_2) -> (!street_5 U p_pass_2)) & F(p_pass_2 & F office_2)
<>(warehouse_3&&<>(p_package_2&&<>(house_1&&pd&&photo))),F warehouse_3 & F house_1 & F p_package_2 & F photo
[]<>(intersection_4&&photo),G F photo
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,F(hospital_3 & F(p_bottle_4)) & G(!pharmacy_2)
park_5 U (monument_2&&photo&&<>(intersection_5&&[]intersection_5)),park_5 U (photo & X intersection_5 & G intersection_5)
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo -> X(photo)) & G(F area_3) & G(area_4 -> photo)
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F office_4))
parking_lot_9 U (car_2&&photo),(!photo U (photo & car_2)) & G((!photo & !car_2) -> parking_lot_9)
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),F p_brochure_2 & (p_brochure_2 U table_1)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),F(p_brochure_3 & table_9 & X F(park_2))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & store_8 & X (p_package_3 U house_5))
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo -> F(statue_4 & F(charger_4)))
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((photo & !monument_8) -> (!monument_8 U park_4))
park_4 U (statue_9&&photo),park_4 U photo
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
[]<>(street_3&&photo),G(photo -> X(F street_3))
<>(office_3&&<>(p_document_1&&<>(street_2&&[]street_2))),F office_3 & F p_document_1 & F street_2 & G(street_2 -> X street_2)
<>[]park_8,F park_8 & G park_8
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),(!intersection_5 U street_4) & F house_4 & F p_pass_4 & F office_1
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & p_bottle_4 & table_4)
