Ground Truth,Response
!street_5 U store_1&&<>(store_1&&p_package_4),!street_5 U (store_1 & p_package_4)
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),G(locality_6 U (p_package_3 & store_8 & F house_5))
[]<>charger_6&&[]<>(table_4&&p_brochure_4),G((p_brochure_4 & table_4) -> F charger_6)
<>[]intersection_5,F intersection_5 & G (intersection_5)
!building_8 U parking_lot_8,G((!parking_lot_8) U parking_lot_8 -> !building_8 U parking_lot_8)
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((!monument_8 U park_4) & G(F(photo & monument_8)))
!park_4 U street_3&&<>(store_7&&<>(p_takeout_2&&<>(bench_3&&pd))),(!park_4 U street_3) & G(street_3 -> F(p_takeout_2 & F(store_7 & F(bench_3))))
<>(street_5&&<>house_4),F street_5 & F (street_5 -> F house_4)
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),G((store_5 & p_box_8) -> F(house_1 & p_box_8 & pd))
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),G (p_trash_4 -> F (garbage_dump_1 & X !p_trash_4))
!store_4 U street_6&&<>(office_2&&<>(p_package_8&&<>(store_4&&pd))),!store_4 U street_6
!park_5 U intersection_5&&<>(monument_3&&photo),!park_5 U intersection_5 & F photo
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (p_package_4 & office_3 -> X(p_package_4 & office_8)))
[]<>charger_4&&[]<>(area_5&&photo),G((area_5 & photo) -> F charger_4)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),G((p_brochure_3 & table_9) -> F(park_2 & pd))
[]!park_3&&<>(monument_3&&photo),G((photo & monument_3) -> !park_3)
[]!parking_lot_5&&<>(car_3&&photo),G((photo & car_3) -> !parking_lot_5)
<>[]intersection_5,F intersection_5 & G intersection_5
[]<>(house_2&&p_trash_can_4),G(p_trash_can_4 -> X p_trash_can_4)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),G(p_brochure_3 & table_9 -> F(p_brochure_3 & park_2))
[]<>(area_51&&photo)&&[]<>charger_4,G((area_51 -> F photo) & F charger_4)
<>(street_4&&<>(p_traffic_cone_5&&<>(intersection_6&&pd))),G((p_traffic_cone_5 & street_4) -> F(p_traffic_cone_5 & intersection_6 & !street_4))
[]<>charger_6&&[]<>(table_4&&p_brochure_4),G((p_brochure_4 & table_4) U charger_6)
<>(building_2&&photo),F(building_2 & F(photo))
[]<>charging_station_5&&[]<>(warehouse_1&&<>(p_package_5&&<>(store_5&&pd))),G(F charging_station_5 & G(p_package_5 & (warehouse_1 -> F store_5)))
<>(store_2&&<>(p_package_4&&<>(house_4&&pd))),G((store_2 & p_package_4) -> F(house_4 & p_package_4))
<>(post_office_1&&<>(p_lettter_2&&<>(building_3&&pd))),F(p_lettter_2 & post_office_1) & F(p_lettter_2 & building_3) & (p_lettter_2 & building_3 -> F(p_lettter_2 & post_office_1))
[]<>charger_5&&[]<>(warehouse_1&&<>(p_package_5&&<>(store_5&&pd))),G(F(charger_5) & (p_package_5 U (warehouse_1 & F(store_5 & F(charger_5)))))
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F(house_4 & p_stack_4) & F(street_2) & G(street_2)
!street_4 U intersection_2&&<>(house_13&&p_trash_13),!street_4 U (intersection_2 & F (house_13 & p_trash_13))
!street_4 U intersection_2&&<>(house_13&&p_trash_13),!street_4 U (intersection_2 & F (house_13 & F p_trash_13))
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),(p_pass_4 & F(office_1)) -> (street_4 U intersection_5)
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,!pharmacy_2 U (hospital_3 & F p_bottle_4)
<>(house_3&&<>(p_box_8&&<>(office_2&&pd))),G((house_3 & p_box_8) -> F(office_2 & p_box_8))
<>street_5&&[]!parking_lot_2,!parking_lot_2 U street_5
[]!parking_lot_5&&[]<>(car_9&&photo),G((photo U car_9) & !parking_lot_5)
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),G(p_brochure_5 & table_2 -> F(pd & street_5))
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),G(p_trash_4 -> F(garbage_dump_1)) & G(p_trash_4 -> F(house_4))
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(p_cone_5 & parking_lot_2) & F(p_cone_5 & street_1)
[]<>(car_1&&photo)&&[]!parking_lot_9,G(car_1 -> F(photo)) & G(!parking_lot_9)
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(p_box_2 & store_4 -> F(p_box_2 & hall_8))
<>(street_5&&<>house_4),F street_5 & F (street_5 U house_4)
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),G((restaurant_9 & takeout_2) -> F(house_1 & takeout_2))
[]<>(monument_8&&photo)&&!monument_8 U park_4,(!monument_8 U park_4) & G(park_4 -> F(photo & monument_8))
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & p_bottle_4 & F(table_4))
<>[]park_8,F park_8 & G park_8
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),G(p_cone_5 & parking_lot_2 -> F(p_cone_5 & street_1 & !parking_lot_2))
[]!building_2&&<>(office_6&&p_letter_5),G((p_letter_5 & office_6) -> !building_2)
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G(store_2 -> F(p_crate_6 & F(building_5)))
[]<>charger_2&&<>(table_2&&<>(p_plate_4&&<>(table_4&&pd))),G((p_plate_4 & table_2) -> (F(charger_2 & X(F(p_plate_4 & table_4)))))
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo & !parking_lot_9)
<>(intersection_7&&photo&&[]intersection_7),G(intersection_7 -> (photo & X(intersection_7 U !intersection_7)))
[]!living_room_1&&<>(kitchen_2&&p_bottle_3),G(!living_room_1 U (kitchen_2 & F p_bottle_3))
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G((p_package_4 & (county_4 & (office_3 | office_8))) U (!p_package_4 | !county_4))
<>(garage_4&&<>(building_3&&[]building_3)),!building_3 U garage_4 & G garage_4
<>(street_5&&<>(building_2&&[]building_2)),F street_5 & (street_5 -> F (building_2 & G building_2))
<>(park_7&&<>(monument_4&&photo)),G(!photo U (park_7 & F(photo & monument_4)))
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),G((p_box_2 & office_4) -> F(pd & house_1))
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),G((table_8 & p_brochure_2) -> F(table_1 & pd))
[]<>(building_5&&photo)&&[]<>charger_4,G(F(photo & F(building_5)) & G(F(charger_4)))
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),G((p_brochure_3 & table_9) -> F(park_2 & p_brochure_3))
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),G((p_cone_5 & parking_lot_2) -> F(street_1 & p_cone_5))
parking_lot_9 U (car_2&&photo),parking_lot_9 U photo & car_2
[]<>charger_1&&<>(house_4&&<>(box_4&&<>(house_9&&pd))),G((box_4 & house_4) -> (charger_1 U (box_4 & house_9)))
<>(office_3&&<>(p_document_1&&<>(street_2&&pd))),G((office_3 & p_document_1) -> F(street_2 & pd))
[]<>(area_9&&photo)&&[]<>(camp_4&&<>(p_ordnance_3&&<>(camp_9&&pd))),G((area_9 & photo) -> X(F(p_ordnance_3 & camp_4 & X(F(camp_9)))))
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),!office_4 U (p_pass_6 & (house_5 U office_4))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (p_pass_5 & house_2 & F (pd & office_3))
<>(pd&&<>(park_4&&[]park_4)),F(park_4 & G(park_4))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo & car_5
[]!parking_lot_5&&<>(car_3&&photo),G((photo & car_3) -> !parking_lot_5)
building_4 U (room_43&&<>(p_folder_3&&<>(room_12&&pd))),G(building_4 U (p_folder_3 & room_43 & F(room_12)))
<>(house_1&&<>(p_trash_can_4&&<>(garbage_dump_3&&pd))),F(house_1 & F(p_trash_can_4 & F(garbage_dump_3)))
<>(monument_1&&photo)&&!monument_1 U park_4,G(!monument_1 U park_4) & F(monument_1 & photo)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & table_2) & F(park_4 & G(park_4))
<>(monument_12&&photo&&[]monument_12),F (photo & G photo & monument_12 & G monument_12)
<>[]street_2,F street_2 & G street_2
<>(shop_1&&<>(p_bottle_3&&<>(hospital_2&&pd))),F(shop_1 & F(p_bottle_3 & F(hospital_2)))
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),G((bedroom_2 & p_bottle_3) -> F(kitchen_4 & pd))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(p_crate_1 & storage_4 -> F(office_2 & p_crate_1)) & G(office_2 & p_crate_1 -> F(storage_4 & p_crate_1))
[]<>(street_3&&photo),G(photo & street_3)
!garage_1 U photo&&<>(landmark_5&&photo),!garage_1 U (photo & landmark_5)
<>(statue_7&&photo),F(statue_7 & X photo)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U ( (pd & p_bottle_4 & kitchen_1) & F (p_bottle_4 & table_4) )
<>(police_station_1&&<>(p_cone_2&&<>(intersection_2&&pd)))&&[]!park_3,G(!park_3) & F(police_station_1 & p_cone_2) & F(intersection_2 & p_cone_2) & (p_cone_2 U intersection_2)
<>(store_2&&<>(p_package_4&&<>(house_4&&pd))),G(store_2 -> F(p_package_4 & F(house_4)))
<>section_3&&[]!hall_5,F(section_3 & G(!hall_5))
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),G(store_5 -> F(p_box_8 & F(house_1 & pd)))
<>[]parking_lot_3,F(parking_lot_3) & G(parking_lot_3)
<>[]house_5,F house_5 & G house_5
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),F(p_box_8 & store_5) & F(p_box_8 & house_1) & (p_box_8 & store_5 -> X(!p_box_8 & store_5 U (p_box_8 & house_1)))
[]!parking_lot_5&&[]<>(car_9&&photo),G((photo & car_9) -> !parking_lot_5)
!garage_1 U photo&&<>(landmark_5&&photo),!garage_1 U (photo & landmark_5)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),G(post_office_1 -> F(p_letter_3 & F(house_2)))
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),G((p_brochure_5 & table_2) -> F street_5)
<>(table_4&&<>(p_tin_can_4&&<>(trash_can_5&&pd)))&&[]!hallway_2,!hallway_2 U (p_tin_can_4 & table_4) & F (p_tin_can_4 & trash_can_5) & G (!hallway_2)
[]<>(table_2&&<>(p_brochure_8&&<>(street_9&&pd)))&&[]<>charger_6,G((p_brochure_8 & table_2) -> F street_9) & G F charger_6
<>[]park_8,F park_8 & G park_8
[]<>parking_lot_4&&<>(car_5&&<>(p_document_4&&<>(car_6&&pd))),G((car_5 & p_document_4) -> F(car_6 & p_document_4)) & G(F(parking_lot_4))
<>(parking_lot_2&&p_dish_2),F(parking_lot_2 & F(p_dish_2))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 & office_4) -> locality_2) & G((p_document_5 & office_9) -> locality_2) & F(p_document_5 & office_4) & F(p_document_5 & office_9)
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),G(restaurant_9 -> F(takeout_2 & F(house_1)))
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G((store_2 & pd) -> (p_crate_6 U building_5))
[]<>(statue_4&&photo)&&[]<>charger_4,G((photo & statue_4) & F charger_4)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & p_bottle_4 & F(table_4))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & (p_document_5 -> F(office_9))) & F(office_4 & p_document_5)
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),G(p_brochure_5 -> F(table_2 & F(street_5)))
[]!building_2&&<>(office_6&&p_letter_5),G(!building_2 & F(p_letter_5 & office_6))
[]<>(locality_7&&photo)&&[]!park_3,G((locality_7 -> photo) & !park_3)
[]!parking_lot_8&&<>street_5,G((!parking_lot_8) U street_5)
[]<>(warehouse_4&&<>(p_crate_8&&<>(store_8&&pd)))&&[]<>charger_2,G((p_crate_8 & warehouse_4) -> F(store_8)) & G(F(charger_2))
[]<>(house_2&&p_trash_can_4),G(house_2 -> F p_trash_can_4)
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (p_package_4 -> (office_3 U office_8)))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (p_pass_5 & house_2 & F (pd & office_3))
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),G((bedroom_2 & p_bottle_3) -> F(kitchen_4 & p_bottle_3))
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((!monument_8) U park_4) & G(park_4 -> F(photo & monument_8))
[]!street_5&&<>(house_2&&p_box_4),G((house_2 & p_box_4) -> !street_5)
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),G((table_8 & p_brochure_2) -> F(table_1 & pd))
<>(house_4&&<>(p_package_2&&<>(warehouse_5&&pd))),F(house_4 & F(p_package_2 & F(warehouse_5)))
<>(statue_6&&photo)&&[]park_5,G(park_5 & (statue_6 -> F photo))
<>(arch_4&&photo)&&[]!park_2,!park_2 U (photo & arch_4)
<>(plant_8&&<>(p_box_5&&<>(store_6&&pd))),G((plant_8 & p_box_5) -> F(store_6 & p_box_5))
[]!street_7&&<>(store_9&&<>(p_package_3&&<>(house_1&&pd))),G((p_package_3 & store_9) -> (!street_7 U house_1))
[]!(street_3||street_4),!G(street_3 & street_4)
[]<>(area_2&&photo),G(area_2 -> F(photo))
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),G((office_5 & p_letter_4) -> F(pd & house_2))
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G((area_4 & photo) & (area_3 & photo))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (house_2 & p_pass_5 & X(office_3 & pd))
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),G((post_office_1 & p_letter_3) -> F(house_2 & pd))
[]!parking_lot_5&&[]<>(car_9&&photo),G((photo & car_9) -> !F parking_lot_5)
[]!street_3&&<>building_4,(!street_3) U building_4
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & X(!p_brochure_9)) & F(table_2) & F(park_4 & G(park_4))
!intersection_1 U street_6&&<>(street_2&&<>(p_cone_3&&<>(intersection_1&&pd))),(!intersection_1 U street_6) & G((street_6 & F street_2) -> F (p_cone_3 & F intersection_1))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 & office_4) -> (locality_2 U (p_document_5 & office_9)))
[]<>intersection_4&&<>locality_9,G(locality_9 -> F intersection_4)
[]<>(building_5&&photo)&&[]<>charger_4,G((building_5 -> F photo) & G F charger_4)
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),G(building_9 U (p_bottle_3 & pd & room_2 & X(room_6)))
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(F(store_4 & p_box_2) -> F(hall_8 & pd))
[]<>(area_2&&photo),G(F(area_2 & F(photo)))
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & pd & room_2 & X room_6)
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(parking_lot_2 & F(p_cone_5 & F(street_1)))
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F(house_4 & p_stack_4) & F(street_2 & G(street_2))
[]<>(statue_4&&photo)&&[]<>charger_4,G((photo & statue_4) & F charger_4)
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(store_4 -> F(p_box_2 & X(hall_8)))
<>(p_luggage_2&&<>(room_402&&pd)),F (p_luggage_2 & F room_402)
<>[]house_5,F house_5 & G house_5
<>(landmark_9&&photo&&[]landmark_9),F(landmark_9 & photo) & G(landmark_9)
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),G((store_5 & p_box_8) -> F(house_1 & pd))
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & pd & room_2 & room_6)
<>(statue_6&&photo&&<>(bench_4&&[]bench_4)),photo U (bench_4 & G bench_4)
<>(arch_2&&photo&&<>(park_8&&[]park_8)),F (photo & X (F (park_8 & G park_8)))
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),G((office_4 & p_box_2) -> F(pd & house_1))
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,G(!mall_1) & F(store_3 & p_package_2) & F(p_package_2 & pd & house_2)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & F(park_4 & G(park_4)))
[]!street_4&&<>(store_7&&<>(p_package_8&&<>(house_2&&pd))),(store_7 & F p_package_8) & G (!street_4 U (p_package_8 & F house_2))
<>(monument_3&&photo&&<>(pathway_8&&[]pathway_8)),F(photo & monument_3) & G(pathway_8)
<>(intersection_5&&<>(p_cone_5&&<>(street_2&&pd))),G((intersection_5 & p_cone_5) -> F(pd & street_2))
<>[]intersection_5,F intersection_5 & G intersection_5
<>[]mall_5,F mall_5 & G mall_5
[]<>(landmark_21&&photo),G(landmark_21 -> F(photo & X(!photo U landmark_21)))
<>(park_5&&<>(monument_3&&photo)),F park_5 & (park_5 -> F (photo & monument_3))
<>(park_7&&<>(monument_4&&photo)),F park_7 & F (park_7 -> F (photo & monument_4))
[]<>charger_9&&[]<>(warehouse_8&&<>(p_crate_2&&<>(store_2&&pd))),G(F charger_9) & G(p_crate_2 U (warehouse_8 & F store_2))
[]<>charger_12&&[]<>(house_5&&<>(p_box_1&&<>(house_23&&pd))),G((p_box_1 & (house_5 | house_23)) -> F(charger_12))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & X (store_8 & X (pd & X house_5)))
<>(street_5&&<>house_4),F street_5 & (street_5 -> F house_4)
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),G(p_brochure_5 & pd -> F street_5)
<>(arch_4&&photo)&&[]!park_2,G((!park_2) U photo & G(!park_2))
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,G(!mall_1) & F(store_3 & p_package_2) & F(house_2 & p_package_2) & (store_3 U (house_2 & p_package_2))
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),G((p_letter_4 & office_5) -> F(house_2 & pd))
<>(store_6&&<>(p_box_1&&<>(house_9&&pd)))&&<>(intersection_5&&[]intersection_5),F(p_box_1 & store_6) & F((p_box_1 & house_9) & G(intersection_5))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(p_crate_1 -> F(office_2 & X(!p_crate_1 U office_2)) & F(storage_4 & X(!p_crate_1 U storage_4)))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 & office_4) -> (locality_2 U (p_document_5 & office_9)))
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),G(p_trash_4 -> F(garbage_dump_1 & X(!p_trash_4)))
[]!parking_lot_5&&<>(car_3&&photo),G((photo & car_3) -> !parking_lot_5)
<>(park_5&&<>(monument_3&&photo)),!photo U park_5 & park_5 -> F (photo & monument_3)
[]<>(building_5&&photo)&&[]<>charger_4,G((building_5 -> F photo) & G(F charger_4))
[]!street_6&&<>(car_1&&photo),G((photo & car_1) -> !street_6)
<>[]house_5,F house_5 & G house_5
<>(pd&&<>parking_lot_2),G((pd) -> F(parking_lot_2))
[]locality_7&&<>(office_4&&<>(p_letter_1&&<>(house_1&&pd))),G((office_4 & p_letter_1) -> (locality_7 U (house_1 & p_letter_1)))
[]area_2&&[]<>(building_8&&photo),G((building_8 & !photo) -> area_2)
!street_4 U intersection_6&&<>[]street_4,!street_4 U intersection_6 & G(street_4)
<>[]parking_lot_5,F(parking_lot_5) & G(parking_lot_5)
<>(house_3&&<>(p_pass_2&&<>(office_2&&pd)))&&!street_5 U p_pass_2,G((!p_pass_2 & !pd) U (house_3 & p_pass_2)) & G((p_pass_2 & !pd) -> (!street_5 U (office_2 & pd)))
<>(warehouse_3&&<>(p_package_2&&<>(house_1&&pd&&photo))),G((warehouse_3 & p_package_2) -> F(house_1 & p_package_2 & photo))
[]<>(intersection_4&&photo),G(F photo & photo -> X(!photo U photo))
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,!pharmacy_2 U (hospital_3 & X (p_bottle_4 & G !pharmacy_2))
park_5 U (monument_2&&photo&&<>(intersection_5&&[]intersection_5)),park_5 U (photo & monument_2 & X (intersection_5 & G intersection_5))
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G((area_4 -> F photo) & (G F (area_3 & photo)))
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F(pd & F(office_4))))
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),G(p_brochure_2 & table_8 -> F(p_brochure_2 & table_1))
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),G(p_brochure_3 & table_9 -> F(park_2 & pd))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),G(locality_6 U (p_package_3 & store_8 & F(house_5 & pd)))
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((!park_4 U monument_8) -> !photo) & G((park_4 -> F(monument_8 & photo)))
[]!parking_lot_5&&<>(car_3&&photo),G(!(parking_lot_5 & photo & car_3))
[]<>(street_3&&photo),G(photo -> F X photo)
<>(office_3&&<>(p_document_1&&<>(street_2&&[]street_2))),F(office_3 & p_document_1) & F(street_2 & G(street_2))
<>[]park_8,F(park_8) & G(park_8)
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),!intersection_5 U street_4 & F house_4 & F p_pass_4 & F (p_pass_4 & F office_1)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (pd & p_bottle_4 & kitchen_1 & F(table_4))
