Ground Truth,Response
GF(monument_8 & photo) & (!monument_8 U park_4),G(photo -> (!monument_8 U park_4))
GF(locality_7 & photo) & G!park_3,G(photo & locality_7 & !park_3)
GF(car_1 & photo) & G!parking_lot_9,G(photo & !parking_lot_9)
GF(locality_7 & photo) & G!park_3,G(!park_3 -> F(photo & locality_7))
GF(car_1 & photo) & G!parking_lot_9,G(photo & car_1 & !parking_lot_9)
GF(locality_7 & photo) & G!park_3,G(photo & locality_7 & !park_3)
GF(car_1 & photo) & G!parking_lot_9,G(photo & car_1 & !parking_lot_9)
GF(locality_7 & photo) & G!park_3,G(photo & locality_7 & !park_3)
GF(car_1 & photo) & G!parking_lot_9,G(photo & car_1 & !parking_lot_9)
GF(car_1 & photo) & G!parking_lot_9,G(photo & !parking_lot_9)
GF(locality_7 & photo) & G!park_3,G(photo & locality_7 & !park_3)
GF(area_9 & photo) & GF(camp_4 & F(p_ordnance_3 & F(camp_9 & pd))),G(photo & area_9) & G(F(p_ordnance_3 & camp_4 & X F(camp_9)))
GF(area_9 & photo) & GF(camp_4 & F(p_ordnance_3 & F(camp_9 & pd))),G(photo & area_9) & G(F(p_ordnance_3 & camp_4 & X camp_9))
GF(area_9 & photo) & GF(camp_4 & F(p_ordnance_3 & F(camp_9 & pd))),G((photo & area_9) -> F(photo & area_9)) & G((p_ordnance_3 & camp_4 & !camp_9) -> F(camp_9))
GF(area_9 & photo) & GF(camp_4 & F(p_ordnance_3 & F(camp_9 & pd))),G(photo & area_9) & G(F(p_ordnance_3 & camp_4 & X(!camp_4 U camp_9)))
GF(area_9 & photo) & GF(camp_4 & F(p_ordnance_3 & F(camp_9 & pd))),G(photo & area_9) & G(F(p_ordnance_3 & camp_4 & camp_9))
GF(area_4 & photo) & GF(area_3 & photo),G(area_4 & photo & area_3)
GF(area_4 & photo) & GF(area_3 & photo),G(area_4 & photo) & G F area_3
GF(area_4 & photo) & GF(area_3 & photo),G(photo & area_4) & G F area_3
GF(area_4 & photo) & GF(area_3 & photo),G(photo & area_4) & G F area_3
GF(area_4 & photo) & GF(area_3 & photo),G(photo & area_4) & G(F area_3)
GF(area_51 & photo) & GF charger_4,G(photo & charger_4)
GF(building_5 & photo) & GF charger_4,G(photo & building_5) & G F charger_4
GF(area_51 & photo) & GF charger_4,G(photo & charger_4)
GF(building_5 & photo) & GF charger_4,G(photo & building_5 & charger_4)
GF(building_5 & photo) & GF charger_4,G(F(photo & building_5) & G(charger_4))
GF(area_51 & photo) & GF charger_4,G F photo & G F charger_4
GF(photo & statue_4) & GF charger_4,G(photo & charger_4)
GF(photo & statue_4) & GF charger_4,G(charger_4 -> F photo) & G(photo -> F charger_4)
GF(area_51 & photo) & GF charger_4,G(photo & charger_4)
GF(photo & statue_4) & GF charger_4,G(photo & charger_4)
GF(building_5 & photo) & GF charger_4,G(photo & building_5 & charger_4)
GF(photo & statue_4) & GF charger_4,G(photo & charger_4)
GF street_5,G street_5
GF street_4,G street_4
GF charger_2 & F(table_2 & F(p_plate_4 & F(pd & table_4))),G(charger_2 & F(p_plate_4 & table_4))
GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),G(box_4 -> (!house_4 U (charger_1 & F house_9)))
GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G F parking_lot_4 & F car_5 & F p_document_4 & F (car_6)
GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),G((pd & house_4 & !house_9) -> (charger_1 U house_9))
GF charger_2 & F(table_2 & F(p_plate_4 & F(pd & table_4))),G(p_plate_4 -> F charger_2)
GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),G((box_4 & house_4) -> F(house_9 & box_4)) & G((house_4 | house_9) -> F charger_1)
GF charger_2 & F(table_2 & F(p_plate_4 & F(pd & table_4))),G((p_plate_4 & table_2) -> F(charger_2))
GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G(parking_lot_4 & car_5 & p_document_4 & car_6)
GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G(p_document_4 -> F(car_5 & F(p_document_4 & F(car_6 & F(parking_lot_4)))))
GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G(p_document_4 -> parking_lot_4)
GF parking_lot_4 & F(car_5 & F(p_document_4 & F(car_6 & pd))),G((pd & car_5 & p_document_4) -> F(parking_lot_4 & car_6))
GF intersection_4 & F locality_9,G(intersection_4 -> X(intersection_4 U locality_9))
GF car_3 & F building_2,G(building_2 -> car_3)
GF car_3 & F building_2,G(building_2 -> F car_3)
GF intersection_4 & F locality_9,G(intersection_4) & F(locality_9)
GF car_3 & F building_2,G(car_3 -> F(building_2))
GF intersection_4 & F locality_9,G(intersection_4) & F(locality_9)
GF intersection_4 & F locality_9,G(locality_9 -> F(intersection_4))
GF car_3 & F building_2,G(F(car_3) & F(building_2))
GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(p_crate_4 -> F(charging_station_9))
GF charger_12 & GF(house_5 & F(p_box_1 & F(house_23 & pd))),G(charger_12) & G(F(pd & house_5 & p_box_1 & F(house_23)))
GF charger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & store_2))),G(charger_9 & p_crate_2)
GF charger_12 & GF(house_5 & F(p_box_1 & F(house_23 & pd))),G((p_box_1 & house_5 & X(!house_5 U house_23)) -> F charger_12)
GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(F(charging_station_9) & G(F(p_crate_4 & warehouse_5 & F(mall_4))))
GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(p_crate_4 -> (F(charging_station_9) & F(mall_4)))
GF charging_station_5 & GF(warehouse_1 & F(p_package_5 & F(pd & store_5))),G(charging_station_5 & p_package_5)
GF charger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & store_2))),G(p_crate_2 -> F(charger_9))
GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),G(p_crate_4 -> F(charging_station_9))
GF charger_9 & GF(warehouse_8 & F(p_crate_2 & F(pd & store_2))),G((p_crate_2 & warehouse_8) -> F(store_2 & F(charger_9)))
GF charging_station_5 & GF(warehouse_1 & F(p_package_5 & F(pd & store_5))),G(p_package_5 -> (F(charging_station_5) & F(store_5) & F(warehouse_1)))
GF charger_12 & GF(house_5 & F(p_box_1 & F(house_23 & pd))),G(charger_12 -> (p_box_1 U house_23))
GF charger_6 & GF(p_brochure_4 & table_4),G(charger_6 -> F(table_4 & p_brochure_4))
GF charger_5 & GF(photo & region_4),G(photo -> F charger_5)
GF charger_6 & GF(p_brochure_4 & table_4),G(charger_6 & F p_brochure_4)
GF charger_4 & GF(area_5 & photo),G(photo -> F charger_4)
GF charger_4 & GF(area_5 & photo),G(charger_4 -> photo)
GF charger_4 & GF(area_5 & photo),G(photo -> F charger_4) & G(photo -> area_5)
GF charger_3 & GF(area_3 & photo),G(F(charger_3) & F(photo) & area_3)
GF charger_3 & GF(area_3 & photo),G(photo -> F charger_3)
GF charger_6 & GF(p_brochure_4 & table_4),G(charger_6 & F p_brochure_4)
GF charger_6 & GF(p_brochure_4 & table_4),G(p_brochure_4 -> F charger_6)
GF charger_3 & GF(area_3 & photo),G(photo -> F charger_3)
GF charger_5 & GF(photo & region_4),G F charger_5 & G F photo
G area_5,G !area_5
G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G(locality_7)
G locality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd))),G((pd & office_3 & p_package_5) -> (locality_5 U office_6))
G locality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd))),G((p_package_5 & office_3 & X(!office_3 U office_6)) -> locality_5)
G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),G(locality_2 & F(p_document_5 & office_4 & F(office_9)))
G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G(locality_7 & pd & office_4 & p_letter_1 -> F(house_1 & pd))
G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),(p_letter_1 & office_4 & G(locality_7)) U house_1
G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),G((p_document_5 & office_4) -> (locality_2 U office_9))
G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),G((p_document_5 & office_4 & locality_2) -> (locality_2 U office_9))
G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),G(locality_2) & F(p_document_5 & office_4) & F(office_9 & pd)
G locality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd))),G(locality_5 & pd -> (F(p_package_5 & office_3) & F(office_6)))
G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G((p_letter_1 & office_4) -> (locality_7 U house_1))
G locality_5 & F(office_3 & F(p_package_5 & F(office_6 & pd))),G((p_package_5 & office_3 & !office_6) -> (!locality_5 U office_6))
G county_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd))),G(county_4 & p_package_4 & office_3 -> X(county_4 & p_package_4 & office_8))
G county_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd))),G(county_4 & p_package_4)
G county_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd))),G(county_4 & (p_package_4 -> (office_3 U office_8)))
G county_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd))),G(county_4 & p_package_4 & pd)
G county_4 & GF(office_3 & F(p_package_4 & F(office_8 & pd))),G(county_4 & pd -> F(office_3 & F(office_8 & F(pd))))
G area_2 & GF(building_8 & photo),area_2 & F photo
G street_5 & GF(parking_lot_4 & photo),G(street_5 & photo & parking_lot_4)
G street_5 & GF(parking_lot_4 & photo),G(street_5 & photo)
G street_5 & GF(parking_lot_4 & photo),G(street_5 & F photo)
G street_5 & GF(parking_lot_4 & photo),G(street_5 & F photo & G F photo & G parking_lot_4)
G area_2 & GF(building_8 & photo),G(area_2 & photo)
G area_2 & GF(building_8 & photo),G(area_2 -> F(building_8 & photo))
G street_5 & GF(parking_lot_4 & photo),G(street_5 -> photo)
building_4 U (room_43 & F(p_folder_3 & F(pd & room_12))),building_4 U (pd & p_folder_3 & room_43 & room_12)
locality_6 U (store_8 & F(p_package_3 & F(house_5 & pd))),locality_6 U (p_package_3 & store_8 & house_5)
building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6))),building_9 U (p_bottle_3 & room_2 & room_6)
building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6))),building_9 U (p_bottle_3 & room_2 & room_6)
area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (p_package_8 & store_2 & house_9)
building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6))),building_9 U (p_bottle_3 & room_2 & room_6)
building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6))),building_9 U (pd & p_bottle_3 & room_2 & room_6)
area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),(!p_package_8 U area_5) & (p_package_8 -> (store_2 & X(!area_5 U house_9)))
area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (pd & p_package_8 & store_2 & house_9)
area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (pd & store_2 & p_package_8 & house_9)
area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (pd & store_2 & p_package_8 & house_9)
building_4 U (room_43 & F(p_folder_3 & F(pd & room_12))),G((p_folder_3 & room_43) -> (building_4 U room_12))
park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),(park_5 U photo) & G(photo -> X(intersection_5 & G(intersection_5)))
park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),(park_8 U (photo & monument_2 & X(bench_5 & G bench_5)))
park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),park_8 U (photo & monument_2 & X(bench_5 & G bench_5))
park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),(park_5 U (photo & X(intersection_5 & G(intersection_5))))
park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),(park_5 U (photo & X(intersection_5 & G(intersection_5))))
park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),(park_8 U photo) & X(bench_5 & G bench_5)
park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),(park_5 U photo) & G(photo -> X(intersection_5 & G(intersection_5)))
park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),park_8 U (photo & monument_2 & X(bench_5 & G bench_5))
park_8 U (monument_2 & photo & F(bench_5 & G bench_5)),park_8 U (photo & monument_2 & X(bench_5 & G bench_5))
park_5 U (monument_2 & photo & F(intersection_5 & G intersection_5)),park_5 U (photo & X(intersection_5 & G(intersection_5)))
parking_lot_5 U (car_5 & photo),parking_lot_5 U photo
park_4 U (photo & statue_9),!park_4 U photo
street_4 U (house_1 & photo),street_4 U photo
park_2 U (monument_13 & photo),park_2 U photo
park_2 U (monument_13 & photo),park_2 U photo
park_2 U (monument_13 & photo),park_2 U photo
parking_lot_4 U (car_5 & photo),parking_lot_4 U photo
parking_lot_9 U (car_2 & photo),parking_lot_9 U photo
park_2 U (monument_13 & photo),park_2 U photo
street_4 U (house_1 & photo),street_4 U photo
parking_lot_9 U (car_2 & photo),parking_lot_9 U photo
parking_lot_9 U (car_2 & photo),parking_lot_9 U photo
parking_lot_4 U car_5,!parking_lot_4 U car_5
park_1 U table_3,park_1 & (park_1 U table_3)
((prop_4 -> prop_2) -> prop_1) -> prop_3,((prop_4 -> prop_2) & (prop_2 -> prop_1)) -> prop_3
G(!prop_2 & F prop_1),G(prop_1 & !prop_2)
G(prop_1 | F prop_2),G(prop_1) | G(prop_2)
G(F prop_1 & G prop_2),G(prop_1) & G(prop_2)
prop_2 & (!prop_1 -> prop_3),!prop_1 -> (prop_3 & prop_2)
prop_3 | (prop_2 & (prop_4 -> prop_1)),(prop_4 -> prop_1) & (prop_2 | prop_3)
G(prop_1 -> (prop_2 | prop_3)),G(prop_1 -> (prop_2 | X prop_3))
prop_1 <-> (prop_2 U prop_3),(F prop_2 U prop_3) <-> prop_1
F prop_1 -> GF prop_2,G(prop_1 -> G(prop_2))
(prop_2 -> prop_3) U (prop_1 <-> prop_4),(prop_2 <-> prop_3) -> (prop_1 -> prop_4)
(prop_1 <-> prop_4) U (prop_3 -> prop_2),G((!prop_1 | prop_4) -> (prop_3 <-> prop_2))
(prop_1 & prop_2) <-> G prop_3,G(prop_3 <-> (prop_1 & prop_2))
prop_2 <-> ((prop_1 & prop_4) U prop_3),((prop_4 & prop_1 & (prop_1 U prop_3)) -> prop_2)
F(prop_1 & prop_2),prop_2 & F prop_1
(!prop_2 -> prop_1) -> F prop_3,!prop_2 -> (prop_1 & F prop_3)
G prop_3 -> (prop_1 <-> prop_2),G(prop_3) -> G(prop_2 <-> prop_1)
(prop_2 & prop_3) | G prop_1,G(prop_1 | (prop_3 & prop_2))
prop_2 & (prop_1 -> prop_3),prop_2 & prop_1 & prop_3
prop_4 | (prop_1 <-> (prop_2 | prop_3)),(prop_3 | (prop_2 <-> prop_1) | prop_4)
F(prop_1 | G prop_2),G(prop_1 | prop_2)
F(prop_1 & F prop_2),G(prop_1) & G(prop_2)
(prop_1 | prop_3) & F prop_2,(prop_1 | prop_3) & prop_2
((prop_2 <-> prop_4) U prop_3) -> prop_1,G(((prop_4 <-> prop_2) U prop_3) -> prop_1)
!prop_1 | (prop_2 <-> prop_3),!prop_1 | (prop_2 & prop_3)
prop_3 <-> ((prop_2 -> prop_4) U prop_1),((prop_2 & prop_4) U prop_1) <-> prop_3
!(prop_1 & prop_3) -> prop_2,(!(prop_3) & prop_1) -> prop_2
G(F prop_1 U G!prop_2),G(prop_1) & G(!prop_2)
(prop_1 & prop_2) -> G prop_3,G(((prop_1 & prop_2) -> prop_3))
prop_1 & G(prop_2 -> prop_3),G((prop_2 -> prop_3) & prop_1)
F prop_2 -> (prop_1 & prop_3),F prop_2 -> F (prop_1 & prop_3)
G((prop_1 & prop_2) -> !F prop_3),(prop_1 & prop_2) -> !F((prop_3) & (F prop_3))
(prop_1 -> prop_4) U (prop_2 <-> prop_3),(prop_1 -> (prop_4 U (prop_2 <-> prop_3)))
(prop_1 -> prop_3) & G prop_2,G(prop_2 -> (prop_1 -> prop_3))
G((prop_1 & prop_2) -> prop_3),(prop_2 & prop_1) -> prop_3
F(prop_1 | !prop_2),F prop_1 | ! prop_2
G((prop_1 | prop_3) -> !G prop_2),((prop_3 | prop_1) -> G(!prop_2))
prop_1 <-> G(prop_3 -> prop_2),G((prop_3 -> prop_2) <-> prop_1)
prop_2 | G(prop_1 & prop_3),G((prop_1 & prop_3) | prop_2)
prop_3 <-> F(prop_1 <-> prop_2),((prop_1 <-> prop_2) & prop_3) <-> prop_3
!(prop_1 & prop_3) -> prop_2,(!(prop_1) & prop_3) -> prop_2
!prop_3 U (prop_1 & prop_2),!prop_2 U (prop_3 & prop_1)
prop_1 | GF prop_2,prop_1 | G prop_2
G((prop_2 | prop_3) -> prop_1),((prop_2 | prop_3) -> X prop_1)
prop_3 & (prop_1 | (prop_2 U prop_4)),((F(prop_2 & (!prop_2 U prop_4))) | prop_1) & prop_3
G prop_3 -> (prop_1 <-> prop_2),G(prop_3) -> G(prop_1 <-> prop_2)
(prop_2 <-> prop_3) <-> F prop_1,F((prop_1 <-> prop_3) <-> prop_2)
(prop_1 -> prop_3) U !prop_2,(!prop_1) U (prop_3 -> prop_2)
F prop_1 -> GF prop_2,G(prop_1 -> G(prop_2))
(prop_1 & (prop_3 -> prop_4)) -> prop_2,(prop_3 -> (prop_4 & prop_1)) -> prop_2
G((prop_2 | prop_3) -> FG prop_1),G((prop_2 | prop_3) -> F(prop_1))
prop_2 & F(prop_3 -> prop_1),F(prop_3 & (prop_3 -> (prop_1 & prop_2)))
F prop_1 -> prop_2,G(prop_1 -> prop_2)
prop_4 <-> (prop_3 | (prop_2 -> prop_1)),prop_2 <-> ((prop_1 -> prop_3) | prop_4)
(prop_1 <-> prop_3) -> !prop_2,F(prop_1 <-> prop_3) -> G(!prop_2)
prop_4 & (prop_1 | (prop_2 U prop_3)),((prop_2 & (prop_2 U prop_3)) | prop_1) & prop_4
F(prop_1 & !prop_2),prop_1 & !prop_2
prop_1 | !(prop_2 -> prop_3),!(prop_2 -> (prop_3 | prop_1))
!(prop_1 U F prop_2),!prop_1 U G prop_2
prop_3 & (prop_1 <-> (prop_2 U prop_4)),(F(prop_2) & (prop_2 U prop_4)) -> ((prop_1 & prop_3))
(prop_1 <-> prop_3) | G prop_2,G(prop_2) | (F(prop_1) <-> F(prop_3))
G!prop_1 -> G!prop_2,G(!prop_1 -> G(!prop_2))
(prop_2 U prop_3) -> (prop_1 & prop_4),((prop_2 & (!prop_3 U prop_3)) -> (prop_1 & prop_4))
!(F prop_1 U F prop_2),!prop_1 U prop_2
F(prop_1 U G!prop_2),(prop_1) U (!prop_2)
G(prop_1 -> G prop_2),prop_1 -> prop_2
F(prop_1 U G!prop_2),(prop_1) U G(!prop_2)
F(prop_1 & G prop_2),F(prop_1) & G(prop_2)
prop_3 <-> (prop_1 | prop_2 | prop_4),((prop_4 | prop_2 | prop_1) -> prop_3)
prop_4 | ((prop_1 <-> prop_2) U prop_3),((F((prop_2 <-> prop_1) U prop_3)) | prop_4)
(prop_1 & (prop_2 | prop_4)) -> prop_3,F((prop_2 | prop_4) & prop_1) -> prop_3
prop_2 | G(prop_1 & prop_3),G((prop_3 & prop_1) | prop_2)
G((prop_2 & prop_3) -> !F prop_1),(prop_3 & prop_2) -> X ! F prop_1
(prop_2 & prop_3) U (prop_1 <-> prop_4),(prop_2 & prop_3) -> (prop_4 <-> prop_1)
prop_1 | (!prop_3 U prop_2),(F(!prop_3 U prop_2) | prop_1)
prop_1 | !(prop_2 <-> prop_3),(!(prop_3 <-> prop_2) -> prop_1)
prop_3 | (prop_2 <-> (prop_1 | prop_4)),((prop_1 | prop_4) -> (prop_2 | prop_3))
G((prop_2 | prop_3) -> !F prop_1),(prop_2 | prop_3) -> !prop_1
(prop_2 -> prop_1) <-> G prop_3,G((prop_2 & X prop_1) <-> prop_3)
!prop_1 U (prop_2 | prop_3),(!prop_2) U (prop_1 | prop_3)
prop_4 <-> ((prop_1 -> prop_2) U prop_3),((prop_1 & prop_2) U prop_3) <-> prop_4
(prop_3 -> prop_1) | (prop_4 U prop_2),(prop_3 -> prop_1) & (!prop_3 -> (prop_4 U prop_2))
(prop_2 <-> prop_3) <-> G prop_1,G(prop_1 <-> (prop_2 <-> prop_3))
(prop_1 & prop_3) -> G prop_2,G(((prop_1 & prop_3) -> prop_2))
!(prop_1 | GF prop_2),!prop_1 | G prop_2
prop_1 | G(prop_2 | prop_3),G((prop_2 | prop_3) | prop_1)
!prop_1 & prop_2 & (prop_4 -> prop_3),G((prop_4 -> (prop_3 & !prop_1)) U prop_2)
(prop_1 & prop_2) <-> G prop_3,G(prop_3 <-> (prop_1 & prop_2))
prop_2 & F(prop_1 <-> prop_3),F(prop_3) & (prop_1 <-> prop_3) & G(prop_2)
prop_1 <-> !(prop_3 U prop_2),(!(prop_3) U F(prop_2)) <-> prop_1
G(prop_1 -> F prop_2),prop_1 -> F prop_2
(prop_1 -> prop_2) & (prop_3 <-> prop_4),(prop_1 -> prop_2) & G(prop_3 <-> prop_4)
prop_3 & ((prop_2 <-> prop_4) -> prop_1),((prop_4 <-> prop_2) -> (prop_1 & prop_3))
(prop_2 & (prop_3 -> prop_4)) -> prop_1,(prop_3 -> prop_4) & (prop_2 -> prop_1)
prop_1 -> GF prop_2,G(prop_1 <-> G(prop_2))
F(prop_1 U !prop_2),prop_1 U !prop_2
(prop_1 & prop_3) U (prop_2 -> prop_4),((prop_3 & prop_1) -> ((prop_3 & prop_1) U prop_2)) & G(prop_2 -> prop_4)
prop_2 | (prop_4 & (prop_1 U prop_3)),((F(prop_1 & (!prop_3 U prop_1)) & prop_4) | prop_2)
G(F prop_1 & F prop_2),G(prop_2 -> F(prop_1)) & G(F(prop_1))
(prop_1 | prop_4) & (prop_3 U prop_2),(prop_1) | ((prop_3) U (prop_2))
prop_3 & (prop_2 | G!prop_1),G((!prop_1 | prop_2) & prop_3)
G((prop_1 & prop_2) -> prop_3),G(((prop_2 & !prop_1)) -> X(prop_3))
F prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2))
prop_2 | G(prop_1 | prop_3),G(prop_3 | prop_1 | prop_2)
prop_2 | (prop_1 <-> (prop_3 U prop_4)),(G(prop_3) U F(prop_4)) <-> (prop_1 | prop_2)
(prop_2 <-> prop_3) | F prop_1,G(prop_3 <-> prop_2) | F(prop_1)
prop_3 <-> ((prop_1 & prop_2) U prop_4),((F prop_2) & (prop_1 U prop_4)) -> prop_3
!prop_1 <-> (prop_3 & F prop_2),F(prop_2 & prop_3) <-> !prop_1
(prop_4 -> prop_3) | (prop_1 & prop_2),((prop_2 & prop_1) | prop_4) -> prop_3
(prop_1 | prop_3) <-> F prop_2,F(prop_2) <-> F(prop_3 | prop_1)
((prop_3 U prop_2) -> prop_4) -> prop_1,((prop_3 U prop_2) -> (prop_4 -> prop_1))
prop_1 & prop_4 & (prop_2 | prop_3),((prop_3) | ((prop_2) & (prop_1))) & (prop_4)
(prop_1 & prop_2) U (prop_3 <-> prop_4),(prop_2 & prop_1) -> (prop_4 <-> prop_3)
G prop_2 -> (prop_1 <-> prop_3),G(prop_2 -> (prop_1 <-> prop_3))
(prop_1 | prop_3) U (prop_2 <-> prop_4),((prop_3 | prop_1) -> (prop_2 <-> prop_4))
prop_4 | ((prop_1 U prop_3) -> prop_2),(prop_1 U prop_3) -> F(prop_2 | prop_4)
!(prop_1 & prop_2) -> prop_3,(!(prop_2) & prop_1) -> prop_3
prop_2 | (prop_1 & (prop_4 -> prop_3)),(prop_4 -> prop_3) & (prop_1 | prop_2)
prop_2 -> prop_1,prop_1 -> prop_2
F(prop_1 | G!prop_2),G(prop_1) | G(!prop_2)
F prop_1 -> (prop_2 <-> prop_3),F(prop_1 -> (prop_2 <-> prop_3))
G prop_2 -> (prop_1 | prop_3),G(prop_2 -> (prop_1 | prop_3))
!prop_3 | (prop_2 -> prop_1),((!prop_3) | prop_2) -> prop_1
G((prop_1 | prop_2) -> FG prop_3),((prop_2 | prop_1) -> F prop_3)
prop_4 & ((prop_1 & prop_3) U prop_2),(prop_3 & prop_1 & (prop_1 U prop_2) & prop_4)
G(prop_1 -> GF prop_2),G(prop_1 -> F((X prop_2)))
(prop_1 <-> prop_3) & F prop_2,prop_3 <-> (prop_1 & F prop_2)
!prop_3 -> (prop_1 U prop_2),G(!prop_3 -> (prop_1 U prop_2))
G prop_3 -> (prop_2 -> prop_1),G(prop_3) -> G(prop_2 -> prop_1)
G((prop_1 | prop_2) -> GF prop_3),G((!prop_2 | prop_1) -> F prop_3)
(prop_2 <-> prop_4) | (prop_3 -> prop_1),((prop_2 <-> prop_4) | prop_3) -> prop_1
prop_1 & prop_3 & G prop_2,G(prop_2 & prop_3 & prop_1)
F(prop_1 & F prop_2),G(prop_1 & prop_2)
prop_3 & (prop_1 | prop_2),F((prop_1 | prop_2) & prop_3)
!(prop_2 & F prop_1),!prop_1 & prop_2
!prop_2 U (prop_1 | prop_3),!prop_2 -> (!prop_2 U (prop_3 | prop_1))
prop_1 | !(prop_2 -> prop_3),!((prop_2 -> F prop_3)) | prop_1
prop_1 & ((prop_2 -> prop_4) U prop_3),F prop_2 -> ((prop_4 & prop_1) U prop_3)
G((prop_2 | prop_3) -> !F prop_1),((prop_3 | prop_2) -> X F prop_1)
G((prop_1 & prop_3) -> !F prop_2),(prop_3 & prop_1) -> !(F(prop_2))
G(prop_1 & F prop_2),G(prop_1) & G(prop_2)
G(!prop_1 U G!prop_2),!prop_1 U !prop_2
prop_2 | prop_3 | G prop_1,(prop_3 | prop_2) | prop_1
G(prop_1 | F prop_2),G(prop_1) | G(prop_2)
F(prop_1 & F prop_2),G(prop_1) & G(prop_2)
prop_1 -> G prop_2,prop_1 <-> G prop_2
G((prop_3 U prop_2) -> FG prop_1),(F(prop_3) & (prop_2 U prop_3)) -> F(F(prop_1))
G prop_2 -> (prop_1 & !prop_3),G(prop_2) -> G(!prop_3 & prop_1)
prop_1 | G(prop_2 -> prop_3),G((prop_2 -> prop_3) | prop_1)
prop_2 | prop_3 | F prop_1,F(prop_1) | F(prop_2) | F(prop_3)
G((prop_1 | prop_3) -> !G prop_2),G(((prop_1) | (prop_3)) -> !(G((!prop_2))))
(prop_1 | prop_2 | prop_4) -> prop_3,(F(prop_4) | F(prop_1) | F(prop_2)) -> prop_3
(prop_1 <-> prop_4) U (prop_2 -> prop_3),(prop_2 <-> prop_3) U (prop_1 & prop_4)
prop_3 & ((prop_2 | prop_4) U prop_1),((prop_4 | prop_2) U prop_1) & G(prop_3)
G((prop_2 | prop_3) -> GF prop_1),G(((prop_2 | prop_3) -> F((X prop_1))))
G prop_2 -> (prop_1 -> prop_3),G(prop_2) -> G(prop_1 -> prop_3)
(prop_3 -> prop_2) U (prop_1 <-> prop_4),(prop_3 -> (prop_2 U (prop_1 <-> prop_4)))
F prop_1 -> GF prop_2,G(prop_1 -> G(prop_2))
G((prop_1 | prop_2) -> !G prop_3),((prop_1 | prop_2) -> G(!prop_3))
prop_2 -> ((prop_1 & prop_3) U prop_4),prop_2 -> (prop_1 & prop_3 U prop_4)
(!prop_2 -> prop_3) U prop_1,!prop_2 -> (prop_3 U prop_1)
F(prop_1 & prop_2),prop_1 & prop_2
prop_2 | prop_3 | G prop_1,G(prop_1 | prop_2 | prop_3)
prop_1 -> prop_2,prop_1 <-> prop_2
!prop_2 U (prop_1 | prop_3),(!prop_3) U (prop_2 | prop_1)
