Index,Requirement,Ground Truth,Response,Equivalent
3298,at some time venture house and at some time visit waste basket,F venture_house & F visit_waste_basket,F(venture_house) & F(visit_waste_basket),True
3299,at some time grab apple or repeatedly go_to waste basket,F grab_apple | GF go_to_waste_basket,F(grab_apple) | GF(go_to_waste_basket),True
3300,Retrieve box 8 from house 3 and deliver it to office 2,F(house_3 & F(p_box_8 & F(office_2 & pd))),F(house_3 & p_box_8 & F(pd & office_2)),False
3301,acquire apple and approach tree,acquire_apple & approach_tree,F(acquire_apple & approach_tree),False
3302,go through the green_room to the yellow_room,F(green_room & F yellow_room),F(green_room & F yellow_room),True
3303,You must always have either record the collision on southeast_2nd_street or record the pedestrian on west_10th_avenue.,G(record_collision_southeast_2nd_street | record_pedestrian_west_10th_avenue),G(record_collision_southeast_2nd_street | record_pedestrian_west_10th_avenue),True
3304,Remain still can only happen after calling for help.,!idle U get_help,(!idle U get_help),True
3305,whenever both the constructor instantiate objects and the elevator rises then it is going to happen that a semaphore is red or the escalator speeds up,G((constructor_instantiate_objects & elevator_rises) -> F(escalator_speeds_up | semaphore_is_red)),G((constructor_instantiate_objects & elevator_rises) -> F(semaphore_is_red | escalator_speeds_up)),True
3306,always a car stops or a house collapses implies that it will not happen that a bridge opens and an elevator is blocked,G((car_stops | house_collapses) -> G!(bridge_opens & elevator_is_blocked)),G((car_stops | house_collapses) -> !(bridge_opens & elevator_is_blocked)),False
3307,Keep taking box 2 from store 4 to hall 8,GF(store_4 & F(p_box_2 & F(hall_8 & pd))),G(F(pd & p_box_2 & store_4 & F(pd & p_box_2 & hall_8))),False
3308,whenever both the motorbike has stopped and the escalator moves then it is going to happen that the train derails,G((escalator_moves & motorbike_has_stopped) -> F train_derails),G((motorbike_has_stopped & escalator_moves) -> F train_derails),True
3309,at some time contact flag until hold pear,F contact_flag U hold_pear,F(contact_flag U hold_pear),False
3310,"If search the oven happens infinitely often, then so does get_help.",GF search_oven -> GF get_help,GF search_oven -> GF get_help,True
3311,"Whenever get_help holds, communicate the safe_hostile holds exactly three steps later.",G(get_help -> XXX communicate_safe_hostile),G(get_help -> X(X(X communicate_safe_hostile))),True
3312,"Retrieve bottle 2 from kitchen 1 and move to hall 2, staying there indefintely",F(kitchen_1 & F(p_bottle_2 & F(hall_2 & G hall_2))),F(kitchen_1 & p_bottle_2 & F(hall_2 & G hall_2)),False
3313,Every change light_east green is directly followed by geting help in the next step.,G(change_light_east_green -> X get_help),G(change_light_east_green -> X get_help),True
3314,"The system must eventually, avoid looking for the tie.",F!search_tie,F(!search_tie),True
3315,"Refrain from visiting building 3 until you arrive at street 6, and then ensure you move box 8 from store 3 to house 2",(!building_3 U street_6) & F(store_3 & F(p_box_8 & F(house_2 & pd))),(!building_3 U street_6) & F(store_3 & p_box_8 & F(house_2 & p_box_8)),False
3316,Request assistance can only happen after doing not go near the impending_flood.,!get_help U avoid_impending_flood,(!get_help) U (!avoid_impending_flood),False
3317,Deliver box_8 from store_5 to house_1,F(store_5 & F(p_box_8 & F(house_1 & pd))),F(p_box_8 & store_5) & F(p_box_8 & house_1),False
3318,at some time gather pear or never drop orange,F gather_pear | G!drop_orange,F(gather_pear) | G(!drop_orange),True
3319,grip apple and travel_to apple,grip_apple & travel_to_apple,F(grip_apple & F travel_to_apple),False
3320,Either pickup the pizza or pickup the tennis_racket happens infinitely often.,GF pickup_pizza | GF pickup_tennis_racket,GF(pickup_pizza | pickup_tennis_racket),True
3321,Do not enter park_4 until you reach street_3 as you take takeout_2 from store_7 to bench_3,(!park_4 U street_3) & F(store_7 & F(p_takeout_2 & F(bench_3 & pd))),(!park_4) U street_3,False
3322,"forever, both a motorbike is driven and a train derails",G(motorbike_is_driven & train_derails),G(motorbike_is_driven & train_derails),True
3323,"If communicate the injured_rescuer ever holds, deliver_aid the injured_victim must have held beforehand.",F communicate_injured_rescuer -> (!communicate_injured_rescuer U (!communicate_injured_rescuer & deliver_aid_injured_victim)),G(communicate_injured_rescuer -> (deliver_aid_injured_victim U communicate_injured_rescuer)),False
3324,whenever bring pear or at some time withhold apple,F bring_pear | F withhold_apple,G(bring_pear | F withhold_apple),False
3325,seize apple or seize apple,seize_apple,seize_apple | seize_apple,True
3326,"From some point onwards, search the backpack never occurs again.",FG!search_backpack,F G !search_backpack,True
3327,"Whenever neither photo the car on northeast_5th_avenue nor record the person on southwest_7th_avenue holds, record the collision on west_10th_avenue eventually holds.",G(!(photo_car_northeast_5th_avenue & record_person_southwest_7th_avenue) -> F record_collision_west_10th_avenue),G(!photo_car_northeast_5th_avenue & !record_person_southwest_7th_avenue -> F record_collision_west_10th_avenue),False
3328,"at no time either an elevator falls, a sensor captures data or the escalator is blocked",G!(elevator_falls | escalator_is_blocked | sensor_captures_data),G(!(elevator_falls | sensor_captures_data | escalator_is_blocked)),True
3329,secure apple and never drop apple,secure_apple & G!drop_apple,secure_apple & G(!drop_apple),True
3330,"first, eventually, a train derails and a manager handles requests, and then, eventually, either the semaphore is green or the bar is up",G!(manager_handles_requests & train_derails) | F(manager_handles_requests & train_derails & F(bar_is_up | semaphore_is_green)),F((train_derails & manager_handles_requests) & F(semaphore_is_green | bar_is_up)),False
3331,"Whenever change light_west green holds, from the next step onwards record the jaywalker on northeast_2nd_street will eventually hold.",G(change_light_west_green -> XF record_jaywalker_northeast_2nd_street),G(change_light_west_green -> X F record_jaywalker_northeast_2nd_street),True
3332,"if grasp orange , whenever move_past trash can",grasp_orange -> F move_past_trash_can,G(grasp_orange -> G(move_past_trash_can -> move_past_trash_can)),False
3333,it is never the case that both the car starts and the brake is released,G!(brake_is_released & car_starts),G(!(car_starts & brake_is_released)),True
3334,"if drop pear , advance_to tree",drop_pear -> advance_to_tree,G(drop_pear -> X advance_to_tree),False
3335,"always, the house is built and, at the same time, the manager handles requests and the motorbike has started",G(house_is_built & manager_handles_requests & motorbike_has_started),G(house_is_built & manager_handles_requests & motorbike_has_started),True
3336,"eternally, the car stops and, at the same time, a train stops and the bar has to be repaired",G(bar_has_to_be_repaired & car_stops & train_stops),G(car_stops & train_stops & bar_has_to_be_repaired),True
3337,Locate the pizza can only happen after pickuping the suitcase.,!search_pizza U pickup_suitcase,(!search_pizza U pickup_suitcase),True
3338,Persistently take pictures of area 4 while repeatedly capturing images of area 3,GF(area_4 & photo) & GF(area_3 & photo),G(photo & area_4) & GF(photo & area_3),False
3339,"In this task, avoid the probable_debris, then go_home.",avoid_probable_debris U go_home,(!probable_debris U go_home),False
3340,at any time either a sensor captures data or the bridge closes,G(bridge_closes | sensor_captures_data),G(sensor_captures_data | bridge_closes),True
3341,"each time a car enters then eventually, a sensor captures data after the escalator moves",G(car_enters -> G(escalator_moves -> F sensor_captures_data)),G(car_enters -> F(escalator_moves & F sensor_captures_data)),False
3342,at any time contact house can infer that move_to tree,F contact_house -> move_to_tree,G(contact_house -> move_to_tree),False
3343,"forever, both the motorbike has stopped and a manager collect claims",G(manager_collect_claims & motorbike_has_stopped),G(motorbike_has_stopped & manager_collect_claims),True
3344,"Eventually you need to at monument_1 to photo, but do not visit monument_1 until you arrive at park_4",F(monument_1 & photo) & (!monument_1 U park_4),F(monument_1 & photo) & (!monument_1 U park_4),True
3345,This controller must always have either record the person on south_3rd_street or get_help.,G(get_help | record_person_south_3rd_street),G(record_person_south_3rd_street | get_help),True
3346,when possible make_contact_with house and always touch flag,F make_contact_with_house & G touch_flag,F(make_contact_with_house) & G(touch_flag),True
3347,if an elevator is open and the train has been launched then all the time the semaphore is yellow,G((elevator_is_open & train_has_been_launched) -> G semaphore_is_yellow),G((elevator_is_open & train_has_been_launched) -> G semaphore_is_yellow),True
3348,at any time go_to transh can or whenever get_near flag,F go_to_transh_can | F get_near_flag,G(get_near_flag -> go_to_transh_can),False
3349,Ensure you at intersection_5 and remain in that location forever,FG intersection_5,F(G(intersection_5)),True
3350,at any time withold apple and whenever visit waste basket,F withold_apple & F visit_waste_basket,G(withold_apple & (visit_waste_basket -> withold_apple)),False
3351,at the blue_room,F blue_room,blue_room,False
3352,Both deliver the remote to the shelf and idle hold at every step.,G(deliver_remote_shelf & idle),G(deliver_remote_shelf & idle),True
3353,at some time move_past trash can until whenever travel_to house,F move_past_trash_can U F travel_to_house,F(move_past_trash_can U travel_to_house),True
3354,Talk to the safe_hostile and deliver_aid the safe_rescuer will each happen at some point.,F communicate_safe_hostile & F deliver_aid_safe_rescuer,F(communicate_safe_hostile) & F(deliver_aid_safe_rescuer),True
3355,Keep revisiting car 3 on your path to eventually reaching building 2,GF car_3 & F building_2,GF car_3 U building_2,False
3356,"at any time either the table has been moved, the motorbike catches fire or the escalator moves",G(escalator_moves | motorbike_catches_fire | table_has_been_moved),G(table_has_been_moved | motorbike_catches_fire | escalator_moves),True
3357,You must eventually avoid the active_unstable_beam and communicate the safe_hostile.,F(avoid_active_unstable_beam & communicate_safe_hostile),F(avoid_active_unstable_beam & communicate_safe_hostile),True
3358,"first, finally, a train has arrived, and then, eventually, a semaphore is red or the engine stops",G!train_has_arrived | F(train_has_arrived & F(engine_stops | semaphore_is_red)),F(train_has_arrived & F(semaphore_is_red | engine_stops)),False
3359,every time both the semaphore is red and the motorbike falls down then at some point either the table is old or a train has arrived,G((motorbike_falls_down & semaphore_is_red) -> F(table_is_old | train_has_arrived)),G((semaphore_is_red & motorbike_falls_down) -> F(table_is_old | train_has_arrived)),True
3360,"after the elevator rises and the escalator moves, at a certain moment a semaphore is yellow",G((elevator_rises & escalator_moves) -> F semaphore_is_yellow),F(elevator_rises & escalator_moves & F semaphore_is_yellow),False
3361,go through the red or yellow_room to get to the green_room,F((red_room | yellow_room) & F green_room),(!green_room U (red_room | yellow_room)) & F green_room,False
3362,"whenever a bridge closes or the bridge opens then always, both a manager collect claims and the escalator is blocked",G((bridge_closes | bridge_opens) -> G(escalator_is_blocked & manager_collect_claims)),G((bridge_closes | bridge_opens) -> G(manager_collect_claims & escalator_is_blocked)),True
3363,First go to park 5 and then make sure to photograph monument 3,F(park_5 & F(monument_3 & photo)),F(park_5 & F(photo & monument_3)),True
3364,if the sensor captures data then in the future the elevator is open and the motorbike falls down,G(sensor_captures_data -> F(elevator_is_open & motorbike_falls_down)),G(sensor_captures_data -> F(elevator_is_open & motorbike_falls_down)),True
3365,The robot must Please change light_west red and then photo the pedestrian on southeast_4th_street.,change_light_west_red U photo_pedestrian_southeast_4th_street,F(change_light_west_red & F photo_pedestrian_southeast_4th_street),False
3366,"Either record the person on southeast_6th_street happens infinitely often, or get_help happens in the next step.",GF record_person_southeast_6th_street | X get_help,GF(record_person_southeast_6th_street) | X(get_help),True
3367,it will not happen that the bar is up or the elevator is open or the motorbike is driven,G!(bar_is_up | elevator_is_open | motorbike_is_driven),!(bar_is_up | elevator_is_open | motorbike_is_driven),False
3368,"Either search the toaster happens infinitely often, or search the bowl happens in the next step.",GF search_toaster | X search_bowl,GF search_toaster | X search_bowl,True
3369,Call for help and record the person on northwest_2nd_avenue will each happen at some point.,F get_help & F record_person_northwest_2nd_avenue,F(get_help) & F(record_person_northwest_2nd_avenue),True
3370,"when whenever journey_by flag , do not let_go orange",F journey_by_flag -> !let_go_orange,G(journey_by_flag -> !let_go_orange),False
3371,it will not happen that the elevator is open and a bridge opens,G!(bridge_opens & elevator_is_open),G(!(elevator_is_open & bridge_opens)),True
3372,"If change light_west yellow holds and record the car on southeast_9th_street holds next, then get_help holds in the step after that.",G((change_light_west_yellow & X record_car_southeast_9th_street) -> XX get_help),G((change_light_west_yellow & X record_car_southeast_9th_street) -> XX get_help),True
3373,Take a picture of monument 12 and then stay there,F(monument_12 & photo & G monument_12),F(photo & monument_12 & G(monument_12)),True
3374,Remain in area 3 at all times,G area_3,G(area_3),True
3375,"if the escalator is blocked and a semaphore is yellow then never, either the semaphore is green or the bar is up",G((escalator_is_blocked & semaphore_is_yellow) -> G!(bar_is_up | semaphore_is_green)),G((escalator_is_blocked & semaphore_is_yellow) -> G(!(semaphore_is_green | bar_is_up))),True
3376,Deliver the surfboard to the loading_dock can only happen after search the skis.,!deliver_surfboard_loading_dock U search_skis,!deliver_surfboard_loading_dock U search_skis,True
3377,"if hold apple , when possible journey_to flag",hold_apple -> F journey_to_flag,G(hold_apple -> F journey_to_flag),False
3378,"it will happen that a semaphore is red and, at the same time, the bar is up and the escalator moves",F(bar_is_up & escalator_moves & semaphore_is_red),F (semaphore_is_red & bar_is_up & escalator_moves),True
3379,"always either the car stops or the house collapses implies that absolutely never, both a car stops and an elevator falls",G((car_stops | house_collapses) -> G!(car_stops & elevator_falls)),G(car_stops | house_collapses) -> G(!(car_stops & elevator_falls)),False
3380,"finally, a train has arrived and, finally, the escalator speeds up and a bridge opens afterwards",G!train_has_arrived | F(train_has_arrived & F(bridge_opens & escalator_speeds_up)),F(train_has_arrived & F(escalator_speeds_up & F(bridge_opens))),False
3381,in the future the engine starts or the train stops,F(engine_starts | train_stops),F (engine_starts | train_stops),True
3382,Ensure you go to park 8 and remain in that location forever,FG park_8,F G park_8,True
3383,"when at any time collect orange , get_hold_of pear",F collect_orange -> get_hold_of_pear,G(collect_orange -> F get_hold_of_pear),False
3384,You must Please change light_north green and then photo the car on south_1st_avenue.,change_light_north_green U photo_car_south_1st_avenue,F(change_light_north_green & F photo_car_south_1st_avenue),False
3385,"From some point onwards, get_help never occurs again.",FG!get_help,FG !get_help,True
3386,advance_to tree or when possible spend_time_at tree,advance_to_tree | F spend_time_at_tree,GF(advance_to_tree | spend_time_at_tree),False
3387,"Whenever idle and pickup the hair-drier are equal, pickup the hair-drier and pickup the skis are equal as well.",G((idle <-> pickup_hair_drier) -> (pickup_hair_drier <-> pickup_skis)),G((idle & pickup_hair_drier) -> (pickup_hair_drier <-> pickup_skis)),False
3388,never let_go and at any time proceed_to tree,G!let_go & F proceed_to_tree,G(!let_go & FG proceed_to_tree),False
3389,"From some point onwards, get_help never occurs again.",FG!get_help,FG !get_help,True
3390,Stay in park_2 until you photo of monument_13,park_2 U (monument_13 & photo),park_2 U photo,False
3391,You must Please communicate the safe_rescuer and then deliver_aid the safe_victim.,communicate_safe_rescuer U deliver_aid_safe_victim,F(communicate_safe_rescuer & F deliver_aid_safe_victim),False
3392,whenever the bar has to be repaired and a manager collect claims then it is going to happen that a train has arrived,G((bar_has_to_be_repaired & manager_collect_claims) -> F train_has_arrived),G((bar_has_to_be_repaired & manager_collect_claims) -> F train_has_arrived),True
3393,go_visit flag or put_in bin,go_visit_flag | put_in_bin,go_visit_flag | put_in_bin,True
3394,at some point in time both the manager handles requests and the bar is down after a bridge closes or the escalator moves,G((bridge_closes | escalator_moves) -> F(bar_is_down & manager_handles_requests)),F((manager_handles_requests & bar_is_down) & (bridge_closes | escalator_moves)),False
3395,"Go home must hold until geting help does, or else go_home holds forever.",(go_home U get_help) | G go_home,(go_home U get_help) | G go_home,True
3396,"first, finally, either the elevator falls or the brake is pressed, and then, eventually, a bridge closes",G!(brake_is_pressed | elevator_falls) | F((brake_is_pressed | elevator_falls) & F bridge_closes),F((elevator_falls | brake_is_pressed) & F bridge_closes),False
3397,if the escalator moves and the bar is closing then all the time a manager handles requests or a table is old,G((bar_is_closing & escalator_moves) -> G(manager_handles_requests | table_is_old)),(escalator_moves & bar_is_closing) -> G(manager_handles_requests | table_is_old),False
3398,"when whenever venture flag , forever hold_on pear",F venture_flag -> G hold_on_pear,G(venture_flag -> G hold_on_pear),False
3399,"Record the pedestrian on east_3rd_avenue and photo the car on northeast_4th_avenue never coincide, yet one of them is always true.",G!(photo_car_northeast_4th_avenue & record_pedestrian_east_3rd_avenue) & G(photo_car_northeast_4th_avenue | record_pedestrian_east_3rd_avenue),G(!(record_pedestrian_east_3rd_avenue & photo_car_northeast_4th_avenue) & (record_pedestrian_east_3rd_avenue | photo_car_northeast_4th_avenue)),True
3400,"Either record the jaywalker on northeast_1st_avenue happens infinitely often, or change light_north yellow happens in the next step.",GF record_jaywalker_northeast_1st_avenue | X change_light_north_yellow,GF(record_jaywalker_northeast_1st_avenue) | X(change_light_north_yellow),True
3401,"When get_help happens, photo the motorcycle on southwest_4th_avenue must hold now or in the next step.",G(get_help -> (photo_motorcycle_southwest_4th_avenue | X photo_motorcycle_southwest_4th_avenue)),G(get_help -> (photo_motorcycle_southwest_4th_avenue | X photo_motorcycle_southwest_4th_avenue)),True
3402,"it is going to happen that the sensor gathers information and, it will happen that the brake is pressed and the motorbike has stopped afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(brake_is_pressed & motorbike_has_stopped)),F(sensor_gathers_information & F(brake_is_pressed & F(motorbike_has_stopped))),False
3403,"Record unsafe_civilian should always hold, with at most a two-step grace period for recovery.",!G!(record_unsafe_civilian & X record_unsafe_civilian),G(record_unsafe_civilian | X record_unsafe_civilian | XX record_unsafe_civilian),False
3404,This controller must eventually communicate the injured_victim and go_home.,F(communicate_injured_victim & go_home),F(communicate_injured_victim & go_home),True
3405,if the house is open and a motorbike has started then under no circumstances both the sensor retrieves data and the sensor captures data,G((house_is_open & motorbike_has_started) -> G!(sensor_captures_data & sensor_retrieves_data)),G((house_is_open & motorbike_has_started) -> !(sensor_retrieves_data & sensor_captures_data)),False
3406,"absolutely never, a car stops or a semaphore is broken or the sensor gathers information",G!(car_stops | semaphore_is_broken | sensor_gathers_information),G(!(car_stops | semaphore_is_broken | sensor_gathers_information)),True
3407,gather apple and never let_go orange,gather_apple & G!let_go_orange,F(gather_apple) & G(!let_go_orange),False
3408,Do not touch letter 8 under any circumstances,G!p_letter_8,G(!p_letter_8),True
3409,"eventually, both a table is old and the bar has to be repaired and, eventually, the train stops or a motorbike has stopped afterwards",G!(bar_has_to_be_repaired & table_is_old) | F(bar_has_to_be_repaired & table_is_old & F(motorbike_has_stopped | train_stops)),F(table_is_old & bar_has_to_be_repaired) & F(train_stops | X motorbike_has_stopped),False
3410,"as a train has arrived, sooner or later either the sensor gathers information or the motorbike has started",G(train_has_arrived -> F(motorbike_has_started | sensor_gathers_information)),G(train_has_arrived -> F(sensor_gathers_information | motorbike_has_started)),True
3411,You must eventually deliver_aid the injured_rescuer or deliver_aid the safe_rescuer.,F(deliver_aid_injured_rescuer | deliver_aid_safe_rescuer),F (deliver_aid_injured_rescuer | deliver_aid_safe_rescuer),True
3412,Never pick up package 4,G!p_package_4,G(!p_package_4),True
3413,at some time grab orange or repeatedly go_to waste basket,F grab_orange | GF go_to_waste_basket,F(grab_orange) | GF(go_to_waste_basket),True
3414,move_to trash can can infer that at any time make_contact_with house,move_to_trash_can -> F make_contact_with_house,G(move_to_trash_can -> G(make_contact_with_house)),False
3416,Take brochure 3 from table 9 and move it to park 2,F(table_9 & F(p_brochure_3 & F(park_2 & pd))),F(p_brochure_3 & table_9 & pd) & F(p_brochure_3 & park_2 & pd),False
3417,"finally, both a motorbike has stopped and the escalator moves after both the bar has to be repaired and the manager collect claims",G((bar_has_to_be_repaired & manager_collect_claims) -> F(escalator_moves & motorbike_has_stopped)),F((bar_has_to_be_repaired & manager_collect_claims) U (motorbike_has_stopped & escalator_moves)),False
3418,"whenever either the semaphore is yellow or the brake is released then never, both the constructor creates instances and the engine breaks",G((brake_is_released | semaphore_is_yellow) -> G!(constructor_creates_instances & engine_breaks)),G((semaphore_is_yellow | brake_is_released) -> G(!(constructor_creates_instances & engine_breaks))),True
3419,"at some point in time the engine starts or the elevator falls and, at some point both the sensor gathers information and a motorbike catches fire afterwards",G!(elevator_falls | engine_starts) | F((elevator_falls | engine_starts) & F(motorbike_catches_fire & sensor_gathers_information)),(F (engine_starts | elevator_falls)) & (F (sensor_gathers_information & F motorbike_catches_fire)),False
3420,"Record injured_rescuer and get_help never coincide, yet one of them is always true.",G!(get_help & record_injured_rescuer) & G(get_help | record_injured_rescuer),G(!(record_injured_rescuer & get_help) & (record_injured_rescuer | get_help)),True
3421,"Go to house_4, collect trash_4, and place it at garbage_dump_1",F(house_4 & F(p_trash_4 & F(garbage_dump_1 & pd))),F(house_4 & F(p_trash_4 & F(garbage_dump_1))),False
3422,Keep returning to charger 3 as you repeatedly take photos of area 3,GF charger_3 & GF(area_3 & photo),G(photo & area_3 -> F charger_3),False
3423,move through the green or red_room to the blue_room,F((green_room | red_room) & F blue_room),F(blue_room) & ((green_room | red_room) U blue_room),False
3424,Remain in locality 2 while transporting document 5 from office 4 to office 9,G locality_2 & F(office_4 & F(p_document_5 & F(office_9 & pd))),(p_document_5 & office_4) U (p_document_5 & office_9) & G((p_document_5 & !office_9) -> locality_2),False
3425,Return to base holds at all times.,G go_home,G go_home,True
3426,Stay within parking lot 9 until you capture a photo of car 2,parking_lot_9 U (car_2 & photo),parking_lot_9 U (photo & car_2),True
3427,"at some point in time either the engine breaks or a car enters and, at a certain moment the bar is down or the motorbike is driven afterwards",G!(car_enters | engine_breaks) | F((car_enters | engine_breaks) & F(bar_is_down | motorbike_is_driven)),F((engine_breaks | car_enters) & F(bar_is_down | X motorbike_is_driven)),False
3428,Go to street 2 and stay there,FG street_2,F G street_2,True
3429,"first, at some point in time both the sensor captures data and the sensor gathers information, and then, in the future a train has arrived",G!(sensor_captures_data & sensor_gathers_information) | F(sensor_captures_data & sensor_gathers_information & F train_has_arrived),F((sensor_captures_data & sensor_gathers_information) & F train_has_arrived),False
3430,acquire orange until when possible travel_to trash can,acquire_orange U F travel_to_trash_can,acquire_orange U travel_to_trash_can,False
3431,hold orange can infer that stop_by flag,hold_orange -> stop_by_flag,G(hold_orange -> stop_by_flag),False
3432,"if a constructor instantiate objects or the bar is up then finally, either the engine stops or the train stops",G((bar_is_up | constructor_instantiate_objects) -> F(engine_stops | train_stops)),(constructor_instantiate_objects | bar_is_up) -> F(engine_stops | train_stops),False
3433,Never touch letter_8,G!p_letter_8,G(!p_letter_8),True
3434,"Continuously take pictures of monument 8, but avoid going to monument 8 until you arrive at park 4",GF(monument_8 & photo) & (!monument_8 U park_4),G(photo) & (!monument_8 U park_4),False
3435,whenever capture pear means that take pear,F capture_pear -> take_pear,G(capture_pear -> take_pear),False
3436,"as the sensor captures data, it will happen that a car stops and the elevator is blocked",G(sensor_captures_data -> F(car_stops & elevator_is_blocked)),G(sensor_captures_data -> F(car_stops & elevator_is_blocked)),True
3437,"Whenever get_help holds, from the next step onwards photo the motorcycle on east_2nd_avenue will eventually hold.",G(get_help -> XF photo_motorcycle_east_2nd_avenue),G(get_help -> X F photo_motorcycle_east_2nd_avenue),True
3438,"Once get_help has occurred, record the jaywalker on north_9th_avenue will never occur again.",G(get_help -> XG!record_jaywalker_north_9th_avenue),G(get_help -> G(!record_jaywalker_north_9th_avenue)),False
3439,Continuously transport crate 8 from warehouse 4 to store 8 while repeatedly visiting charger 2,GF(warehouse_4 & F(p_crate_8 & F(pd & store_8))) & GF charger_2,G(F(p_crate_8 & warehouse_4) & F(p_crate_8 & store_8) & F(charger_2)),False
3440,The robot must always have either deliver the apple to the loading_dock or get_help.,G(deliver_apple_loading_dock | get_help),G(deliver_apple_loading_dock | get_help),True
3441,move the robot from the red_room to the green or red_room to the big blue_room,F((green_room | red_room) & F blue_room),F(red_room & F(green_room | blue_room)),False
3443,"after a semaphore is yellow and the sensor retrieves data, sooner or later both a train has arrived and the motorbike falls down",G((semaphore_is_yellow & sensor_retrieves_data) -> F(motorbike_falls_down & train_has_arrived)),G((semaphore_is_yellow & sensor_retrieves_data) -> F(train_has_arrived & motorbike_falls_down)),True
3444,Eventually go to house 2 and pick up trash can 2,F(house_2 & p_trash_can_2),F(house_2 & p_trash_can_2),True
3445,always when both a car enters and a train is crossing then it is going to happen that either a train stops or the house is open,G((car_enters & train_is_crossing) -> F(house_is_open | train_stops)),G((car_enters & train_is_crossing) -> F(train_stops | house_is_open)),True
3446,at any time travel_to trash can and at any time take_possession_of bear,F travel_to_trash_can & F take_possession_of_bear,F(travel_to_trash_can) & F(take_possession_of_bear),True
3447,"first, it will happen that either a train is crossing or the elevator rises, and then, in the future both a table has been moved and a motorbike is driven",G!(elevator_rises | train_is_crossing) | F((elevator_rises | train_is_crossing) & F(motorbike_is_driven & table_has_been_moved)),F((train_is_crossing | elevator_rises) & F(table_has_been_moved & motorbike_is_driven)),False
3448,always both a sensor retrieves data and the sensor captures data implies that it will not happen that either the escalator is blocked or a car starts,G((sensor_captures_data & sensor_retrieves_data) -> G!(car_starts | escalator_is_blocked)),G((sensor_retrieves_data & sensor_captures_data) -> !(escalator_is_blocked | car_starts)),False
3449,"Return home must hold until avoid the active_debris does, or else go_home holds forever.",(go_home U avoid_active_debris) | G go_home,(go_home U avoid_active_debris) | G go_home,True
3450,Continuously revisit intersection_4 while ensuring you eventually at locality_9,GF intersection_4 & F locality_9,GF(intersection_4) & F(locality_9),True
3451,"Whenever photo injured_civilian holds, communicate the injured_victim holds exactly three steps later.",G(photo_injured_civilian -> XXX communicate_injured_victim),G(photo_injured_civilian -> X(X(X communicate_injured_victim))),True
3452,Take a video of the pedestrian on north_1st_street holds at all times.,G record_pedestrian_north_1st_street,G(record_pedestrian_north_1st_street),True
3453,"at any time a table has been moved and, at the same time, the engine stops and the sensor captures data",G(engine_stops & sensor_captures_data & table_has_been_moved),G(table_has_been_moved & engine_stops & sensor_captures_data),True
3454,Avoid going to garage 1 until you take a picture as you take a picture of landmark 5,(!garage_1 U photo) & F(landmark_5 & photo),(!garage_1) U (photo & landmark_5),False
3455,it is always the case that the motorbike has stopped or the elevator falls or the bar is down,G(bar_is_down | elevator_falls | motorbike_has_stopped),G(motorbike_has_stopped | elevator_falls | bar_is_down),True
3456,Ensure you keep revisiting charging station 9 as you repeatedly move crate 4 from warehouse 5 to mall 4,GF charging_station_9 & GF(warehouse_5 & F(p_crate_4 & F(mall_4 & pd))),GF(charging_station_9) & GF(p_crate_4 & warehouse_5 & F(p_crate_4 & mall_4)),False
3457,You must always have either pickup the surfboard or pickup the sports_ball.,G(pickup_sports_ball | pickup_surfboard),G(pickup_surfboard | pickup_sports_ball),True
3458,"If every search the truck is eventually followed by delivering the dog to the loading_dock, then get_help must occur infinitely often.",G(search_truck -> F deliver_dog_loading_dock) -> GF get_help,G(search_truck -> F deliver_dog_loading_dock) -> GF get_help,True
3459,at some point both the constructor instantiate objects and the semaphore is red after a semaphore is yellow,G(semaphore_is_yellow -> F(constructor_instantiate_objects & semaphore_is_red)),F(semaphore_is_yellow & F(constructor_instantiate_objects & semaphore_is_red)),False
3460,every time the table is brown and the bar is up then it will happen that both a manager handles requests and the bridge opens,G((bar_is_up & table_is_brown) -> F(bridge_opens & manager_handles_requests)),G((table_is_brown & bar_is_up) -> F(manager_handles_requests & bridge_opens)),True
3461,sooner or later the motorbike is driven or a table is old,F(motorbike_is_driven | table_is_old),F (motorbike_is_driven | table_is_old),True
3462,going_to tree can infer that when possible visit flag,going_to_tree -> F visit_flag,G(going_to_tree -> F visit_flag),False
3463,whenever both the elevator is blocked and the escalator is blocked then in any case a manager handles requests and the house collapses,G((elevator_is_blocked & escalator_is_blocked) -> G(house_collapses & manager_handles_requests)),G((elevator_is_blocked & escalator_is_blocked) -> (manager_handles_requests & house_collapses)),False
3464,"sooner or later a train has arrived and, at some point both the semaphore is yellow and a bridge closes afterwards",G!train_has_arrived | F(train_has_arrived & F(bridge_closes & semaphore_is_yellow)),F(train_has_arrived) & F(semaphore_is_yellow & F(bridge_closes)),False
3465,"Whenever get_help holds, deliver the cow to the loading_dock holds exactly three steps later.",G(get_help -> XXX deliver_cow_loading_dock),G(get_help -> X X X deliver_cow_loading_dock),True
3466,"first, eventually, either the engine stops or a train is crossing, and then, sooner or later the engine breaks or the semaphore is yellow",G!(engine_stops | train_is_crossing) | F((engine_stops | train_is_crossing) & F(engine_breaks | semaphore_is_yellow)),F((engine_stops | train_is_crossing) & F(engine_breaks | semaphore_is_yellow)),False
