Ground Truth,Response
F ( ( green_room | red_room ) & F blue_room ),F((green_room | red_room) & X blue_room)
G ( stay ) -> F ( clutch_orange ),F clutch_orange
G(( brake_is_released & motorbike_has_stopped ) -> F( house_collapses & motorbike_falls_down )),F((brake_is_released & motorbike_has_stopped) & (motorbike_falls_down & house_collapses))
<>(arch_1&&photo),F photo
G(( motorbike_has_stopped & car_starts ) -> G(!( motorbike_falls_down & engine_starts ))),G !((motorbike_has_stopped & car_starts) -> (motorbike_falls_down & X engine_starts))
F ( secure_pear ) & F ( scoop_up_pear ),G(secure_pear) & G(scoop_up_pear -> secure_pear)
G(!( table_is_old | bar_has_to_be_repaired )) | F(( table_is_old | bar_has_to_be_repaired ) & F( car_enters & engine_stops )),F((table_is_old | bar_has_to_be_repaired) & F(car_enters & engine_stops))
G ! ( house_4 & p_bottle_2 ),G ! p_bottle_2
G ( F ( go_to_pear ) ) & F ( secure_pear ),G(F go_to_pear) & G(secure_pear)
G ( F ( go_to_apple_trashcan ) ) & ! ( let_go_pear ),G(F(go_to_apple_trashcan) & G(!let_go_pear))
G( manager_collect_claims & train_derails & engine_stops ),G((manager_collect_claims) -> (train_derails & engine_stops))
!park_5 U intersection_5&&<>(monument_3&&photo),(!park_5 U intersection_5) & F photo & F monument_3
[]<>charger_12&&[]<>(house_5&&<>(p_box_1&&<>(house_23&&pd))),G(F(p_box_1 & house_5 & X(!p_box_1 U (p_box_1 & house_23))) & F(charger_12))
G ( record_injured_civilian -> F go_home ) -> G F record_fire_source,G((record_injured_civilian -> F go_home) -> G F record_fire_source)
G(( train_has_arrived ) -> F( motorbike_has_stopped & elevator_rises )),F(train_has_arrived -> F(motorbike_has_stopped & elevator_rises))
G(( engine_breaks & semaphore_is_yellow ) -> F( elevator_rises & bar_is_closing )),F(elevator_rises & F(engine_breaks & F(semaphore_is_yellow & F(bar_is_closing))))
going_to_tree -> F ( venture_to_waste_basket ),G(going_to_tree -> venture_to_waste_basket)
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( train_has_arrived & manager_handles_requests )),F(train_has_arrived & X(train_has_arrived & manager_handles_requests))
G(!( elevator_is_open | train_derails )) | F(( elevator_is_open | train_derails ) & F( constructor_creates_instances | table_is_old )),F((elevator_is_open | train_derails) & X(constructor_creates_instances | table_is_old))
G(( train_stops & sensor_gathers_information ) -> G( engine_stops & bridge_opens )),G((train_stops & sensor_gathers_information) -> (engine_stops & bridge_opens))
F ( collect_orange ) -> F ( reach_tree ),G(collect_orange -> G(reach_tree))
! idle U pickup_cell_phone,G(!idle U pickup_cell_phone)
G(( bar_is_up & motorbike_has_stopped ) -> G(!( semaphore_is_yellow | brake_is_released ))),G(!((bar_is_up & motorbike_has_stopped) & X(brake_is_released | semaphore_is_yellow)))
gather_apple U F ( proceed_to_house ),gather_apple U proceed_to_house
G ( ! ( let_go ) ) & F ( getting_pear ),G(!getting_pear -> !let_go)
get_help -> X ( ( go_home U avoid_active_unstable_beam ) | G go_home ),G(get_help -> (X(go_home U avoid_active_unstable_beam) | G go_home))
G ( ! ( get_help & search_microwave ) -> F idle ),G((!get_help & !search_microwave) -> F idle)
move_to_house U F ( go_past_flag ),move_to_house U go_past_flag
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),F(takeout_2 & restaurant_9) & F(takeout_2 & house_1)
G ( ! ( drop_pear ) ) | capture_orange,G(!drop_pear & !capture_orange)
G(( elevator_rises ) -> G(( house_is_built ) -> F( train_derails ))),G(house_is_built -> F train_derails)
G(!( bridge_closes )) | F(( bridge_closes ) & F( bar_has_to_be_repaired & sensor_retrieves_data )),F(bridge_closes & F(bar_has_to_be_repaired & F(sensor_retrieves_data)))
park_5 U ( monument_2 & photo & F ( intersection_5 & G intersection_5 ) ),park_5 U (photo & monument_2 & X intersection_5 & X G intersection_5)
G(!( engine_breaks | car_enters )) | F(( engine_breaks | car_enters ) & F( train_has_arrived )),F(engine_breaks | car_enters) & F(train_has_arrived)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F(pd & X(F(house_2)))
drop_by -> F ( venture_to_flag ),G(drop_by -> G(venture_to_flag))
G(( semaphore_is_yellow | brake_is_released ) -> G(!( semaphore_is_yellow | car_stops ))),G((semaphore_is_yellow | brake_is_released) -> !(semaphore_is_yellow | car_stops))
go_by_waste_bin | G ( ! ( drop_apple ) ),G(go_by_waste_bin | G(!drop_apple))
G(!( bridge_closes )) | F(( bridge_closes ) & F( manager_collect_claims & semaphore_is_broken )),F(bridge_closes & F(manager_collect_claims & semaphore_is_broken))
G(( brake_is_released & escalator_speeds_up ) -> F( elevator_is_open & escalator_moves )),F((brake_is_released & escalator_speeds_up) & (elevator_is_open & escalator_moves))
take_to_trashcan | ! ( let_go_orange ),F(take_to_trashcan | !let_go_orange)
( F ( yellow_room ) & G ( ! blue_room ) ),F((!blue_room) & X(yellow_room))
move_towards_trash_can & put_in_bucket,F(move_towards_trash_can & F put_in_bucket)
G(!( motorbike_catches_fire & car_enters )) | F(( motorbike_catches_fire & car_enters ) & F( table_has_been_moved & motorbike_is_driven )),F((motorbike_catches_fire & car_enters) & F(table_has_been_moved & F(motorbike_is_driven)))
park_5 U (monument_2&&photo&&<>(intersection_5&&[]intersection_5)),G(park_5 U (photo & X intersection_5))
G ( ! ( drop_apple ) ) | secure_apple,G(!drop_apple | secure_apple)
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( house_is_open & elevator_rises )),F(train_has_arrived & F(house_is_open & F(elevator_rises)))
take_orange U ! ( F ( pick_up_anything ) ),take_orange U !pick_up_anything
G ( stay ) | come_to_tree,G(stay | come_to_tree)
F ( venture_flag ) -> F ( make_way_waste_basket ),G(venture_flag -> F make_way_waste_basket)
put_in_apple_bucket U G ( F ( go_to_waste_basket ) ),put_in_apple_bucket U go_to_waste_basket
G ( ! ( let_go_orange ) ) -> F ( obtain_orange ),G(let_go_orange -> F obtain_orange)
F ( reach_tree ) U hold_on_to_pear,(reach_tree U hold_on_to_pear)
! ( F ( pick_up_anything ) ) -> F ( travel_to_flag ),F travel_to_flag
F ( post_office_1 & F ( p_letter_3 & F ( house_2 & pd ) ) ),F(post_office_1 & X(pd & X(F(house_2 & X(p_letter_3)))))
G(( train_has_arrived ) -> F( motorbike_catches_fire | sensor_gathers_information )),F((motorbike_catches_fire) | ((train_has_arrived) & F(sensor_gathers_information)))
F ( table_4 & F ( p_tin_can_4 & F ( trash_can_5 & pd ) ) ) & G ! hallway_2,G(!hallway_2) & F(p_tin_can_4) & F(trash_can_5)
G ( move_around ) & move_to_house,G(move_around & move_to_house)
F ( make_contact_with_house ) -> F ( obtain_pear ),G(make_contact_with_house -> F obtain_pear)
G F ( mall_5 & F ( p_crate_8 & F ( office_6 & pd ) ) ),G(F(p_crate_8 & mall_5 & X(F(office_6))))
! ( F ( pick_up_anything ) ) & F ( withold_apple ),G(!pick_up_anything & !withold_apple)
G ( go_by_trash_can ) & F ( walk_near_flag ),G(go_by_trash_can) & G(walk_near_flag -> X(go_by_trash_can))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( train_has_arrived & manager_handles_requests )),F(sensor_gathers_information & F(train_has_arrived & manager_handles_requests))
! garage_1 U photo & F ( landmark_5 & photo ),(!garage_1) U (photo & F landmark_5)
search_hot_dog -> X ( ( get_help U deliver_laptop_loading_dock ) | G get_help ),G(search_hot_dog -> X(get_help U deliver_laptop_loading_dock)) & G(!search_hot_dog -> G(get_help))
( F ( blue_room ) & G ( ! red_room ) ),G(blue_room & !red_room)
[]!(hall_1&&p_file_6),G (!hall_1)
F ( go_to_flag ) -> capture_orange,G(go_to_flag -> capture_orange)
F( semaphore_is_broken | bridge_opens | semaphore_is_yellow ),semaphore_is_broken | bridge_opens | semaphore_is_yellow
move_to_house | acquire_apple,F(move_to_house | acquire_apple)
F ( journey_to_tree ) -> F ( gather_pear ),G(journey_to_tree -> F gather_pear)
get_to_tree | move_to_trashcan,F get_to_tree | F move_to_trashcan
F ( park_5 & F ( monument_3 & photo ) ),F park_5 & F photo & F monument_3
deliver_bus_shelf U ( G ( F search_car ) ),G(deliver_bus_shelf -> (deliver_bus_shelf U G F search_car))
take_to_tree & G ( hold_onto_orange ),G(take_to_tree) & G(hold_onto_orange)
F yellow_room,yellow_room
G(( car_stops | house_collapses ) -> G(!( elevator_is_open | manager_handles_requests ))),G((car_stops | house_collapses) -> (!elevator_is_open | manager_handles_requests))
F ( shop_1 & F ( p_bottle_3 & F ( hospital_2 & pd ) ) ),F(pd & p_bottle_3 & shop_1) & F(hospital_2)
!street_5 U store_1&&<>(store_1&&p_package_4),(!street_5) U store_1
! ( let_go_pear ) | grab_hold_pear,G(!(let_go_pear | grab_hold_pear))
G(( brake_is_pressed | semaphore_is_broken ) -> F( manager_handles_requests | escalator_is_blocked )),F(manager_handles_requests | (brake_is_pressed -> X(escalator_is_blocked)) | semaphore_is_broken)
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),F (p_box_2 & office_4 & X F (p_box_2 & house_1))
G(!( train_has_arrived | escalator_moves )) | F(( train_has_arrived | escalator_moves ) & F( table_is_old | bar_has_to_be_repaired )),F((train_has_arrived | escalator_moves) & F(table_is_old | bar_has_to_be_repaired))
F ( red_room & F green_room ),F(red_room & X(green_room))
go_by_waste_bin -> venture_towards_house,go_by_waste_bin <-> venture_towards_house
G ( hold_on_pear ) & F ( snag_orange ),G hold_on_pear & G(snag_orange -> hold_on_pear)
<>(table_4&&<>(p_tin_can_4&&<>(trash_can_5&&pd)))&&[]!hallway_2,G(pd -> (F (p_tin_can_4 & table_4) & F trash_can_5 & G !hallway_2))
<>[]street_2,F street_2 & G street_2
[]<>(intersection_4&&photo),G F photo
G(!( manager_handles_requests | train_has_arrived )),!(manager_handles_requests | train_has_arrived)
G(!( house_is_open & elevator_rises )) | F(( house_is_open & elevator_rises ) & F( train_stops & brake_is_pressed )),G((house_is_open & elevator_rises) -> F(train_stops & brake_is_pressed))
G F charger_1 & F ( house_4 & F ( box_4 & F ( house_9 & pd ) ) ),G((box_4 & house_4) -> (charger_1 U house_9))
F ( blue_room & F red_room ),G(red_room -> blue_room)
<>[]table_4,G table_4
G ( touch_flag ) & F ( haul_pear ),G(touch_flag & G(haul_pear))
! G ( ! ( pickup_motorbike & X pickup_motorbike ) ),G(pickup_motorbike | X pickup_motorbike | X X pickup_motorbike)
F ( go_near_pear ) | ! ( F ( pick_up_anything ) ),G((!go_near_pear) -> (!pick_up_anything))
G(!( constructor_creates_instances | table_is_old )) | F(( constructor_creates_instances | table_is_old ) & F( constructor_creates_instances | motorbike_is_driven )),F(constructor_creates_instances | table_is_old) | F(motorbike_is_driven)
G( motorbike_is_driven & brake_is_released & engine_stops ),motorbike_is_driven & brake_is_released & engine_stops
G ( ! ( drop_apple ) ) | F ( reach_flag ),G(!drop_apple) & G(!reach_flag)
G ( have_in_orange ) U F ( clutch_orange ),G (have_in_orange U clutch_orange)
<>(warehouse_3&&<>(p_package_2&&<>(house_1&&pd&&photo))),F warehouse_3 & F p_package_2 & F pd & F house_1 & F photo
F ( pass_by_trash_bin ) U F ( journey_by_house ),pass_by_trash_bin U journey_by_house
G(( semaphore_is_broken | train_has_arrived ) -> G( motorbike_has_started | escalator_speeds_up )),G((semaphore_is_broken | train_has_arrived) -> (motorbike_has_started | escalator_speeds_up))
venture_towards_house U G ( ! ( drop_apple ) ),venture_towards_house U !drop_apple
<>[]parking_lot_3,G(parking_lot_3)
G F ( street_3 & photo ),G photo
G ( F ( go_to_waste_basket ) ) | F ( move_to_flag ),G(F(go_to_waste_basket) | F(move_to_flag))
F ( go_to_home ) | F ( going_to_house ),G(go_to_home | going_to_house)
G ( go_home -> F deliver_aid_injured_victim ) -> G F record_flood,G((go_home -> F deliver_aid_injured_victim) -> G F record_flood)
F ( office_4 & F ( p_box_2 & F ( house_1 & pd ) ) ),F(pd & X F(house_1))
G(!( bridge_closes | escalator_is_blocked )) | F(( bridge_closes | escalator_is_blocked ) & F( sensor_gathers_information )),F((bridge_closes | escalator_is_blocked) & F(sensor_gathers_information))
F ( start_going_to_house ) | ! ( let_go_orange ),F(start_going_to_house | !let_go_orange)
G(( train_stops & sensor_gathers_information ) -> G( brake_is_released & bar_has_to_be_repaired )),G(((train_stops & sensor_gathers_information) -> (brake_is_released & bar_has_to_be_repaired)))
F ( go_to_trash_receptacle ) U F ( journey_to_flag ),go_to_trash_receptacle U journey_to_flag
F ( landmark_9 & photo & G landmark_9 ),F(landmark_9 & photo)
G ( ! ( drop_orange ) ) -> approach_trash_can,G(!drop_orange -> F approach_trash_can)
G(!( constructor_creates_instances | table_is_old )) | F(( constructor_creates_instances | table_is_old ) & F( manager_collect_claims & semaphore_is_broken )),F((constructor_creates_instances | (table_is_old & F(manager_collect_claims & X(semaphore_is_broken)))))
[]<>parking_lot_4&&<>(car_5&&<>(p_document_4&&<>(car_6&&pd))),G((p_document_4 & car_5) -> (F parking_lot_4 & F car_6))
F ( p_crate_4  & F ( park_1  & pd & G park_1 ) ),G(p_crate_4 -> F(park_1 & G park_1))
parking_lot_9 U ( car_2 & photo ),parking_lot_9 U photo
approach_trash_can | F ( spend_time_at_tree ),F approach_trash_can | G spend_time_at_tree
( F idle ) -> ( ! idle U ( deliver_oven_shelf & ! idle ) ),F idle -> (!idle U deliver_oven_shelf)
[]<>charger_5&&[]<>(region_4&&photo),G F charger_5 & G F photo & G F region_4
F ( journey_by_flag ) & ! ( let_go_orange ),F(journey_by_flag & !let_go_orange)
G(!( engine_breaks | manager_handles_requests )) | F(( engine_breaks | manager_handles_requests ) & F( bridge_closes )),F((engine_breaks | manager_handles_requests) & F bridge_closes)
! landmark_5 U park_5 & F ( landmark_5 & photo ),(!landmark_5) U (park_5 & F photo)
( get_help U change_light_south_green ),get_help -> X(change_light_south_green)
F ( withdraw_pear ) | ! ( let_go_orange ),G((withdraw_pear | !let_go_orange))
! G ( ! ( record_flood & X record_flood ) ),G(record_flood | X(record_flood) | X X(record_flood))
G( house_is_built & sensor_gathers_information & constructor_creates_instances ),G((house_is_built & sensor_gathers_information) -> constructor_creates_instances)
G ( ! avoid_probable_unstable_beam ),G avoid_probable_unstable_beam
F ( blue_room & F green_room ),X blue_room -> X green_room
G ( ! ( drop_pear ) ) | F ( go_visit_house ),G(!drop_pear | go_visit_house)
G locality_7 & F ( office_4 & F ( p_letter_1 & F ( house_1 & pd ) ) ),G((pd & office_4 & p_letter_1) -> (locality_7 U house_1))
G(!( elevator_is_blocked | house_is_open )) | F(( elevator_is_blocked | house_is_open ) & F( train_has_arrived )),F((elevator_is_blocked | house_is_open) & F(train_has_arrived))
( F photo_vehicle_southeast_1st_street ) -> ( ! photo_vehicle_southeast_1st_street U ( photo_car_south_3rd_street & ! photo_vehicle_southeast_1st_street ) ),F photo_vehicle_southeast_1st_street -> ( !photo_vehicle_southeast_1st_street U photo_car_south_3rd_street )
take_to_trashcan | G ( hold_on_pear ),F take_to_trashcan | G hold_on_pear
[]!street_7&&<>(store_9&&<>(p_package_3&&<>(house_1&&pd))),G(!(street_7)) & (p_package_3 -> (!street_7 U (store_9 & F house_1)))
F ( stop_by_house ) -> come_to_tree,G(stop_by_house -> come_to_tree)
F G ! idle,G F !idle
G(!( bridge_closes )) | F(( bridge_closes ) & F( table_is_brown & bar_is_up )),bridge_closes & X F (table_is_brown & bar_is_up)
<>(intersection_7&&photo&&[]intersection_7),F(intersection_7 & photo) & G(intersection_7)
G ( ! ( get_help & record_vehicle_southwest_2nd_avenue ) -> F change_light_west_yellow ),G((!get_help & !record_vehicle_southwest_2nd_avenue) -> F change_light_west_yellow)
G ( ! ( photo_vehicle_southeast_7th_street & photo_cyclist_northwest_5th_avenue ) -> F change_light_north_green ),G((!photo_vehicle_southeast_7th_street & !photo_cyclist_northwest_5th_avenue) -> F change_light_north_green)
F G house_5,G house_5
G ( change_light_west_yellow -> F get_help ) -> G F record_vehicle_north_1st_street,G(F(change_light_west_yellow -> F(get_help)) -> G F(record_vehicle_north_1st_street))
go_by_waste_bin & go_by_waste_bin,G(go_by_waste_bin)
F ( go_by_house ) U F ( stop_by_trash_can ),go_by_house U stop_by_trash_can
F ( get_hold_orange ) -> go_to_bucket,G(get_hold_orange -> F(go_to_bucket))
avoid_probable_unstable_beam U ( G ( F communicate_injured_hostile ) ),G(avoid_probable_unstable_beam) & (avoid_probable_unstable_beam U G F(communicate_injured_hostile))
G(!( house_collapses & house_is_open )) | F(( house_collapses & house_is_open ) & F( motorbike_catches_fire & semaphore_is_red )),F(house_collapses & house_is_open & F(motorbike_catches_fire & semaphore_is_red))
G(!( table_is_brown & bar_is_down )) | F(( table_is_brown & bar_is_down ) & F( train_has_arrived )),F((table_is_brown & bar_is_down) & F(train_has_arrived))
F ( reach_flag ) U venture_towards_house,(reach_flag U venture_towards_house)
G(!( table_is_old | motorbike_has_started )),G(!(table_is_old & motorbike_has_started))
G(( escalator_is_blocked | car_starts ) -> G(!( brake_is_released | engine_starts ))),G(((escalator_is_blocked | car_starts) -> !(brake_is_released | engine_starts)))
F ( start_going_to_tree ) & G ( go_by_trash_can ),G((start_going_to_tree) -> G(go_by_trash_can))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),(locality_6 U (pd & store_8 & X(!store_8 U house_5 & p_package_3)))
<>[]building_3&&!building_3 U garage_3,G(building_3 -> ( !building_3 U garage_3 ))
F ( touch_tree ) U F ( proceed_to_house ),touch_tree U proceed_to_house
put_in_bucket | G ( F ( make_way_to_house ) ),G(put_in_bucket | F make_way_to_house)
( F ( blue_room ) & G ( ! yellow_room ) ),F blue_room
G F street_4,G street_4
<>(pd&&<>parking_lot_2),G(parking_lot_2 -> pd)
G ( F ( make_way_to_house ) ) | F ( secure_pear ),G(F(make_way_to_house) | G(secure_pear))
G(!( constructor_creates_instances | motorbike_is_driven )) | F(( constructor_creates_instances | motorbike_is_driven ) & F( bridge_closes )),F((constructor_creates_instances | motorbike_is_driven) & X bridge_closes)
go_by_waste_bin & F ( bring_pear ),F(go_by_waste_bin) & F(bring_pear)
[]<>(warehouse_4&&<>(p_crate_8&&<>(store_8&&pd)))&&[]<>charger_2,G(F(store_8 & F(warehouse_4 & F(p_crate_8 & F(charger_2)))))
G ( go_home -> X avoid_inactive_debris ),G(go_home -> X(!avoid_inactive_debris))
G(!( semaphore_is_green & sensor_gathers_information )),!(semaphore_is_green & sensor_gathers_information)
G ( ! ( drop_orange ) ) U F ( reach_tree ),(!drop_orange) U reach_tree
go_to_bucket | G ( ! ( drop_apple ) ),G(go_to_bucket | G(!drop_apple))
get_help -> X ( ( deliver_aeroplane_shelf U idle ) | G deliver_aeroplane_shelf ),G(get_help -> (X(deliver_aeroplane_shelf U idle) | G(deliver_aeroplane_shelf)))
G(( semaphore_is_yellow ) -> G( car_stops | brake_is_released )),G(semaphore_is_yellow -> F(car_stops | brake_is_released))
F ( collect_orange ) | travel_to_waste_bin,F(collect_orange | travel_to_waste_bin)
<>(house_1&&<>(p_trash_can_4&&<>(garbage_dump_3&&pd))),F(pd & house_1) & F(p_trash_can_4) & F(garbage_dump_3)
G ( ! ( go_home & communicate_safe_hostile ) -> F communicate_safe_victim ),G((!go_home & !communicate_safe_hostile) -> F communicate_safe_victim)
G(!( bridge_closes )) | F(( bridge_closes ) & F( engine_breaks | semaphore_is_yellow )),F(bridge_closes & X(F(engine_breaks | semaphore_is_yellow)))
G ( F ( go_to_apple_trashcan ) ) | F ( go_to_trashcan ),G(F(go_to_apple_trashcan | go_to_trashcan))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( house_is_open | motorbike_is_driven )),F(train_has_arrived & X F(house_is_open | motorbike_is_driven))
F ( lay_hold_of_apple ) & come_to_tree,G((lay_hold_of_apple & come_to_tree))
G ( F ( go_to_apple_trashcan ) ) | grab_hold_pear,G(F(go_to_apple_trashcan) | F(grab_hold_pear))
G ( ! ( drop_orange ) ) & F ( go_to_apple ),G(!drop_orange) & G(go_to_apple)
F ( blue_room & F green_room ),F blue_room & F green_room
G ( hold_onto_orange ) | F ( touch_tree ),G(hold_onto_orange | touch_tree)
G(!( house_collapses | bridge_opens | brake_is_released )),!(house_collapses | bridge_opens | brake_is_released)
[]<>charging_station_5&&[]<>(warehouse_1&&<>(p_package_5&&<>(store_5&&pd))),G(F(charging_station_5)) & G(p_package_5 -> F(store_5)) & G(F(warehouse_1))
G(!( escalator_speeds_up | bar_is_closing )) | F(( escalator_speeds_up | bar_is_closing ) & F( escalator_speeds_up & bridge_opens )),(F(escalator_speeds_up | bar_is_closing) & F(escalator_speeds_up & X bridge_opens))
G(!( table_has_been_moved & train_derails )) | F(( table_has_been_moved & train_derails ) & F( train_has_arrived )),(table_has_been_moved & train_derails) & F(train_has_arrived)
<>(park_7&&<>(monument_4&&photo)),F park_7 & X F monument_4
G(!( table_is_brown & bar_has_to_be_repaired & engine_starts )),!(table_is_brown & bar_has_to_be_repaired & engine_starts)
G(( engine_starts | train_is_crossing ) -> G( table_is_brown | escalator_speeds_up )),G((engine_starts | train_is_crossing) -> (table_is_brown | escalator_speeds_up))
G(( elevator_is_open | bar_is_closing ) -> G(!( bar_is_up & engine_stops ))),G(((elevator_is_open | bar_is_closing) -> !(bar_is_up & engine_stops)))
( change_light_north_yellow U get_help ) | G change_light_north_yellow,G(change_light_north_yellow -> (light_north_yellow U get_help)) & G(!get_help -> G(light_north_yellow))
[]!street_7&&<>(store_9&&<>(p_package_3&&<>(house_1&&pd))),G(!(street_7) U (p_package_3 & store_9 & F house_1))
drop_orange U F ( get_orange ),drop_orange U get_orange
G(( semaphore_is_yellow ) -> G( bridge_opens & constructor_creates_instances )),G(semaphore_is_yellow -> (bridge_opens & constructor_creates_instances))
<>(monument_1&&photo)&&!monument_1 U park_4,G((!park_4 & !monument_1) -> !enter) & F(photo)
F ( journey_to_flag ) U F ( acquire_pear ),G(journey_to_flag -> (!acquire_pear U journey_to_flag))
F ( got_to_house ) | G ( ! ( drop_orange ) ),G(got_to_house | !drop_orange)
G(( escalator_moves & bar_is_closing ) -> G( constructor_creates_instances | escalator_is_blocked )),G((escalator_moves & bar_is_closing) -> (constructor_creates_instances | escalator_is_blocked))
G ( ! ( let_go_apple ) ) | F ( visit_waste_basket ),G(!let_go_apple | visit_waste_basket)
G ( ! ( drop_orange ) ) & F ( withdraw_pear ),G !drop_orange & G(withdraw_pear -> X withdraw_pear)
[]!parking_lot_8&&<>street_5,G(street_5 -> X(!parking_lot_8))
put_in_bin | F ( grasp_pear ),G(grasp_pear -> put_in_bin)
[]<>car_3&&<>building_2,G( building_2 -> (!building_2 U car_3) )
approach_trash_can | F ( visit_trash_bin ),F(approach_trash_can | visit_trash_bin)
F ( stand_by_tree ) U take_apple,G(stand_by_tree -> (stand_by_tree U take_apple))
F ( go_past_house ) U reach_trash_can,G(go_past_house U reach_trash_can)
G(( semaphore_is_yellow ) -> G( bar_is_down & semaphore_is_red )),G(semaphore_is_yellow -> G(bar_is_down -> semaphore_is_red))
! G ( ! ( deliver_motorbike_shelf & X deliver_motorbike_shelf ) ),G(deliver_motorbike_shelf | X(deliver_motorbike_shelf) | X X(deliver_motorbike_shelf))
G(!( manager_handles_requests | manager_collect_claims )) | F(( manager_handles_requests | manager_collect_claims ) & F( sensor_gathers_information )),F((manager_handles_requests | manager_collect_claims) & F(sensor_gathers_information))
F ( go_to_apple ) & F ( go_near_flag ),G((go_to_apple -> F go_to_apple) & (go_near_flag -> F go_near_flag))
go_to_orange -> F ( pass_by_waste_receptacle ),G(go_to_orange -> F pass_by_waste_receptacle)
F ( proceed_to_tree ) U F ( get_apple ),G((!get_apple) -> (proceed_to_tree U get_apple))
( F ( green_room ) & G ( ! red_room ) ),G(!red_room U green_room)
! avoid_nearest_unstable_beam U go_home,G(avoid_nearest_unstable_beam -> go_home)
G ( F ( go_to_waste_basket ) ) U G ( touch_flag ),(G go_to_waste_basket) U (G touch_flag)
F ( move_forward_trash_can ) | F ( go_to_home ),G(move_forward_trash_can | go_to_home)
G( train_has_arrived & table_is_old ),table_is_old & train_has_arrived
G(!( train_has_arrived & bridge_closes )) | F(( train_has_arrived & bridge_closes ) & F( sensor_gathers_information )),F((train_has_arrived & bridge_closes) & F(sensor_gathers_information))
G ( ! ( deliver_skateboard_shelf & get_help ) -> F pickup_dining_table ),G((!deliver_skateboard_shelf & !get_help) -> F pickup_dining_table)
F ( grasp_apple ) U acquire_orange,grasp_apple U acquire_orange
F ( going_to_flag ) & hold_apple,F(going_to_flag & hold_apple)
G ( ! ( let_go ) ) & F ( go_to_trash_bin ),G(!let_go & (go_to_trash_bin -> X go_to_trash_bin))
F ( withhold_apple ) -> F ( go_by_waste_basket ),F(withhold_apple -> go_by_waste_basket)
( F go_home ) -> ( ! go_home U ( photo_unsafe_victim & ! go_home ) ),G(go_home -> (!go_home U photo_unsafe_victim))
F ( table_9 & F ( p_brochure_3 & F ( park_2 & pd ) ) ),F(pd & table_9) & F(G(pd -> F(park_2)))
go_home U ( G ( F get_help ) ),G(go_home -> (go_home U G F get_help))
G ( ( record_jaywalker_north_8th_street <-> change_light_south_red ) -> ( change_light_south_red <-> photo_cyclist_northwest_1st_avenue ) ),G((record_jaywalker_north_8th_street & change_light_south_red) -> (change_light_south_red & photo_cyclist_northwest_1st_avenue))
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(F(store_4 & p_box_2 & X(F(hall_8 & pd))))
<>parking_lot_2&&[]!pd,G parking_lot_2 & G !pd
<>(arch_1&&photo),F(arch_1 & F(photo))
[]!street_6&&<>(car_1&&photo),G(!street_6) & F(photo)
go_by_waste_bin U F ( bring_pear ),go_by_waste_bin U bring_pear
G(( train_stops & sensor_gathers_information ) -> G( train_stops & bar_is_down )),G((train_stops & bar_is_down) -> sensor_gathers_information)
G(!( engine_breaks | manager_handles_requests )) | F(( engine_breaks | manager_handles_requests ) & F( bridge_closes | semaphore_is_broken )),F((engine_breaks | manager_handles_requests) & F(bridge_closes | semaphore_is_broken))
come_to_tree -> F ( withdraw_pear ),G(come_to_tree -> F withdraw_pear)
F ( red_room & F green_room ),G(green_room -> red_room)
G F photo_jaywalker_southwest_2nd_street -> G F get_help,G(F(photo_jaywalker_southwest_2nd_street) -> F(get_help))
G ( ! ( drop_apple ) ) | F ( advance_to_house ),G(!drop_apple) | G(advance_to_house)
F ( ( red_room | yellow_room ) & F green_room ),F((yellow_room | red_room) & X F green_room)
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F house_4 & F p_stack_4 & F street_2 & G(street_2 -> X G street_2)
F ( go_to_trash_receptacle ) | G ( ! ( drop_pear ) ),G(go_to_trash_receptacle | G(!drop_pear))
F ( street_5 & F ( building_2 & G building_2 ) ),F(street_5 & X(building_2 & G(building_2)))
G(( motorbike_catches_fire ) -> G(( constructor_instantiate_objects ) -> F( car_enters ))),G(motorbike_catches_fire -> F(car_enters))
going_to_tree U F ( travel_to_flag ),going_to_tree U travel_to_flag
G(!( train_has_arrived & bridge_closes )) | F(( train_has_arrived & bridge_closes ) & F( bar_is_closing | table_is_brown )),F((train_has_arrived & bridge_closes) & X(bar_is_closing | table_is_brown))
G ! parking_lot_5 & G F ( car_9 & photo ),G(!parking_lot_5 & F photo)
( F idle ) -> ( ! idle U ( search_backpack & ! idle ) ),G(idle -> (!search_backpack U idle))
G(( escalator_speeds_up | semaphore_is_broken ) -> F( brake_is_pressed | engine_stops )),F((brake_is_pressed | engine_stops) & (escalator_speeds_up | semaphore_is_broken))
G ( moving ) & grab_hold_pear,G(moving & grab_hold_pear)
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),(locality_6 U (pd & store_8 & p_package_3 & house_5))
