Ground Truth,Response
!(stopVentilation) U ((stopVentilation) & G(PCVMode -> (StandbyMode))),G((PCVMode & stopVentilation) -> F(!PCVMode & !StandbyMode))
!(breathingCycleStart) U ((breathingCycleStart) & G(PSVMode -> X(inspiratoryPhaseStart))),G(PSVMode & breathingCycleStart -> inspiratoryPhaseStart)
!(!off & powerButton) U ((!off & powerButton) & F(finalState)),G((powerButton & off) -> F(finalState))
G(finalState -> F((parametersStored & off))),G(finalState -> (parametersStored U (off & parametersStored)))
!(V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) U ((V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) & G(PSVMode -> (expiratoryPhaseStart))),G((PSVMode & V_E_lessThan_ExpiratoryTriggerSensitivity_multiplyBy_PeakV_E) -> X(expiratoryPhaseStart))
!(expiratoryPauseButton) U ((expiratoryPauseButton) & G((PSVMode & expClock_within_interval_min_exp_time_psv_to_apnea_lag & !patientBreathingRequest & expiratoryPhase) -> X(((expiratoryPhaseEnd & inValveClose) & outValveClose)))),G((PSVMode & expiratoryPhase & !patientBreathingRequest & expClock_within_interval_min_exp_time_psv_to_apnea_lag & expiratoryPauseButton) -> F(inValveClose & outValveClose))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & G((PCVMode) -> F(patientBreathingRequest))),G((PCVMode & dropPAW_greaterThan_ITS_PCV & patientBreathingRequest) -> F(!PCVMode | patientBreathingRequest))
G(PSVMode -> (inspiratoryPhase U (( P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime )))),G((PSVMode & inspiratoryPhase) -> (inspiratoryPhase U (P_insp_greaterThanOrEqual_MaxP_insp | inspClock_greaterThanOrEqual_inspiratoryTime)))
G((inspiratoryPhase) -> G((((outValveClose & ((PCVMode & (! apnea)) -> (P_insp_equalTo_P_inspPCV))) & (PSVMode -> (P_insp_equalTo_P_inspPSV))) & ((PCVMode & apnea) -> (P_insp_equalTo_P_inspAP))))),G((inspiratoryPhase & PCVMode & !apnea) -> (outValveClose & P_insp_equalTo_P_inspPCV)) & G((inspiratoryPhase & PSVMode & !apnea) -> (outValveClose & P_insp_equalTo_P_inspPSV)) & G((inspiratoryPhase & PCVMode & apnea) -> (outValveClose & P_insp_equalTo_P_inspAP))
!(l1_lessThan_ExpiratoryTriggerSensitivity) U ((l1_lessThan_ExpiratoryTriggerSensitivity) & G(PSVMode -> X(expiratoryPhaseStart))),G((PSVMode & l1_lessThan_ExpiratoryTriggerSensitivity) -> F(expiratoryPhaseStart))
!(P_insp_greaterThan_MaxP_insp) U ((P_insp_greaterThan_MaxP_insp) & ((inspiratoryPhaseEnd & expiratoryPhaseStart))),G(P_insp_greaterThan_MaxP_insp -> X(expiratoryPhaseStart & inspiratoryPhaseEnd))
!(param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) U ((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) & F(paramAlarm_V)),G((param_V_greaterThan_paramMax_V | param_V_lessThan_paramMin_V) -> paramAlarm_V)
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> (apnea))),G((PSVMode & breathingTime_greaterThanOrEqual_apneaLagTime) -> apnea)
!(apnea) U ((apnea) & F((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP)))),G(apnea -> F(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PCV) U ((dropPAW_greaterThan_ITS_PCV) & X(breathingCycleStart)),G(dropPAW_greaterThan_ITS_PCV -> F(breathingCycleStart))
G(PCVMode -> G(((breathingCycleTime_equalTo_1_divideBy_RR_PCV) & (ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV)))),G(PCVMode -> (breathingCycleTime_equalTo_1_divideBy_RR_PCV & ExpiratoryTime_equalTo_breathingCycleTime_divideBy_1_plus_ItoE_PCV))
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G(PSVMode -> F(breathingCycleStart))),G((PSVMode & breathingCycleStart) -> dropPAW_greaterThan_ITS_PSV)
!(pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) U ((pressureSensorRetries_greaterThanOrEqual_5 & ( pressureSensorConnFailure | pressureSensorError )) & G(StartUpMode -> F(failSafeMode))),G((StartUpMode & (pressureSensorConnFailure | pressureSensorError) & pressureSensorRetries_greaterThanOrEqual_5) -> F(failSafeMode))
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> F((((PCVMode & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & F(breathingTime_greaterThanOrEqual_apneaLagTime)) -> F(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
G(PCVMode -> F((inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV))),G(PCVMode -> inspiratoryTime_equalTo_60_multiplyBy_ItoE_PCV_divideBy_RR_PCV_multiplyBy_1_plus_ItoE_PCV)
G(PSVMode -> ((((minExpiratoryTime_greaterThanOrEqual_0_4) & (minExpiratoryTime_lessThanOrEqual_2)) & (expiratoryPhase -> (minExpiratoryTime_equalTo_inspClock_divideBy_2))))),G((PSVMode & expiratoryPhase) -> (minExpiratoryTime_equalTo_inspClock_divideBy_2 & minExpiratoryTime_greaterThanOrEqual_0_4 & minExpiratoryTime_lessThanOrEqual_2))
!(ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) U ((ADCRetries_greaterThanOrEqual_5 & ( ADCConnFailure | ADCError )) & G(StartUpMode -> F(failSafeMode))),G((StartUpMode & (ADCConnFailure | ADCError) & ADCRetries_greaterThanOrEqual_5) -> F(failSafeMode))
!(breathingTime_greaterThanOrEqual_apneaLagTime) U ((breathingTime_greaterThanOrEqual_apneaLagTime) & G(PSVMode -> F(((((apnea & PCVMode) & (RR_equalTo_RR_AP)) & (P_insp_equalTo_P_inspAP)) & (ItoE_equalTo_ItoE_AP))))),G((PSVMode & breathingTime_greaterThanOrEqual_apneaLagTime & apnea) -> X(PCVMode & RR_equalTo_RR_AP & P_insp_equalTo_P_inspAP & ItoE_equalTo_ItoE_AP))
!(dropPAW_greaterThan_ITS_PSV) U ((dropPAW_greaterThan_ITS_PSV) & G((PSVMode & expiratoryPhase) -> X(patientBreathingRequest & inspiratoryPhaseStart))),G((PSVMode & expiratoryPhase & dropPAW_greaterThan_ITS_PSV) -> X(inspiratoryPhaseStart))
!(P_insp_greaterThan_MaxP_insp) U ((P_insp_greaterThan_MaxP_insp) & X((inspiratoryPhaseEnd & expiratoryPhaseStart))),G(P_insp_greaterThan_MaxP_insp -> X(expiratoryPhaseStart))
!limits U (limits & G(!standby & supported & !apfail -> F(pullup))),G((limits & !standby & supported & !apfail) -> G(pullup))
G(good & supported -> X(state_is_NOMINAL)),G((supported & good) -> F(state_is_NOMINAL))
G(standby -> F(state_is_STANDBY)),G(standby -> X(state_is_STANDBY))
G(standby & good -> F(state_is_STANDBY)),G((standby & good) -> X(state_is_STANDBY))
G(!standby -> F(state_is_TRANSITION)),G(standby -> X(!standby -> state_is_TRANSITION))
!apfail U (apfail & X(state_is_MANEUVER)),G(apfail -> F(state_is_MANEUVER))
!limits U (limits & X(state_is_FAULT)),G(limits -> F(state_is_FAULT))
G(!request -> X(state_is_TRANSITION)),G((!request) -> F(state_is_TRANSITION))
G(!request & !limits -> F(state_is_TRANSITION)),G(((!request) & (!limits)) -> X(state_is_TRANSITION))
G ((call_Enqueue_d1 & (!return_Dequeue_d1 U (call_Enqueue_d2 & (!return_Dequeue_d1 & !return_Dequeue_d2 U call_Bottom_Up)))) -> F (call_Bottom_Up & F (call_P_d2 & F call_P_d1))),G((call_Enqueue_d1 & F(call_Enqueue_d2)) -> F(call_Enqueue_d1 & F(call_Enqueue_d2 & F(call_Bottom_Up))))
G (call_Enqueue & (!return_Dequeue U call_Empty) -> F (call_Empty & F return_Empty_false)),G((call_Enqueue & !return_Dequeue U call_Empty) -> X(call_Enqueue & !return_Dequeue U call_Empty))
G ((call_Enqueue_d1 & F return_Empty_true) -> (!return_Empty_true U return_Dequeue_d1)),G((call_Enqueue_d1 & F(return_Empty_true)) -> (call_Enqueue_d1 U (return_Dequeue_d1 U return_Empty_true)))
G ((call & F open) -> ((!atfloor & !open) U (open | ((atfloor & !open) U (open | ((!atfloor & !open) U (open | ((atfloor & !open) U (open | (!atfloor U open)))))))))),G(call -> (call U (atfloor & open)))
G (OpenNetworkConnection -> G (NetworkError -> F ErrorMessage)),G(OpenNetworkConnection -> F(ErrorMessage | NetworkError))
G ((PopServerConnected & F PlacedinMailboxes) -> (!PlacedinMailboxes U MessagesTransfered)),G(PopServerConnected -> (MessagesTransfered U PlacedinMailboxes))
F QueuedMailSent -> (!QueuedMailSent U SMTPServerConnected),G(SMTPServerConnected -> F(QueuedMailSent))
G (!MailboxSelected) | F (MailboxSelected & F MailboxWindowOpen),G(MailboxSelected -> F(MailboxWindowOpen))
G (!MessageReady) | F (MessageReady & F MessageinOutbox),G(MessageReady -> F(MessageinOutbox))
G (!MessageDragged) | F (MessageDragged & F MessageMoved),G(MessageDragged -> F(MessageMoved))
G (Error -> G (ErrorPopup -> F ResponsetoPopup)),G(ErrorPopup -> (ErrorPopup U ResponsetoPopup))
G (MessageTransferred -> G (PlacedinMailboxes -> F MarkasUnread)),G(PlacedinMailboxes -> F(MarkasUnread))
G (!POPServerMessageDelete) | F (POPServerMessageDelete & F PlacedinMailboxes),G(!POPServerMessageDelete U PlacedinMailboxes)
(F call_Execute) -> ((!call_doWork) U call_Execute),G(!call_Execute -> !call_doWork)
G ((return_Execute & (F call_Execute)) -> ((!call_doWork) U call_Execute)),G(return_Execute -> G(!call_doWork))
G (call_doResults_i -> ((!call_doResults_j) U (return_doResults_i | G (!call_doResults_j)))),G(call_doResults_i -> (!call_doResults_j U return_doResults_i))
G ((call_doResults_i & F return_doResults_i) -> ((!call_doResults_j) U return_doResults_i)),G(call_doResults_i -> (!call_doResults_j U return_doResults_i))
G (return_resultlock_wait_i -> F call_resultlock_signal_i),G(call_resultlock_signal_i -> F(return_resultlock_wait_i))
G (call_doResult_i -> F return_doResult_i) -> G (return_resultlock_wait_i -> F call_resultlock_signal_i),G((call_resultlock_signal_i & !return_resultlock_wait_i) -> F(return_resultlock_wait_i))
G (call_Execute -> ((!return_Execute) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| workCountEQzero | G (!return_Execute)))),G(call_Execute -> F(return_Execute & (workCountEQzero | return_doWork_done_true_i)))
((! return_Execute ) U ( return_pool_Complete | G  (!return_Execute))),G(return_Execute -> !return_pool_Complete U return_Execute)
(!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished)),G(return_pool_Finished -> (return_doResult_done_true_i | return_doWork_done_true_i))
G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i),G(call_Execute_i -> !(call_Create_i | call_Destroy_i | call_GetResults_i | call_Input_i))
(G !(call_Create_i | call_Destroy_i | call_Input_i | call_Execute_i | call_GetResults_i)) -> ((!return_pool_Finished) U (return_doWork_done_true_i |_| return_doResult_done_true_i |_| G  (!return_pool_Finished))),G(return_doWork_done_true_i -> return_doResult_done_true_i)
G ((state1 & F (state0 | state2)) -> !state3 U (state0 | state2)),G(state1 -> (X(state0) | X(state2)))
F connect -> (!(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),!( (blockingReceive | blockingSend | disconnect | poke | receive | send) U connect) & F connect | G !(blockingReceive | blockingSend | disconnect | poke | receive | send)
G ((connect & F disconnect) -> !connect U disconnect),G(connect -> G(connect | disconnect))
G ((disconnect & F connect) -> !(disconnect | poke | send | blockingSend | receive | blockingReceive) U connect),G(disconnect -> ((!blockingReceive & !blockingSend & !poke & !receive & !send) U connect))
G ((register_a1_e1 & F  unregister_a1_e1) -> (after_notify_artists_e1 -> ((!(notify_artists_e1 | notify_artists_e2) & !unregister_a1_e1) U notify_client_event_a1_e1)) U unregister_a1_e1),G((register_a1_e1 & !unregister_a1_e1) -> ((!unregister_a1_e1) U (notify_artists_e1 | notify_artists_e2)))
!(notify_client_event_a1_e1 | notify_client_event_a2_e1)  U (notify_artists_e1 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)),G((!notify_artists_e1) U notify_client_event_a1_e1 | (!notify_artists_e1) U notify_client_event_a2_e1)
G (notify_artists_e1 -> (!(notify_client_event_a1_e2 | notify_client_event_a2_e2) U (notify_artists_e2 | G !(notify_client_event_a1_e2 | notify_client_event_a2_e2)))),G(notify_artists_e1 -> G(!notify_artists_e2 & !notify_client_event_a1_e2 & !notify_client_event_a2_e2))
G (e1_szEQ0 -> (!(notify_client_event_a1_e1 | notify_client_event_a2_e1) U (e1_szGT0 | G !(notify_client_event_a1_e1 | notify_client_event_a2_e1)))),G((e1_szEQ0) -> !(notify_client_event_a1_e1 | notify_client_event_a2_e1))
F register_a1_e1 -> (!notify_event_a1_e1 U register_a1_e1),G(notify_event_a1_e1 -> register_a1_e1)
G (unregister_a1_e1 -> (!notify_client_event_a1_e1 U (register_a1_e1 | G !notify_client_event_a1_e1))),G(notify_client_event_a1_e1 -> register_a1_e1)
F term -> G ((register_a1_e1 & (!unregister_a1_e1 U (register_a2_e1 & (!unregister_a1_e1 & !unregister_a2_e1) U notify_artists_e1))) -> F (notify_artist_e1 & (!notify_client_event_a2_e1 U notify_client_event_a1_e1))),G((register_a1_e1 & !register_a2_e1) -> (!register_a2_e1 U (term | unregister_a1_e1 | register_a2_e1))) & G((register_a2_e1 & !register_a1_e1) -> !register_a1_e1 U (term | unregister_a2_e1))
G (e1_szEQ2 & (after_register_a1_e1 | after_register_a2_e1) -> (!(register_a2_e1 | register_a1_e1)) U (e1_szLT2 | G !(register_a2_e1 | register_a1_e1))),G(register_a1_e1 -> X(e1_szEQ2 | e1_szLT2)) & G(register_a2_e1 -> X(e1_szEQ2 | e1_szLT2)) & G(after_register_a1_e1 -> e1_szEQ2) & G(after_register_a2_e1 -> e1_szEQ2)
F register_a1_e1 -> (!unregister_a1_e1 U register_a1_e1),G(!unregister_a1_e1 | register_a1_e1)
G (after_unregister_a1_e1 -> (!unregister_a1_e1 U (register_a1_e1 | G !unregister_a1_e1))),G(unregister_a1_e1 -> after_unregister_a1_e1 | register_a1_e1)
(register_a1_e1 -> (!term U unregister_a1_e1)) U (term | G (!term)),G(register_a1_e1 -> (unregister_a1_e1 U term))
G (landingButi_pressed -> F (lift_floor_i & lift_door_open & lift_direction_down)),G(landingButi_pressed -> F(lift_floor_i & lift_door_open))
G (liftButi_pressed -> F (floor_i & door_open)),G(liftButi_pressed -> F(floor_i))
G (floor_3 & idle & door_closed -> G (floor_3 & door_closed)),G((idle & floor_3) -> door_closed)
G (floor_2 & direction_up & liftBut5_pressed -> direction_up U floor_5),G((direction_up & floor_2) -> X(direction_up & floor_2))
G (liftBut3_pressed & !lift_empty -> F ((floor_3 & dor_open) | lift_empty)),G((liftBut3_pressed & !lift_empty) -> F(floor_3 & dor_open))
G (floor_4 & idle -> idle U floor_1),G(idle -> floor_1)
G (up & liftBut2_pressed & !liftBut3_pressed -> !(floor_3 & doors_open) U ((floor_2 & door_open) | !up)),G((liftBut2_pressed -> F floor_2) & (liftBut3_pressed -> F floor_3))
G (floor_3 & overloaded -> floor_3 U !overloaded),G(overloaded -> !X(floor_3 <-> !floor_3))
G (door_open & !overloaded -> !overloaded U door_closed),G((!overloaded) -> F(door_closed))
G  (b -> (G  !np_& F r)),G(b -> F(r & !np_))
G F  (a -> (c U d)),G(a -> F(d & (!d U c)))
G F  (a -> F  d),G(a -> G(a -> F(d)))
F G  p,G(F(p))
G  (p U !p),p U !p
G F f,G(f -> G(f))
aftsCR -> F (aftsCC | aftsDR),G(aftsCC -> F(aftsCR | aftsDR))
(G F aftsDR) -> !F aftsCC,G(aftsCC <-> aftsDR)
G (p -> F G q),G(p -> F(q))
G (P_0 -> F Q_0) &_& G (P_m -> F Q_m),G(_ -> F(P_m))
G ((P_0 -> Q_0) &_& (P_m -> Q_m)),G((P_0 | P_m) -> F(Q_0 | Q_m))
G ((State_INIT & request) -> F (State_WORK)),G(request -> F(State_WORK))
G ((State_INIT & request) -> F (!State_INIT & (!State_INIT -> F (State_INIT)))),G(request -> (F(State_INIT)))
G (Synch_to_medium -> !Synch_to_medium U (Broadcast | G !Synch_to_medium)),G(Synch_to_medium -> X(G(!Synch_to_medium)))
G !data_id,G(received -> msg_id_matches_receiver_id)
G (safe -> bounded_height),G(safe -> G(bounded_height))
G (merging -> !(new_id U safe)),G(merging -> !new_id)
G (SignalFreeWay & !LevelCrossingClosed),G(SignalFreeWay -> LevelCrossingClosed)
G ((PDcontrolX & F EndCycle) -> !PDcontrolContraX U EndCycle),G(!(PDcontrolContraX & PDcontrolX) | EndCycle)
G (RequestGetIOR_i_j -> (ServerRegistered_j U GetIOR_i)),G((RequestGetIOR_i_j & ServerRegistered_j) -> F(etIOR_i))
G((NChar_received) -> ((NChar_TXFIFO) U (NChar_read))),G(NChar_received -> (NChar_received U NChar_read))
G((! (sent_data & sent_control_symbol)) -> X(null_passed)),G((!sent_data & !sent_control_symbol) -> null_passed)
((output_port_reset) -> G (!(data_transition) & !(Strobe_signal_transition))) & G( (transmition_stopped) -> (X (reset_strobe_signal) & X X(reset_data_signal))),G((output_port_reset & transmition_stopped) -> (reset_strobe_signal & X(!data_transition U reset_data_signal) & !(Strobe_signal_transition & data_transition)))
G((receiver_enabled) -> (! (gotNull_assert) U (Null_detected))),G((receiver_enabled & Null_detected & !gotNull_assert) -> X(gotNull_assert))
G( (state_machine_leaves_ErrorReset) -> (!(disconnect_detection_enable) U ((data_edge_detected) & (Strobe_ine_edge_detected))) ),G((state_machine_leaves_ErrorReset & F(data_edge_detected | Strobe_ine_edge_detected)) -> F(disconnect_detection_enable))
G( (((ESC_received & X ESC_received) & (ESC_received & X EOP_received)) & (ESC_received & X EEP_received )) -> (ESC_error) ) & G( (ESC_received & X FCT_received) -> Null) & G((ESC_received & X data_received) -> (broadcast_code) ),G((ESC_received & X(ESC_received | EOP_received | EEP_received)) -> X(ESC_error)) & G((ESC_received & X(Null)) -> X(Null)) & G((ESC_received & X(data_received)) -> X(broadcast_code))
G(!(send_NChar) U (FCT_received)),G(!CT_received -> !send_NChar) & (!CT_received U (CT_received & G(CT_received -> send_NChar | !send_NChar)))
G((first_Null_received) -> X((Parity_Error_enable) & (ESC_Error_enable) & (gotFCT_enable) & (gotNChar_enable) & (gotBC_enable))),G((!first_Null_received) -> (!Parity_Error_enable & !ESC_Error_enable & !gotFCT_enable & !gotNChar_enable & !gotBC_enable))
G(((first_data_transition) & (first_strobe_line_transition )) -> X (Disconnect_Error_enable) ),G(Disconnect_Error_enable -> (first_data_transition | first_strobe_line_transition))
G((Port_Reset_asserted) -> ((TX_FIFO_cleared) & (RX_FIFO_cleared) & X (ErrorReset_state))),G(Port_Reset_asserted -> (TX_FIFO_cleared & RX_FIFO_cleared & ErrorReset_state))
G ( ( ((((LinkDisabled & disconnect) & parity_error) & ESC_error) & credit_error) ) -> X (ErrorReset_state) ),G((LinkDisabled | disconnect | parity_error | ESC_error | credit_error) -> X(ErrorReset_state))
G(((link_machine_Run_state) & (broadcast_code_requested)) -> ((current_character_finished) -> X (broadcast_code_sent))),G((link_machine_Run_state & broadcast_code_requested) -> (broadcast_code_requested U (current_character_finished & broadcast_code_sent)))
G((FCT_requested) -> (! (FCT_sent) U (current_character_sent))),G(CT_requested -> (current_character_sent -> F(CT_sent)))
G (((LinkDisabled_asserted) & (Ready_state)) -> X (G(Ready_state))),G((LinkDisabled_asserted & Ready_state) -> X(Ready_state))
G((LinkDisabled) -> X (ErrorReset)) & G((disconnect) -> X (ErrorReset)) & G((parity) -> X (ErrorReset)) & G((ESC_Error) -> (ErrorReset)) & G(((FCT_received) & (NChar_received) & (broadcast_received)) -> X(ErrorReset)) & G((LinkStart_asserted) -> X(Started_state)) & G(((AutoStart_asserted) & (gotNull_asserted)) -> X(Started_state)),G((LinkDisabled | disconnect | parity | ESC_Error | NChar_received | broadcast_received | LinkStart_asserted | (AutoStart_asserted & gotNull_asserted)) -> X(ErrorReset | Started_state))
G ((receiver_Disable_asserted ) -> X (G(ErrorReset_State))),G(ErrorReset_State -> receiver_Disable_asserted)
G ((PortReset_asserted) -> X (Link_Error_Recovery_state_machine_Normal)),G(PortReset_asserted -> F(Link_Error_Recovery_state_machine_Normal))
G (((Run_State) & (LinkDisabled_asserted)) -> X(Recovery_state)) & G( ( (Run_state ) & ((Disconnect) & ((Parity_Error) & ((ESC_Error) & (Credit_Error))) ) ) -> X(Recovery_state)),G(((Run_State | Run_state) & LinkDisabled_asserted) | ((Run_State | Run_state) & (Disconnect | Parity_Error | ESC_Error | Credit_Error)) -> X(Recovery_state))
G(  ((Run_state_started) -> ((NChar_sent) & !(last_char_EOP & EEP)))  -> X(((read_transmit_FIFO) & (discard_characters)) U ((EOP_read & EEP_read) & (EOP_discard & EEP_discarded)))  ),G((Run_state_started & NChar_sent & !(last_char_EOP) & !(EEP)) -> (read_transmit_FIFO & discard_characters) U (EOP_read & EOP_discard | EEP_read & EEP_discarded))
G((receive_FIFO_full) -> ! F(send_FCT)) & G((eight_NChar_room ) -> X(send_FCT)),G((receive_FIFO_full -> !send_FCT) & (!receive_FIFO_full & eight_NChar_room -> F(send_FCT)))
G((all_error_recovery_actions_completed) -> X(normal_state)),G(all_error_recovery_actions_completed -> F(normal_state))
G(!(transmit_packet) U ((current_packet_sent) & (error_transmit))),G((transmit_packet & !current_packet_sent & !error_transmit) -> (!transmit_packet U (current_packet_sent | error_transmit)))
G((output_port_free) -> ((packet_transfer) & X (free_output_port))),G((free_output_port) -> (F(packet_transfer & F(output_port_free))))
G(! (NChar_accepted) -> ((input_port_wait) & (! (NChar_sent) U (multicast_output_ports_ready)))),G(((!multicast_output_ports_ready) & !NChar_sent) -> (input_port_wait U (multicast_output_ports_ready & NChar_sent)))
G((BROADCAST_CODE_received) -> ((Character_sent) -> X (broadcast_code_sent))),G(BROADCAST_CODE_received -> (Character_sent U broadcast_code_sent))
G((RECEIVE_ERROR_received) -> X (ErrorReset_state)),G(RECEIVE_ERROR_received -> F(ErrorReset_state))
G(((receiver_enabled) -> F(Null_received)) -> (gotNull_indicated)),G((receiver_enabled & F(Null_received)) -> (Null_received -> (!gotNull_indicated U (Null_received & gotNull_indicated))))
G( receiver_enabled -> X(G(first_null_received_without_error) -> got_null_passed)),G((receiver_enabled & F(first_null_received_without_error)) -> F(got_null_passed))
G( (receive_i -> X(F(receive_j))) -> (send_i & X(send_j)) ),G((receive_i & !receive_j U send_i) -> (send_i -> !send_j U send_i))
G(((corr_interr_code_received) -> X( !( !(send_interr_ack) U(interr_code_prop)))) -> (G(new_interr_code_disc) & G(F(new_interr_code_prop)))),G((corr_interr_code_received & send_interr_ack & !interr_code_prop) -> (F(new_interr_code_disc) | G(new_interr_code_prop)))
