Ground Truth,Response
G(( constructor_instantiate_objects & escalator_speeds_up ) -> G(!( house_is_open & motorbike_has_started ))),G((constructor_instantiate_objects & escalator_speeds_up) -> !(house_is_open & motorbike_has_started))
photo_motorcycle_southeast_9th_avenue -> X ( ( change_light_north_green U get_help ) | G change_light_north_green ),G((photo_motorcycle_southeast_9th_avenue -> X(change_light_north_green U get_help)) & (!photo_motorcycle_southeast_9th_avenue -> G(change_light_north_green)))
( ( prop_2 & prop_3 ) & ( prop_4 <-> prop_1 ) ),G(prop_2 & prop_3 & (prop_4 <-> prop_1))
G(!( bridge_closes )) | F(( bridge_closes ) & F( car_starts | train_derails )),F(bridge_closes & F(car_starts | train_derails))
( F prop_3 -> ( prop_1 <-> prop_2 ) ),G(prop_3 -> (prop_1 <-> prop_2))
( G ( ! prop_1 ) -> F prop_2 ),G(!prop_1) & F(prop_2)
F ( go_to_trashcan ) | G ( F ( grab_tree ) ),G(go_to_trashcan | grab_tree)
G ( F ( go_to_apple_trashcan ) ) -> grip_apple,G(go_to_apple_trashcan -> X grip_apple)
( ( prop_6 & prop_3 ) -> ( prop_2 -> ( prop_4 & prop_1 & prop_5 ) ) ),prop_6 & prop_3 & F(prop_2 & F(prop_4 & F(prop_1 & F(prop_5))))
G(( bar_is_up & car_starts ) -> G(!( elevator_is_open | bar_is_closing ))),G(!(bar_is_up & car_starts) -> !(elevator_is_open | bar_is_closing))
G ( ( prop_3 | prop_1 ) -> G prop_2 ),G((prop_3 | prop_1) -> (prop_2 U false))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
G(( motorbike_has_stopped | motorbike_falls_down ) -> F( semaphore_is_yellow )),F((motorbike_has_stopped | motorbike_falls_down) & semaphore_is_yellow)
locality_1 U intersection_4&&<>(warehouse_9&&<>(p_package_5&&<>(store_2&&pd))),(locality_1 U intersection_4) & G(intersection_4 -> F(pd & warehouse_9 & X F(store_2)))
( ! ( prop_2 | prop_1 ) U prop_3 ),(!prop_2 | !prop_1) U prop_3
G(( train_is_crossing & bar_has_to_be_repaired ) -> G(!( motorbike_falls_down & engine_starts ))),G(((train_is_crossing & bar_has_to_be_repaired) -> !(motorbike_falls_down & engine_starts)))
!park_4 U street_3&&<>(store_7&&<>(p_takeout_2&&<>(bench_3&&pd))),(!park_4 U street_3) & (F p_takeout_2 & F bench_3)
( ! prop_1 -> ( F prop_2 | prop_3 ) ),G(!prop_1 -> (F prop_2 | F prop_3))
<>(house_2&&p_trash_can_2),F house_2 & F p_trash_can_2
G(!( table_is_brown | motorbike_has_started )) | F(( table_is_brown | motorbike_has_started ) & F( bridge_closes )),F(table_is_brown | (motorbike_has_started & F(bridge_closes)))
G ( ( prop_1 & prop_2 ) -> F prop_3 ),G((prop_1 & prop_2) -> prop_3)
G(!( table_is_old & bridge_opens & house_is_open )),G(!table_is_old) & F(bridge_opens & house_is_open)
G ( ( prop_3 | prop_1 ) -> F ( G prop_2 ) ),G((prop_3 | prop_1) -> F prop_2)
G ( hold_on_pear ) | grab_hold_pear,G(hold_on_pear | grab_hold_pear)
G ( ( prop_2 & prop_4 ) -> ( prop_1 U prop_3 ) ),G(((prop_2 & prop_4) -> (F prop_1 & (!prop_1 U prop_3))))
( ( ! prop_1 <-> prop_3 ) & prop_2 ),((!prop_1 -> (prop_3 & prop_2)) & ((prop_3 & prop_2) -> !prop_1))
!building_3 U street_6&&<>(store_3&&<>(p_box_8&&<>(house_2&&pd))),(!building_3) U (street_6 & p_box_8)
G(!( bridge_closes )) | F(( bridge_closes ) & F( escalator_speeds_up | house_collapses )),F(bridge_closes & F(escalator_speeds_up | house_collapses))
( F photo_jaywalker_southwest_5th_street ) -> ( ! photo_jaywalker_southwest_5th_street U ( change_light_north_red & ! photo_jaywalker_southwest_5th_street ) ),F photo_jaywalker_southwest_5th_street -> change_light_north_red
G ( F prop_1 & F prop_2 ),G(prop_1) & G(prop_1 -> F(prop_2))
( ( prop_2 -> prop_1 ) & G prop_3 ),G(prop_2 -> (prop_1 & prop_3))
! ( let_go_pear ) | G ( F ( go_to_waste_basket ) ),G(!(let_go_pear) | F(go_to_waste_basket))
F ( bring_pear ) U G ( ! ( drop_apple ) ),bring_pear U !drop_apple
( G prop_1 <-> ( prop_2 | prop_3 ) ),G(prop_1 <-> (prop_2 | prop_3))
take_to_tree & take_apple,F(take_to_tree & take_apple)
( G ( F prop_1 ) -> prop_2 ),G(prop_1 -> prop_2)
( ( prop_3 -> prop_2 ) <-> F prop_1 ),G(prop_3 -> prop_2) & G(prop_2 -> F(prop_1))
( ( prop_3 -> prop_4 ) U ( prop_2 | prop_1 ) ),G((prop_3 -> prop_4) & ((prop_2 | prop_1) -> !prop_4))
! photo_safe_person U go_home,G(photo_safe_person -> go_home)
[]<>(warehouse_4&&<>(p_crate_3&&<>(mall_3&&pd))),G (p_crate_3 -> F (pd & warehouse_4 & F mall_3))
F ( getting_pear ) U take_apple,getting_pear U take_apple
( prop_1 U G ( F prop_2 ) ),prop_1 U G prop_2
G ( ( prop_2 & prop_1 ) -> prop_3 ),G((prop_2 & prop_1) -> X prop_3)
( prop_1 | F prop_2 ),prop_1 | G(prop_2)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & table_2) & F(park_4 & G park_4)
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),(!intersection_5) U street_4
! change_light_east_green U change_light_east_yellow,G(change_light_east_green -> (change_light_east_yellow V change_light_east_green))
F ( street_4 & F ( p_traffic_cone_5 & F ( intersection_6 & pd ) ) ),F(p_traffic_cone_5 & F(intersection_6))
F ( prop_1 | G prop_2 ),F(prop_1) | G(prop_2)
F ( go_by_house ) | G ( ! ( drop_orange ) ),G((!drop_orange) | go_by_house)
take_to_trashcan & go_to_orange_bin,F(take_to_trashcan & F(go_to_orange_bin))
G ( prop_2 -> ( prop_3 U prop_1 ) ),G(prop_2 -> (!prop_3 U prop_1))
( F get_help ) -> ( ! get_help U ( record_jaywalker_southwest_6th_avenue & ! get_help ) ),G(get_help -> (!record_jaywalker_southwest_6th_avenue U record_jaywalker_southwest_6th_avenue))
G ( ( prop_1 | prop_3 ) -> G ( F prop_2 ) ),G(((prop_1 | prop_3) -> F prop_2))
F ( scoop_up_pear ) | F ( stop_by_trash_can ),G(scoop_up_pear | stop_by_trash_can)
F G ! photo_collision_west_8th_street,G F !photo_collision_west_8th_street
G ( ! ( photo_collision_east_5th_street & get_help ) -> F record_collision_north_10th_street ),G((!photo_collision_east_5th_street & !get_help) -> F record_collision_north_10th_street)
( ( prop_2 -> prop_1 ) | ! prop_3 ),G(prop_2 -> (prop_1 | !prop_3))
G ( ! ( let_go ) ) & drop_orange,G(!drop_orange & !let_go)
G ( ( prop_1 | prop_2 ) -> ( prop_3 U prop_4 ) ),G(((prop_1 | prop_2)) -> (F(prop_3) & (!prop_4 U prop_3)))
G ( ( prop_2 & prop_3 ) -> G prop_1 ),G((prop_2 & prop_3) -> prop_1)
G(!( manager_handles_requests & motorbike_falls_down )) | F(( manager_handles_requests & motorbike_falls_down ) & F( engine_breaks | sensor_captures_data )),F((manager_handles_requests & motorbike_falls_down) & F(engine_breaks | sensor_captures_data))
( F prop_1 -> F prop_2 ),G(prop_1 <-> prop_2)
G ( prop_1 | prop_2 ),prop_1 | prop_2
grab_hold_pear -> ! ( let_go_pear ),G(grab_hold_pear -> !let_go_pear)
go_to_orange -> F ( have_possession_of_apple ),G(have_possession_of_apple -> go_to_orange)
<>(monument_3&&photo&&<>(pathway_8&&[]pathway_8)),F(photo & X(monument_3 & X(pathway_8 & G(pathway_8))))
put_in_bucket -> stop_by_flag,G(put_in_bucket -> F stop_by_flag)
( ! prop_3 -> ( prop_2 & prop_1 ) ),G(!prop_3 -> (prop_2 & prop_1))
F ( prop_1 U ! ( F prop_2 ) ),prop_1 U !prop_2
! deliver_chair_shelf U get_help,G(deliver_chair_shelf -> get_help)
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G area_4 & G F area_3
( deliver_toaster_loading_dock U get_help ),deliver_toaster_loading_dock & X get_help
( prop_1 -> prop_2 ),prop_1 & X prop_2
G ( touch_flag ) | G ( ! ( let_go_orange ) ),G(touch_flag | !let_go_orange)
G(( train_is_crossing ) -> G(( house_is_built ) -> F( bar_has_to_be_repaired ))),G(train_is_crossing -> (house_is_built -> F bar_has_to_be_repaired))
get_to_tree | G ( F ( grab_tree ) ),F get_to_tree | G F grab_tree
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 -> (p_package_4 U office_8))
F ( withdraw_pear ) & G ( have_in_orange ),G(withdraw_pear -> G(have_in_orange))
G(( train_stops & bar_is_down ) -> G( semaphore_is_yellow )),G((train_stops & bar_is_down) -> semaphore_is_yellow)
F ( move_past_trash_can ) & F ( go_to_trash_bin ),G(move_past_trash_can -> F go_to_trash_bin)
F ( take_possession_of_bear ) | F ( stand_by_tree ),G(take_possession_of_bear | F stand_by_tree)
( ( prop_2 | prop_3 ) -> ( prop_4 | prop_1 ) ),G(((prop_2 | prop_3) -> (prop_4 | prop_1)))
F G intersection_5,G intersection_5
F ( get_hold_apple ) & F ( go_to_home ),G(get_hold_apple -> F go_to_home)
F blue_room,blue_room
F ( arrive_at_tree ) U F ( let_go_apple ),G(arrive_at_tree -> (arrive_at_tree U let_go_apple))
( ! prop_2 -> ( prop_3 | prop_1 ) ),G(!prop_2 -> (prop_3 | prop_1))
G ( ( prop_3 & prop_1 ) -> F ( G prop_2 ) ),G((prop_3 & prop_1) -> F prop_2)
[]<>intersection_4&&<>locality_9,G intersection_4 & F locality_9
( ( prop_1 U prop_4 ) -> ( prop_3 & prop_2 ) ),G((prop_1 & (!prop_4 U prop_1)) -> (prop_3 & prop_2))
( ( prop_1 | prop_3 ) & G prop_2 ),G((prop_1 | prop_3) & prop_2)
( G ( prop_1 & prop_3 ) | prop_2 ),G((prop_1 & prop_3) | prop_2)
G ( prop_1 -> F ( G prop_2 ) ),G(prop_1 -> F G !prop_2)
G ( ( prop_2 | prop_1 ) -> G prop_3 ),G((prop_2 | prop_1) -> prop_3)
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( train_has_arrived | escalator_moves )),G(sensor_gathers_information -> F(train_has_arrived | escalator_moves))
F prop_1,G prop_1
G ( ( prop_1 & prop_3 ) -> G ( F prop_2 ) ),G((prop_1 & prop_3) -> F prop_2)
G(( car_stops & house_collapses ) -> F( sensor_captures_data | house_is_open )),(car_stops & house_collapses) -> F (sensor_captures_data | house_is_open)
( ! prop_2 U ( prop_3 | prop_1 ) ),(!prop_1) U (prop_2 | prop_3)
G(( train_has_arrived & train_is_crossing ) -> F( sensor_captures_data )),F((train_has_arrived & train_is_crossing) & F(sensor_captures_data))
( G ( prop_3 | prop_1 ) -> prop_2 ),G((prop_3 | prop_1) -> prop_2)
( prop_1 & G ( ! prop_2 ) ),G(prop_1) & G(!prop_2)
( deliver_cow_loading_dock U get_help ),F(deliver_cow_loading_dock & F(get_help))
( ( prop_1 -> prop_3 ) & G prop_2 ),G(prop_1 -> (prop_3 & G(prop_2)))
F ( travel_by_tree ) -> ! ( let_go_pear ),G(travel_by_tree -> !let_go_pear)
G ( ! prop_1 | F prop_2 ),G(!prop_1) & G(prop_2 -> !prop_1)
G ( communicate_safe_victim & X get_help -> X X avoid_probable_flood ),X((communicate_safe_victim & X(get_help)) -> X(avoid_probable_flood))
( ( prop_2 | prop_1 ) -> ( prop_4 | prop_3 ) ),G((prop_2 | prop_1) -> (prop_4 | prop_3))
( ( prop_1 & prop_2 ) -> G prop_3 ),G((prop_1 & prop_2) -> prop_3)
( F prop_3 <-> ( prop_2 | prop_1 ) ),F(prop_3) <-> F(prop_2 | prop_1)
( ( prop_2 <-> prop_3 ) -> G prop_1 ),(G(prop_2 <-> prop_3) -> G(prop_1))
gather_apple -> F ( go_past_flag ),G(go_past_flag)
G(( sensor_captures_data | train_is_crossing ) -> G(!( manager_handles_requests & constructor_creates_instances ))),G((sensor_captures_data | train_is_crossing) -> !(manager_handles_requests & constructor_creates_instances))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( table_is_old & bar_has_to_be_repaired )),F(sensor_gathers_information & F(table_is_old & F(bar_has_to_be_repaired)))
<>[]house_5,F house_5 & G house_5
F ( go_visit_house ) -> pick_up_fruit,G(go_visit_house -> F pick_up_fruit)
( record_collision_northwest_5th_avenue U record_jaywalker_north_1st_avenue ),record_collision_northwest_5th_avenue & X record_jaywalker_north_1st_avenue
F ( prop_1 U G ( ! prop_2 ) ),G(prop_1) U G(!prop_2)
F G ! change_light_north_yellow,G !change_light_north_yellow
F ( collect_orange ) | move_to_house,G(move_to_house | collect_orange)
street_4 U ( house_1 & photo ),street_4 U photo
( ( prop_1 -> prop_3 ) -> G prop_2 ),G((prop_1 -> prop_3) -> prop_2)
( get_help U record_cyclist_west_3rd_street ),get_help & X record_cyclist_west_3rd_street
G ( prop_1 | F prop_2 ),G(prop_1) | F(prop_2)
( photo_injured_civilian U deliver_aid_injured_rescuer ) | G photo_injured_civilian,G(photo_injured_civilian -> (photo_injured_civilian U deliver_aid_injured_rescuer))
( ( prop_3 <-> prop_1 ) -> F prop_2 ),(G(prop_3 <-> prop_1) -> F(prop_2))
F ( collect_apple ) -> G ( ! ( drop_pear ) ),G(collect_apple -> G(!drop_pear))
G(( train_stops & sensor_gathers_information ) -> G( bar_has_to_be_repaired | bar_is_up )),G((train_stops & sensor_gathers_information) -> (bar_has_to_be_repaired | bar_is_up))
F ( prop_1 | F prop_2 ),F(prop_1) | G(prop_2)
( ( prop_4 -> prop_1 ) <-> ( prop_3 -> prop_2 ) ),(prop_4 -> X prop_1) <-> (prop_3 -> X prop_2)
G F avoid_probable_gas_leak | X avoid_inactive_gas_leak,G(!avoid_probable_gas_leak) | X(!avoid_inactive_gas_leak)
G ( get_help->_record_debris | X record_debris ),G(get_help -> (record_debris | X record_debris))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( bar_has_to_be_repaired & car_stops )),F(sensor_gathers_information & F(bar_has_to_be_repaired & F(car_stops)))
G ( ( prop_3 | prop_2 ) -> G ( F prop_1 ) ),G((prop_3 | prop_2) -> F prop_1)
! G ( ! ( get_help & X get_help ) ),G(get_help | X(get_help) | X(X(get_help)))
G(( engine_starts & semaphore_is_broken ) -> G(!( house_is_open & motorbike_has_started ))),[](engine_starts & semaphore_is_broken) -> !(house_is_open & motorbike_has_started)
( ( ! prop_1 & prop_3 ) <-> prop_2 ),(!prop_1 & prop_3) | prop_2
G ( ! ( drop_apple ) ) & secure_apple,G(!drop_apple & secure_apple)
G(!( car_enters & engine_stops )) | F(( car_enters & engine_stops ) & F( train_has_arrived | escalator_moves )),F((car_enters & engine_stops) & F(train_has_arrived | escalator_moves))
( ! prop_2 -> ( G prop_1 & prop_3 ) ),G(!prop_2 -> (prop_1 & prop_3))
( ( ( prop_4 -> prop_2 ) U prop_3 ) & prop_1 ),G(prop_4 -> (prop_2 U prop_3)) & F(prop_1)
F ( prop_1 & G ( ! prop_2 ) ),F(prop_1) & G(!prop_2)
( ( ( prop_3 <-> prop_4 ) -> prop_1 ) & prop_2 ),((prop_3 <-> prop_4) -> (prop_1 & prop_2))
F ( seize_orange ) | G ( F ( make_way_to_house ) ),F(seize_orange | G(make_way_to_house))
( ( ( prop_1 & prop_3 ) U prop_2 ) <-> prop_4 ),G(((prop_1 & prop_3) -> ((prop_1 & prop_3) U prop_2) <-> prop_4))
move_to_house -> F ( go_to_trash_receptacle ),F go_to_trash_receptacle
( F deliver_teddy_bear_shelf ) -> ( ! deliver_teddy_bear_shelf U ( search_donut & ! deliver_teddy_bear_shelf ) ),G(deliver_teddy_bear_shelf -> search_donut)
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),F(pd & office_4 & p_box_2) & G((pd & office_4 & p_box_2) -> X(F(house_1 & pd & p_box_2)))
G(( train_derails | motorbike_falls_down ) -> G(!( motorbike_catches_fire & bridge_opens ))),G((train_derails | motorbike_falls_down) -> !(motorbike_catches_fire & bridge_opens))
G(!( escalator_moves | brake_is_pressed )) | F(( escalator_moves | brake_is_pressed ) & F( train_has_arrived & bar_is_down )),F(escalator_moves | (brake_is_pressed & F(train_has_arrived & bar_is_down)))
F ( office_4 & F ( p_box_2 & F ( house_1 & pd ) ) ),G((office_4 & p_box_2) -> F(house_1))
( ( prop_2 U prop_1 ) -> ( prop_3 -> prop_4 ) ),(prop_2 U prop_1) -> (prop_3 & X prop_4)
G ( F ( grab_tree ) ) -> G ( have_in_orange ),G have_in_orange
( G prop_2 | ( prop_1 | prop_3 ) ),G(prop_2 | prop_1 | prop_3)
F ( ( red_room | yellow_room ) & F blue_room ),(F(red_room) | F(yellow_room)) -> F(blue_room)
( G prop_3 -> ( prop_2 & prop_1 ) ),G(prop_3) -> G(prop_2 & prop_1)
G ( ! prop_1 | ! ( F prop_2 ) ),!prop_1 & !prop_2
( ( prop_2 -> prop_1 ) | G prop_3 ),G(prop_2 -> prop_1) & G(!prop_2 -> prop_3)
( ( ( prop_4 | prop_2 ) U prop_1 ) -> prop_3 ),G(((prop_4 | prop_2) U prop_1) -> prop_3)
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 -> (locality_2 U (p_document_5 & office_4 & X F office_9)))
parking_lot_9 U (car_2&&photo),parking_lot_9 U photo
G(!( semaphore_is_green | bar_is_up )) | F(( semaphore_is_green | bar_is_up ) & F( house_is_open | motorbike_is_driven )),F((semaphore_is_green | bar_is_up) & F(house_is_open | motorbike_is_driven))
<>[]intersection_5,G intersection_5
G ( prop_1 | F prop_2 ),G(prop_1) | G(prop_2)
G ( ( prop_1 | prop_4 ) -> ( prop_2 | prop_3 ) ),((prop_1 | prop_4) -> (prop_2 | prop_3))
G(!( bar_is_closing & elevator_is_blocked )) | F(( bar_is_closing & elevator_is_blocked ) & F( train_has_arrived )),F((bar_is_closing & elevator_is_blocked) & F(train_has_arrived))
going_to_tree U F ( capture_pear ),going_to_tree U capture_pear
collect_pear -> take_apple,G(collect_pear -> X take_apple)
F ( pick_up_peach ) -> put_in_bucket,G(pick_up_peach -> F put_in_bucket)
( ( prop_2 & prop_4 ) U ( prop_3 & prop_1 ) ),G(((prop_2 & prop_4) -> ((prop_2 & prop_4) U (prop_3 & prop_1))))
G ( change_light_south_red -> X G ! photo_person_west_10th_street ),G(change_light_south_red -> G(!photo_person_west_10th_street))
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
( ( prop_1 & prop_2 ) -> F prop_3 ),(G(prop_1 & prop_2) -> F(prop_3))
( G prop_2 <-> ( prop_3 | prop_1 ) ),G(prop_2 <-> (prop_3 | prop_1))
( F prop_3 -> ( prop_2 & prop_1 ) ),G(prop_3 -> F(prop_2 & prop_1))
( G prop_1 | ( prop_3 & prop_2 ) ),G (prop_1 | (prop_3 & prop_2))
G ( ( prop_2 U prop_3 ) -> F ( G prop_1 ) ),G((F prop_2 & F prop_3) -> F G prop_1)
G ( stay ) -> F ( clutch_orange ),F clutch_orange
G ( prop_1 & F prop_2 ),G(prop_1) & F(prop_2)
G(( brake_is_released & motorbike_has_stopped ) -> F( house_collapses & motorbike_falls_down )),F((brake_is_released & motorbike_has_stopped) & (motorbike_falls_down & house_collapses))
<>(arch_1&&photo),F photo
( F prop_2 & ( prop_3 & prop_1 ) ),F(prop_2 & prop_3 & prop_1)
G(( motorbike_has_stopped & car_starts ) -> G(!( motorbike_falls_down & engine_starts ))),G !((motorbike_has_stopped & car_starts) -> (motorbike_falls_down & engine_starts))
( F prop_1 -> F prop_2 ),G(prop_1 -> F(prop_2))
F ( secure_pear ) & F ( scoop_up_pear ),G secure_pear & G(scoop_up_pear -> secure_pear)
G(!( table_is_old | bar_has_to_be_repaired )) | F(( table_is_old | bar_has_to_be_repaired ) & F( car_enters & engine_stops )),F((table_is_old | bar_has_to_be_repaired) & F(car_enters & engine_stops))
( G ( prop_1 -> prop_2 ) & prop_3 ),G((prop_1 -> prop_2) & prop_3)
F ( prop_1 | G prop_2 ),F prop_1 | G prop_2
G ( ! prop_1 U G ( ! prop_2 ) ),!prop_2 U !prop_1
G ! ( house_4 & p_bottle_2 ),G ! p_bottle_2
G ( F ( go_to_pear ) ) & F ( secure_pear ),G(F(go_to_pear)) & G(secure_pear)
( F prop_1 -> F prop_2 ),G(prop_1 -> prop_2)
! ( prop_1 | prop_2 ),!prop_1 | prop_2
G ( F ( go_to_apple_trashcan ) ) & ! ( let_go_pear ),G(F(go_to_apple_trashcan) & G(!let_go_pear))
( F prop_2 | ( prop_1 -> prop_3 ) ),F prop_2 | G(prop_1 -> prop_3)
( ( prop_3 -> prop_2 ) | F prop_1 ),G(prop_2 -> prop_3) | F(prop_1)
G( manager_collect_claims & train_derails & engine_stops ),G((manager_collect_claims -> (train_derails & engine_stops)))
!park_5 U intersection_5&&<>(monument_3&&photo),G(!park_5 U intersection_5) & F(photo) & F(monument_3)
[]<>charger_12&&[]<>(house_5&&<>(p_box_1&&<>(house_23&&pd))),G(F(charger_12)) & G(F(p_box_1 & house_5 & X(F(house_23))))
( ( prop_3 U prop_2 ) <-> ! prop_1 ),G((prop_3) -> ((!prop_1) U prop_2))
G(( train_has_arrived ) -> F( motorbike_has_stopped & elevator_rises )),F(train_has_arrived & F(motorbike_has_stopped & elevator_rises))
G(( engine_breaks & semaphore_is_yellow ) -> F( elevator_rises & bar_is_closing )),F (elevator_rises & F (engine_breaks & F (semaphore_is_yellow & F bar_is_closing)))
G ( ! prop_1 & prop_2 ),G !(prop_1 & prop_2)
F ( prop_1 & ! prop_2 ),F(prop_1) & G(!prop_2)
going_to_tree -> F ( venture_to_waste_basket ),G(going_to_tree -> venture_to_waste_basket)
( ! prop_1 | ( G prop_2 -> prop_3 ) ),G(!(prop_1) | (G(prop_2) -> G(prop_3)))
( ( ( prop_2 -> prop_1 ) & prop_3 ) & prop_4 ),G(prop_2 -> (prop_1 & prop_3 & prop_4))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( train_has_arrived & manager_handles_requests )),F(train_has_arrived & X(train_has_arrived & manager_handles_requests))
( ( ( prop_2 | prop_4 ) -> prop_3 ) <-> prop_1 ),G(((prop_2 | prop_4) -> prop_3) <-> prop_1)
( G prop_3 -> ( prop_1 | prop_2 ) ),G(prop_3) -> F(prop_1 | prop_2)
G ( ( prop_1 | prop_2 ) -> F ( G prop_3 ) ),(G(prop_1 | prop_2) -> F(prop_3))
G(!( elevator_is_open | train_derails )) | F(( elevator_is_open | train_derails ) & F( constructor_creates_instances | table_is_old )),F((elevator_is_open | train_derails) & F(constructor_creates_instances | table_is_old))
G(( train_stops & sensor_gathers_information ) -> G( engine_stops & bridge_opens )),G((train_stops & sensor_gathers_information) -> (engine_stops & bridge_opens))
G ( ( prop_3 & prop_4 ) -> ( prop_1 & prop_2 ) ),G((prop_3 & prop_4) -> (!prop_1 & prop_2))
F ( collect_orange ) -> F ( reach_tree ),G(reach_tree -> G(collect_orange))
G(( bar_is_up & motorbike_has_stopped ) -> G(!( semaphore_is_yellow | brake_is_released ))),G(!((bar_is_up & motorbike_has_stopped) & X(semaphore_is_yellow | brake_is_released)))
F ( prop_1 & prop_2 ),G(prop_1 & prop_2)
gather_apple U F ( proceed_to_house ),gather_apple U proceed_to_house
G ( ! prop_1 & prop_2 ),!prop_1 & !prop_2
G ( ! ( let_go ) ) & F ( getting_pear ),G(!getting_pear | let_go)
F ( prop_1 & G prop_2 ),F(prop_1) & G(prop_2)
get_help -> X ( ( go_home U avoid_active_unstable_beam ) | G go_home ),G(get_help -> (X(go_home U avoid_active_unstable_beam) | G go_home))
G ( ! ( get_help & search_microwave ) -> F idle ),G((!get_help & !search_microwave) -> F idle)
( ( prop_1 | prop_3 ) & ! prop_2 ),prop_1 | prop_3 & !prop_2
( ( prop_1 <-> prop_3 ) -> ! prop_2 ),(G(prop_1 <-> prop_3) -> G(!prop_2))
G ( ( prop_3 & prop_2 ) -> ( prop_1 | prop_4 ) ),G((prop_3 & prop_2) -> (!prop_1 & !prop_4))
move_to_house U F ( go_past_flag ),move_to_house U go_past_flag
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),F(takeout_2 & restaurant_9) & F(house_1)
G ( ! ( drop_pear ) ) | capture_orange,G(!(drop_pear | capture_orange))
G(( elevator_rises ) -> G(( house_is_built ) -> F( train_derails ))),G(house_is_built -> F(train_derails))
G(!( bridge_closes )) | F(( bridge_closes ) & F( bar_has_to_be_repaired & sensor_retrieves_data )),F(bridge_closes & F(bar_has_to_be_repaired & F(sensor_retrieves_data)))
park_5 U ( monument_2 & photo & F ( intersection_5 & G intersection_5 ) ),park_5 U (photo & monument_2 & X(intersection_5 & park_5))
( ( prop_3 -> prop_2 ) U ! prop_1 ),G((prop_3 -> prop_2) U !prop_1)
G(!( engine_breaks | car_enters )) | F(( engine_breaks | car_enters ) & F( train_has_arrived )),F(engine_breaks | car_enters) & F(train_has_arrived)
G ( F prop_1 U prop_2 ),prop_1 U prop_2
( G prop_1 -> ( prop_2 <-> prop_3 ) ),G(prop_1) -> G(prop_2 <-> prop_3)
( ( prop_2 U prop_1 ) -> prop_3 ),(prop_2 U prop_1) & X(prop_3)
F ( prop_1 & prop_2 ),G((prop_1 & prop_2))
G ( ( prop_3 | prop_1 ) -> ( prop_4 U prop_2 ) ),G((prop_3 | prop_1) -> (prop_2 U prop_4))
( F prop_3 <-> ( prop_1 & prop_2 ) ),F (prop_3 <-> (prop_1 & prop_2))
G ( ( prop_3 & prop_1 ) -> F ( G prop_2 ) ),G((prop_3 & prop_1) -> F(prop_2))
( ( ! prop_3 | prop_1 ) -> F prop_2 ),(!prop_3 | prop_1) -> prop_2
F ( prop_1 U F prop_2 ),(prop_1 U prop_2)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F(pd & house_2 & post_office_1 & p_letter_3)
drop_by-> F_venture_to_flag,G(drop_by -> venture_to_flag)
G ( prop_1 | F prop_2 ),prop_1 | F prop_2
G(( semaphore_is_yellow | brake_is_released ) -> G(!( semaphore_is_yellow | car_stops ))),G((semaphore_is_yellow | brake_is_released) -> !(semaphore_is_yellow | car_stops))
go_by_waste_bin | G ( ! ( drop_apple ) ),G(go_by_waste_bin | G(!drop_apple))
( ( prop_4 U prop_1 ) <-> ( prop_3 -> prop_2 ) ),((prop_4 U prop_1) <-> (prop_3 & X prop_2))
G(!( bridge_closes )) | F(( bridge_closes ) & F( manager_collect_claims & semaphore_is_broken )),bridge_closes & X(F(manager_collect_claims & semaphore_is_broken))
G(( brake_is_released & escalator_speeds_up ) -> F( elevator_is_open & escalator_moves )),F((brake_is_released & escalator_speeds_up) & (elevator_is_open & escalator_moves))
F ( prop_1 | G ( ! prop_2 ) ),G(prop_1) | G(!prop_2)
G ( ! prop_1 | G ( ! prop_2 ) ),!prop_1 & !prop_2
( ( ( prop_2 -> prop_4 ) | prop_1 ) | prop_3 ),(prop_2 -> prop_4) | (!prop_2 -> (prop_1 | prop_3))
take_to_trashcan | ! ( let_go_orange ),F(take_to_trashcan | !let_go_orange)
( ( prop_1 -> prop_2 ) & ! prop_3 ),prop_1 -> (prop_2 & !prop_3)
( G prop_2 -> ( ! prop_3 & prop_1 ) ),G(prop_2) -> G(!prop_3 & prop_1)
( F ( yellow_room ) & G ( ! blue_room ) ),F(!blue_room & yellow_room)
move_towards_trash_can & put_in_bucket,F(move_towards_trash_can & F put_in_bucket)
G ( ( prop_1 & prop_3 ) -> prop_2 ),(prop_1 & prop_3) -> prop_2
F ( prop_1 U G ( ! prop_2 ) ),prop_1 U !prop_2
