Ground Truth,Response
G(!( constructor_instantiate_objects & elevator_rises )) | F(( constructor_instantiate_objects & elevator_rises ) & F( manager_handles_requests | motorbike_has_started )),F((constructor_instantiate_objects & elevator_rises) & F(manager_handles_requests | motorbike_has_started))
pick_up_orange -> F ( venture_house ),G(pick_up_orange -> venture_house)
( ! prop_1 -> prop_2 ),G((!prop_1) -> prop_2)
G F charging_station_9 & G F ( warehouse_5 & F ( p_crate_4 & F ( mall_4 & pd ) ) ),G((p_crate_4 & warehouse_5) -> F(charging_station_9 & F(mall_4)))
G ( ! prop_1 | F prop_2 ),G(!prop_1 ) | prop_2
[]<>(statue_4&&photo)&&[]<>charger_4,G(charger_4 -> F(photo & F(charger_4)))
( ( prop_3 -> prop_2 ) <-> G prop_1 ),(F(prop_3 & F(prop_2))) <-> G(prop_1)
G(!( table_is_brown & bar_is_down )) | F(( table_is_brown & bar_is_down ) & F( manager_collect_claims & semaphore_is_broken )),F(table_is_brown & bar_is_down & F(manager_collect_claims & semaphore_is_broken))
idle -> X ( ( pickup_oven U get_help ) | G pickup_oven ),G(idle -> X((pickup_oven U get_help) | G(pickup_oven)))
G ( avoid_nearest_unstable_beam -> X G ! avoid_impending_debris ),G(avoid_nearest_unstable_beam -> G(!avoid_impending_debris))
G ( F prop_1 | F prop_2 ),G(F(prop_1 )) | F(prop_2 )
( ( prop_2 -> prop_1 ) U ! prop_3 ),G((prop_2 -> (prop_1 U !prop_3)))
( ( ( prop_3 & prop_1 ) U prop_2 ) & prop_4 ),G((prop_2 -> G((prop_3 & prop_1))) & prop_4)
( ! prop_2 U ( prop_1 & prop_3 ) ),!(prop_1 & prop_3) U (prop_1 & prop_3)
( ( ! prop_1 -> prop_2 ) | prop_3 ),(!prop_1 | F(prop_2)) | prop_3
F ( go_to_transh_can ) U G ( ! ( drop_orange ) ),G(!(drop_orange))
F ( prop_1 & F prop_2 ),G(prop_1 ) & prop_2
F ( prop_1 & G ( F prop_2 ) ),G(prop_1 ) & G(prop_2 )
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( car_stops | motorbike_has_started )),F(train_has_arrived & F(car_stops | motorbike_has_started))
take_to_trash_can & F ( capture_pear ),take_to_trash_can & capture_pear
( F ( green_room ) & G ( ! red_room ) ),G(!(green_room) -> !red_room)
get_help -> X ( ( pickup_book U search_cake ) | G pickup_book ),G(get_help -> X((pickup_book U search_cake) | G(pickup_book)))
( ( prop_1 & prop_2 ) & ( prop_4 <-> prop_3 ) ),G((prop_1 & prop_2) & (prop_4 <-> prop_3))
G(!( sensor_gathers_information )) | F(( sensor_gathers_information ) & F( engine_stops | train_is_crossing )),F(sensor_gathers_information & F(engine_stops | train_is_crossing))
( F prop_3 -> ( prop_2 <-> prop_1 ) ),G(prop_3 -> (prop_2 <-> prop_1))
( G ( ! prop_1 ) -> F prop_2 ),G(prop_1 -> G(!prop_2))
G ( deliver_toilet_loading_dock -> F get_help ) -> G F search_fire_hydrant,G((deliver_toilet_loading_dock -> F(get_help)) -> G(F(search_fire_hydrant)))
( ( ( prop_3 | prop_2 ) U prop_1 ) | prop_4 ),F((prop_3 | prop_2) & ((prop_3 | prop_2) U prop_1)) | prop_4
( ( ( prop_1 | prop_4 ) & prop_3 ) | prop_2 ),G(((prop_1 | prop_4) & prop_3) | prop_2)
G ( ( prop_3 | prop_2 ) -> G prop_1 ),G((prop_3 | prop_2) -> prop_1)
park_2 U (monument_13&&photo),park_2 U photo
( ( ( prop_1 <-> prop_2 ) & prop_4 ) -> prop_3 ),G(((prop_1 <-> prop_2) & prop_4) -> prop_3)
( ! prop_2 | ( F prop_3 <-> prop_1 ) ),G(!prop_2 ) | F(prop_3 <-> prop_1 )
( F ( yellow_room ) & G ( ! blue_room ) ),!blue_room & F(yellow_room)
G(( bar_has_to_be_repaired | sensor_retrieves_data ) -> F( semaphore_is_yellow )),(bar_has_to_be_repaired | sensor_retrieves_data) -> F(semaphore_is_yellow)
park_5 U bench_4&&<>(store_2&&<>(p_bottle_5&&<>(bench_4&&pd))),G(park_5 U bench_4) & F(store_2 & F(p_bottle_5 & F(bench_4)))
!park_4 U street_3&&<>(store_7&&<>(p_takeout_2&&<>(bench_3&&pd))),G((!street_3) -> (!park_4)) & G(street_3 -> F(p_takeout_2 & F(bench_3)))
G F photo_injured_civilian -> G F communicate_safe_hostile,G(F(photo_injured_civilian ) -> F(communicate_safe_hostile ))
G ( record_unsafe_civilian -> record_injured_victim ),G(record_injured_victim -> record_unsafe_civilian)
G(!( engine_stops | manager_collect_claims )) | F(( engine_stops | manager_collect_claims ) & F( train_has_arrived )),!(engine_stops & manager_collect_claims) | F((engine_stops | manager_collect_claims) & F(train_has_arrived))
G ( ( prop_2 | prop_1 ) -> F ( G prop_3 ) ),G((prop_2 | prop_1) -> F(prop_3))
G ( move ) | pick_up_orange,G(move | pick_up_orange)
( ( ! prop_1 <-> prop_2 ) & prop_3 ),G((! (prop_1 )) -> ((prop_2 ) <-> (prop_3 )))
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),G((p_pass_4 & house_4) -> (!intersection_5 U street_4))
( ( ! prop_2 & prop_3 ) & prop_1 ),G((!prop_2 & prop_3) -> prop_1)
!street_4 U intersection_6&&<>[]street_4,(!street_4 U intersection_6) & G((intersection_6) -> G(street_4))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( engine_breaks | car_enters )),F(train_has_arrived & F(engine_breaks | car_enters))
( F search_fire_hydrant ) -> ( ! search_fire_hydrant U ( pickup_donut & ! search_fire_hydrant ) ),G(search_fire_hydrant -> pickup_donut)
G ( F prop_1 & F prop_2 ),G(prop_2 -> prop_1)
( ! prop_3 & ( prop_2 <-> prop_1 ) ),G(!prop_3) & G(prop_2 <-> prop_1)
( go_home U photo_unstable_beam ) | G go_home,go_home R photo_unstable_beam
( ( prop_2 -> prop_1 ) & G prop_3 ),G(prop_3 ) & G(prop_2  -> prop_1 )
F ( get_hold_orange ) & F ( have_possession_of_apple ),G(get_hold_orange -> G(have_possession_of_apple))
F ( venture_house ) | G ( F ( go_to_pear ) ),F(venture_house | G(go_to_pear))
G ( ! prop_1 & F prop_2 ),G(!prop_1 ) & G(prop_2 )
G ( prop_1 -> ( prop_3 U prop_2 ) ),G(prop_1 -> (prop_3 R prop_2))
F ( yield_pear ) U G ( ! ( drop_orange ) ),G((yield_pear) -> G(!(drop_orange)))
( G prop_3 <-> ( prop_1 | prop_2 ) ),G (prop_3 <-> (prop_1 | prop_2))
hold_orange & put_in_apple_bucket,G(hold_orange & put_in_apple_bucket)
F ( green_room & F red_room ),green_room -> F(red_room)
( ( prop_3 -> prop_1 ) U ( prop_4 | prop_2 ) ),G((prop_3 ) -> (prop_1  U (prop_4  | prop_2 )))
! record_unstable_beam U get_help,!get_help | F(record_unstable_beam)
[]<>(mall_5&&<>(p_crate_8&&<>(office_6&&pd))),G((p_crate_8 & mall_5) -> F(office_6))
( ( ( prop_4 | prop_3 ) <-> prop_2 ) -> prop_1 ),G((prop_2 <-> (prop_4 | prop_3)) -> prop_1)
F ( come_home ) U pick_up_flag,come_home U pick_up_flag
G ( prop_1 -> G ( F prop_2 ) ),G(prop_1 -> F(prop_2))
( prop_1 U G ( F prop_2 ) ),prop_1 U prop_2
( F prop_2 -> ( prop_1 | prop_3 ) ),F(prop_2 & F(prop_1 | prop_3))
G ( avoid_probable_fire_source -> X ( X ( X communicate_injured_hostile ) ) ),G((communicate_injured_hostile) -> X X X (avoid_probable_fire_source))
( prop_1 | F prop_2 ),G(prop_1 | prop_2)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & F(park_4 & G(park_4)))
!park_4 U street_3&&<>(store_7&&<>(p_takeout_2&&<>(bench_3&&pd))),G((!street_3) -> (!park_4)) & G((street_3) -> F(p_takeout_2 & F(bench_3)))
! photo_cyclist_south_2nd_avenue U record_car_east_8th_avenue,!record_car_east_8th_avenue | F(photo_cyclist_south_2nd_avenue)
( ( ( prop_4 -> prop_3 ) -> prop_2 ) -> prop_1 ),G((prop_4 -> (prop_3 -> prop_2)) -> prop_1)
F ( mall_5 & F ( p_box_4 & F ( house_1 & pd ) ) ),mall_5 & F(p_box_4 & F(house_1))
F ( proceed_to_tree ) | G ( ! ( drop_orange ) ),G((proceed_to_tree) -> (drop_orange)) & G(!drop_orange)
G ( ! ( drop_orange ) ) & F ( visit_waste_basket ),G(!drop_orange) & G(visit_waste_basket)
G ( F prop_1 | F prop_2 ),G(prop_1 ) | G(prop_2 )
( ! ( prop_1 & prop_3 ) & prop_2 ),!(prop_1 & prop_3 & prop_2)
G ( prop_3 -> ( prop_2 U prop_1 ) ),G(prop_3 -> (prop_2 R prop_1))
G ( prop_1 & F prop_2 ),G(prop_1 ) & F(prop_2 )
( F change_light_east_green ) -> ( ! change_light_east_green U ( record_cyclist_south_7th_avenue & ! change_light_east_green ) ),G(change_light_east_green -> F(record_cyclist_south_7th_avenue))
G ( ( prop_3 | prop_2 ) -> G ( F prop_1 ) ),G((prop_3 | prop_2) -> prop_1 )
G ( ! ( deliver_laptop_shelf & deliver_horse_loading_dock ) -> F search_microwave ),G((!(deliver_laptop_shelf | deliver_horse_loading_dock)) -> search_microwave)
G ( ( prop_1 & prop_3 ) -> ! ( F prop_2 ) ),G((prop_1 & prop_3) -> F(prop_2))
( ! prop_3 | ( prop_2 -> prop_1 ) ),G(!prop_3 ) & G(prop_2  -> prop_1 )
G ( ! ( drop_apple ) ) & hold_on_to_pear,G(!(drop_apple & hold_on_to_pear))
G ( ( prop_4 | prop_3 ) -> ( prop_1 U prop_2 ) ),G((prop_4 | prop_3) -> (F(prop_1 & F(prop_2))))
G ( ( prop_3 & prop_1 ) -> G prop_2 ),G((prop_3 & prop_1) -> prop_2)
( G prop_3 -> ( prop_1 -> prop_2 ) ),G(prop_3 -> (prop_1 -> prop_2))
G(!( brake_is_released & car_starts )) | F(( brake_is_released & car_starts ) & F( brake_is_pressed | bridge_closes )),F(brake_is_released & car_starts & F(brake_is_pressed | bridge_closes))
F ( prop_1 & F prop_2 ),G(prop_1 -> F(prop_2))
move_to_trash_can -> F ( get_pear ),G(get_pear -> move_to_trash_can)
<>(building_4&&photo&&<>(parking_lot_2&&[]parking_lot_2)),photo & F(parking_lot_2 & G(parking_lot_2))
go_by_waste_bin -> venture_towards_house,G(go_by_waste_bin -> venture_towards_house)
( ! prop_2 -> ( prop_1 & prop_3 ) ),G(!prop_2 -> (prop_1 & prop_3))
! ( ( prop_3 & prop_1 ) <-> prop_2 ),G((prop_2 ) <-> !(prop_3  & prop_1 ))
G( house_is_built & train_stops & table_is_old ),G((house_is_built & train_stops) -> table_is_old)
! get_help U change_light_east_yellow,change_light_east_yellow -> F(get_help)
G ( ( prop_3 & prop_4 ) -> ( prop_2 & prop_1 ) ),G((prop_3 & prop_4) -> (prop_2 & G(!prop_1)))
( ( prop_2 U prop_1 ) <-> ! prop_3 ),((prop_2 U prop_1) <-> G(!prop_3))
( ( ( prop_4 <-> prop_1 ) U prop_3 ) -> prop_2 ),G(((prop_4 <-> prop_1) U prop_3) -> prop_2)
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo & area_4 & area_3)
( idle U get_help ),idle -> F(get_help)
G ( ( prop_3 | prop_1 ) -> ! ( G prop_2 ) ),G((prop_3 | prop_1) -> G(!prop_2))
( ! prop_1 & ( prop_2 <-> prop_3 ) ),G(!prop_1 ) & G(prop_2 <-> prop_3 )
G ( moving ) | G ( ! ( drop_orange ) ),G(moving | !drop_orange)
( ( prop_2 | prop_3 ) & ( prop_1 | prop_4 ) ),G((prop_2 | prop_3) -> (prop_1 | prop_4))
( ( prop_4 <-> prop_2 ) -> ( prop_3 <-> prop_1 ) ),G((prop_4 <-> prop_2) -> (prop_3 <-> prop_1))
G(( engine_starts ) -> G(( motorbike_has_stopped ) -> F( elevator_falls ))),G(engine_starts -> F(motorbike_has_stopped -> F(elevator_falls)))
take_orange | G ( F ( go_to_waste_basket ) ),take_orange | G(go_to_waste_basket )
F ( grab_orange ) -> move_to_trash_can,G(grab_orange -> move_to_trash_can)
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & G(p_package_4 -> (office_3 & X(office_8))))
F ( collect_apple ) & G ( go_by_trash_can ),F(collect_apple & G(go_by_trash_can))
G(( semaphore_is_green & elevator_falls ) -> G( semaphore_is_yellow )),G((semaphore_is_green & elevator_falls) -> semaphore_is_yellow)
F ( go_to_trashcan ) & F ( track_towards_tree ),G((track_towards_tree) -> (go_to_trashcan))
F ( arrive_at_tree ) | F ( get_close_tree ),G(arrive_at_tree | F(get_close_tree))
( ( prop_3 | prop_4 ) -> ( prop_2 | prop_1 ) ),G((prop_3 | prop_4) -> (prop_2 | prop_1))
F G house_5,F(house_5) & G(house_5)
F ( pick_up_peach ) & F ( journey_by_house ),F(pick_up_peach & F(journey_by_house))
F blue_room,G(blue_room )
( ! prop_2 U ( prop_3 & prop_1 ) ),G(!(prop_1) U (prop_2 & prop_3))
F ( grasp_apple ) U F ( journey_to_flag ),grasp_apple U journey_to_flag
( ! prop_3 -> ( prop_1 | prop_2 ) ),G((!prop_3) -> (prop_1 | prop_2))
[]<>intersection_4&&<>locality_9,G(intersection_4 -> F(locality_9))
( ( prop_2 U prop_3 ) -> ( prop_1 & prop_4 ) ),G((prop_2 U prop_3) -> F(prop_1 & prop_4))
( G prop_3 & ( prop_2 | prop_1 ) ),G(prop_3 & (prop_2 | prop_1))
( G ( prop_1 & prop_3 ) | prop_2 ),G((prop_1 & prop_3) | prop_2)
G ( ( prop_3 | prop_1 ) -> G prop_2 ),G((!prop_3 | !prop_1) -> G(prop_2))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( elevator_is_blocked | house_is_open )),F(train_has_arrived & F(elevator_is_blocked | house_is_open))
F prop_1,G(prop_1 )
( F prop_1 -> prop_2 ),G(prop_2 -> prop_1)
( ! prop_1 U ( prop_3 | prop_2 ) ),G(!(prop_1 ) U (prop_3  | prop_2 ))
F ( ( green_room | yellow_room ) & F red_room ),(yellow_room | green_room) -> F(red_room)
<>(park_5&&<>(statue_2&&photo)),G(photo -> park_5)
( prop_1 & G ( ! prop_2 ) ),G(prop_1 & G(!prop_2))
( deliver_aid_safe_hostile U photo_flood ),deliver_aid_safe_hostile -> F(photo_flood)
( ( prop_1 -> prop_2 ) & G prop_3 ),G(prop_3 -> (prop_1 -> F(prop_2)))
G ( prop_3 -> ( prop_1 U prop_2 ) ),G(prop_3 -> F(prop_2 & F(prop_1)))
F ( clutch_orange ) -> ! ( let_go_pear ),G(clutch_orange -> !let_go_pear)
G ( ! prop_1 | F prop_2 ),G(!prop_1) | G(prop_2)
( ( ( prop_2 U prop_1 ) <-> prop_3 ) -> prop_4 ),G(((prop_2 U prop_1) <-> prop_3) -> prop_4)
( ( prop_2 & prop_3 ) -> G prop_1 ),G((prop_2 & prop_3) -> G(prop_1))
( F prop_3 <-> ( prop_2 | prop_1 ) ),F (prop_3 <-> (prop_2 | prop_1))
( ( prop_3 <-> prop_1 ) -> G prop_2 ),G((prop_3 <-> prop_1) -> prop_2)
( G prop_2 | ( prop_1 & prop_3 ) ),G(prop_2 ) | F(prop_1  & prop_3 )
grasp_orange -> F ( make_contact_flag ),G(grasp_orange -> make_contact_flag)
( ( ( prop_1 <-> prop_4 ) & prop_3 ) -> prop_2 ),G(((prop_1 <-> prop_4) & prop_3) -> prop_2)
G(!( bridge_closes )) | F(( bridge_closes ) & F( constructor_creates_instances & motorbike_has_stopped )),F(bridge_closes & F(constructor_creates_instances & F(motorbike_has_stopped)))
<>[]mall_5,F(mall_5 ) & G(mall_5 )
F ( acquire_pear ) -> collect_pear,G(acquire_pear -> collect_pear)
( record_person_west_5th_avenue U change_light_west_green ),record_person_west_5th_avenue -> F(change_light_west_green)
G ( prop_3 -> ( prop_2 | prop_1 ) ),G(prop_3 -> (prop_2 | X(prop_1)))
F ( prop_1 U G ( ! prop_2 ) ),prop_1 U G(!prop_2)
venture_towards_house | F ( bring_pear ),venture_towards_house | G(bring_pear)
( ( ( prop_1 <-> prop_4 ) | prop_2 ) -> prop_3 ),G(((prop_1 <-> prop_4) | prop_2) -> prop_3)
G ( ! ( let_go ) ) & F ( collect_orange ),G(!let_go) & G(collect_orange -> let_go)
F G ! go_home,G(!go_home )
parking_lot_5 U ( car_5 & photo ),parking_lot_5 U photo
( ( prop_1 -> prop_3 ) -> G prop_2 ),G((prop_1 -> prop_3) -> G(prop_2))
( avoid_nearest_fire_source U get_help ),avoid_nearest_fire_source -> F(get_help)
G ( prop_1 | F prop_2 ),G(prop_1 ) | G(prop_2 )
( G prop_2 | ( prop_3 -> prop_1 ) ),G(prop_2) | G(prop_3 -> prop_1)
( search_skateboard U search_sheep ) | G search_skateboard,(search_skateboard R search_sheep) | G(search_skateboard)
( ( prop_3 <-> prop_1 ) -> F prop_2 ),G((prop_3 <-> prop_1) -> F(prop_2))
G(!( manager_collect_claims | constructor_creates_instances )) | F(( manager_collect_claims | constructor_creates_instances ) & F( bridge_closes )),!(manager_collect_claims & constructor_creates_instances) | F((manager_collect_claims | constructor_creates_instances) & F(bridge_closes))
G(( motorbike_catches_fire & engine_breaks ) -> G( brake_is_released | escalator_is_blocked )),G((motorbike_catches_fire & engine_breaks) -> F(brake_is_released | escalator_is_blocked))
( ( prop_4 -> prop_1 ) <-> ( prop_3 -> prop_2 ) ),((G(prop_4 -> prop_1)) <-> (G(prop_3 -> prop_2)))
( prop_1 & F prop_2 ),prop_1 & prop_2
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( car_starts & semaphore_is_broken )),F(train_has_arrived & F(car_starts & semaphore_is_broken))
( ! prop_3 | ( prop_1 & prop_2 ) ),G(!prop_3) | F(prop_1 & prop_2)
G ( ( prop_3 | prop_1 ) -> G ( F prop_2 ) ),G((!prop_3 | prop_1) -> G(F(prop_2)))
! G ( ! ( deliver_chair_shelf & X deliver_chair_shelf ) ),G(deliver_chair_shelf | X(deliver_chair_shelf) | X(X(deliver_chair_shelf)))
( ( prop_2 & prop_1 ) U ! prop_3 ),G((prop_2 & prop_1) -> ((prop_2 & prop_1) U !prop_3))
( ( prop_3 -> prop_1 ) | G prop_2 ),G(prop_3 -> prop_1) | G(prop_2)
G ( ! ( drop_apple ) ) & secure_apple,G(!(drop_apple)) & G(secure_apple)
G ( ( prop_4 & prop_2 ) -> ( prop_3 U prop_1 ) ),G((prop_4 & prop_2) -> (prop_1 U prop_3))
G ( prop_1 | F prop_2 ),G(prop_1 ) | F(prop_2 )
( ( prop_3 <-> prop_4 ) & ( prop_1 -> prop_2 ) ),G((prop_3 <-> prop_4) & (prop_1 -> F(prop_2)))
( ! prop_1 & prop_2 ),G(!prop_1 -> prop_2)
( ( prop_3 <-> prop_2 ) & prop_1 ),G((prop_3 <-> prop_2) & prop_1)
( ( ! prop_1 U prop_2 ) & prop_3 ),(prop_2 -> (!prop_1 U prop_2)) & G(prop_3)
( ( ( prop_1 -> prop_3 ) U prop_4 ) & prop_2 ),G((prop_1 ) -> ((prop_3 ) U (prop_4 ))) & prop_2
F ( prop_1 & G ( ! prop_2 ) ),F(prop_1 ) & G(!prop_2 )
( ( prop_1 | prop_3 ) | ! prop_2 ),(prop_1 | prop_3) | G(!prop_2)
( ( ( prop_4 <-> prop_2 ) -> prop_1 ) & prop_3 ),G((prop_4 <-> prop_2) -> (prop_1 & prop_3))
( ! ( prop_2 U prop_1 ) -> prop_3 ),G((!(prop_2 ) U prop_1 ) -> prop_3 )
F ( acquire_pear ) | G ( F ( go_to_pear ) ),G((acquire_pear | go_to_pear))
gather_apple -> F ( scoop_up_apple ),G(gather_apple -> F(scoop_up_apple))
( F get_help ) -> ( ! get_help U ( go_home & ! get_help ) ),G(get_help -> F(go_home))
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),G((table_2 & p_brochure_5) -> F(street_5 & p_brochure_5))
G(!( brake_is_pressed | bridge_closes )) | F(( brake_is_pressed | bridge_closes ) & F( table_is_brown & house_is_built )),F(brake_is_pressed | bridge_closes) & F(table_is_brown & F(house_is_built))
F ( plant_8 & F ( p_box_5 & F ( store_6 & pd ) ) ),F(p_box_5 & F(store_6))
[]<>charger_3&&[]<>(area_3&&photo),G(photo -> F(charger_3))
( G prop_3 | ( prop_2 | prop_1 ) ),G(prop_3) | F(prop_2 | prop_1)
F ( ( red_room | blue_room ) & F green_room ),G((blue_room | red_room) -> F(green_room))
( G prop_1 -> ( prop_2 & prop_3 ) ),G(prop_1 -> (prop_2 & prop_3))
( F prop_1 -> G prop_2 ),G(prop_1 -> G(prop_2 ))
( ( prop_2 -> prop_1 ) | G prop_3 ),(G(prop_2 -> prop_1) | G(prop_3))
( ( ( prop_1 | prop_3 ) U prop_2 ) -> prop_4 ),G(((prop_1 | prop_3) U prop_2) -> F(prop_4))
[]locality_5&&<>(office_3&&<>(p_package_5&&<>(office_6&&pd))),G((p_package_5 & office_3) -> (locality_5 U office_6))
G(!( escalator_speeds_up | house_collapses )) | F(( escalator_speeds_up | house_collapses ) & F( escalator_is_blocked | sensor_captures_data )),F(escalator_speeds_up | house_collapses) & F(escalator_is_blocked | sensor_captures_data)
G ( ( prop_3 & prop_2 ) -> F ( G prop_1 ) ),G((prop_3 & prop_2) -> F(prop_1))
<>[]intersection_4,G(intersection_4 )
G ( F prop_1 | prop_2 ),G(F(prop_1 ) | F(prop_2 ))
G(!( escalator_moves & train_stops )) | F(( escalator_moves & train_stops ) & F( bridge_closes )),F(escalator_moves & train_stops & F(bridge_closes))
travel_to_apple U F ( make_to_flag ),travel_to_apple U make_to_flag
G ( ( prop_2 | prop_1 ) -> G prop_3 ),G((prop_2 | prop_1) -> prop_3)
get_hold_of_pear -> hold_pear,G(get_hold_of_pear -> hold_pear)
[]<>(monument_8&&photo)&&!monument_8 U park_4,G(photo) & (!park_4 U park_4) & G((!park_4) -> !monument_8)
F ( go_to_peach ) -> move_to_trash_can,G(go_to_peach -> F(move_to_trash_can))
G(( semaphore_is_yellow ) -> F( bar_has_to_be_repaired & sensor_gathers_information )),G((bar_has_to_be_repaired & sensor_gathers_information) -> semaphore_is_yellow)
G ( communicate_safe_victim -> X G ! get_help ),G(communicate_safe_victim -> G(!get_help))
( F ( prop_3 <-> prop_2 ) & prop_1 ),G(prop_1 ) & F(prop_3 <-> prop_2 )
( ( prop_2 & prop_3 ) -> F prop_1 ),G((prop_2 & prop_3) -> F(prop_1))
( G prop_1 <-> ( prop_3 | prop_2 ) ),G(prop_1 <-> (prop_3 | prop_2))
( F prop_2 -> ( prop_1 & prop_3 ) ),prop_2 -> (prop_1 & prop_3)
( ( prop_1 & prop_3 ) | G prop_2 ),F (prop_1 & prop_3 ) | G (prop_2 )
( ( ( prop_4 | prop_2 ) -> prop_1 ) <-> prop_3 ),G(((prop_4 ) | (prop_2 )) -> ((prop_1 ) <-> (prop_3 )))
G ( ( prop_3 U prop_1 ) -> F ( G prop_2 ) ),G((F(prop_3 ) & (prop_1  U prop_3 )) -> F(F(prop_2 )))
G ( hold_onto_orange ) -> F ( make_contact_flag ),G(hold_onto_orange -> F(make_contact_flag))
G ( F prop_1 & prop_2 ),G(prop_1 & prop_2)
( ( F prop_1 & prop_2 ) & prop_3 ),F(prop_1 ) & F(prop_2 ) & F(prop_3 )
( ( ( prop_3 U prop_2 ) & prop_1 ) | prop_4 ),G((prop_3 -> (prop_3 U prop_2)) & (prop_1 | prop_4))
( ( prop_2 & prop_3 ) <-> G prop_1 ),G((prop_2 & prop_3) -> prop_1)
( F prop_1 -> F prop_2 ),G(prop_1 -> prop_2)
G(( elevator_rises & bar_is_closing ) -> F( semaphore_is_red | car_starts )),F(semaphore_is_red | ((elevator_rises & bar_is_closing) -> F(car_starts)))
F ( going_to_house ) & F ( gather_pear ),F(going_to_house) & G(gather_pear)
G(!( sensor_retrieves_data | bridge_closes )) | F(( sensor_retrieves_data | bridge_closes ) & F( table_is_brown & bar_is_closing )),F(sensor_retrieves_data | bridge_closes) & F(table_is_brown & F(bar_is_closing))
( G ( prop_1 -> prop_3 ) & prop_2 ),G((prop_1) -> (prop_3 & prop_2))
F ( prop_1 | G prop_2 ),G(prop_1 ) | G(prop_2 )
G ( ! prop_1 U G ( ! prop_2 ) ),G(!(prop_2 )) U G(!(prop_1 ))
G ( F prop_1 -> ( prop_3 U prop_2 ) ),G((F(prop_1 )) -> (prop_3  R prop_2 ))
( idle U search_elephant ) | G idle,search_elephant R idle
G F car_3 & F building_2,G(car_3) & F(building_2)
( ( prop_2 | prop_3 ) -> G prop_1 ),G((prop_2 | prop_3) -> G(prop_1 ))
! ( prop_1 | prop_2 ),G(!(prop_1) | !(prop_2))
! ( prop_1 | F prop_2 ),G(!prop_1 ) & G(prop_2 )
( F prop_2 | ( prop_3 -> prop_1 ) ),F(prop_2) | G(prop_3 -> F(prop_1))
prop_1,G(prop_1 )
( ( prop_3 <-> prop_1 ) -> prop_2 ),G((prop_3 <-> prop_1) -> prop_2)
( F prop_1 | ( prop_3 -> prop_2 ) ),G(prop_1) & G(prop_3 -> prop_2)
!street_4 U intersection_2&&<>(house_13&&p_trash_13),(!intersection_2) U (!street_4 & house_13 & p_trash_13)
[]<>charger_9&&[]<>(warehouse_8&&<>(p_crate_2&&<>(store_2&&pd))),G((warehouse_8 & p_crate_2 & store_2) -> F(charger_9 ))
( ! prop_1 U ( prop_3 | prop_2 ) ),(!prop_1 & !prop_3) U prop_2
( ( prop_2 | prop_3 ) & F prop_1 ),F(prop_1 ) & (F(prop_2 ) | F(prop_3 ))
( ( prop_2 <-> prop_1 ) -> G prop_3 ),G((prop_2 <-> prop_1) -> prop_3 )
( ( prop_1 U prop_2 ) <-> ! prop_3 ),((prop_1 U prop_2) <-> G(!prop_3))
G ( search_broccoli -> F search_zebra ) -> G F pickup_donut,G((search_broccoli -> F(search_zebra)) -> G(F(pickup_donut)))
G(( train_has_arrived ) -> F( table_is_old & sensor_retrieves_data )),G(train_has_arrived -> (table_is_old & sensor_retrieves_data))
F ( prop_1 & ! prop_2 ),G(prop_1 -> !prop_2)
going_to_tree -> F ( go_to_trash_bin ),G(go_to_trash_bin -> going_to_tree)
( ( prop_2 <-> prop_3 ) | F prop_1 ),G((prop_2 <-> prop_3) | F(prop_1))
( ( G prop_1 -> prop_3 ) | ! prop_2 ),G(prop_1 -> prop_3) | G(!prop_2)
( ( prop_2 & prop_3 ) & ( prop_4 -> prop_1 ) ),G(((prop_2 & prop_3) & prop_4) -> prop_1)
( ( prop_1 | prop_2 ) | F prop_3 ),F (prop_1 | prop_2 ) | F (prop_3 )
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( train_has_arrived & bridge_closes )),F(train_has_arrived & F(bridge_closes))
( ( ( prop_2 | prop_3 ) -> prop_4 ) <-> prop_1 ),(F(prop_2 | prop_3 -> prop_4) <-> G(prop_1))
( G prop_1 -> ( prop_2 | prop_3 ) ),G(prop_1 -> (prop_2 | prop_3))
G ( ( prop_1 | prop_3 ) -> F ( G prop_2 ) ),G((prop_1 | prop_3) -> F(prop_2))
G(!( constructor_creates_instances | elevator_is_blocked )) | F(( constructor_creates_instances | elevator_is_blocked ) & F( car_stops | motorbike_has_started )),!(constructor_creates_instances & elevator_is_blocked) | F((constructor_creates_instances | elevator_is_blocked) & F(car_stops | motorbike_has_started))
F ( prop_1 | G ( F prop_2 ) ),G(prop_1 ) | G(prop_2 )
F ( pass_by_trash_bin ) -> F ( procure_pear ),G((procure_pear) -> (pass_by_trash_bin))
( ( prop_1 <-> prop_3 ) -> ! prop_2 ),G((prop_1 <-> prop_3) -> !prop_2)
