Ground Truth,Response
G((car_stops | house_is_built) -> F(bar_is_closing | table_has_been_moved)),(house_is_built | car_stops) -> F (bar_is_closing | table_has_been_moved)
G((house_is_open | train_derails) -> F(car_starts | car_stops)),F((house_is_open | train_derails) -> (car_starts | car_stops))
G((bridge_closes | elevator_is_blocked) -> F(engine_starts | sensor_captures_data)),F((bridge_closes | elevator_is_blocked) -> (engine_starts | sensor_captures_data))
G((motorbike_is_driven | semaphore_is_green) -> F(engine_stops | house_is_open)),((motorbike_is_driven | semaphore_is_green) -> F(engine_stops | house_is_open))
G((bridge_closes | semaphore_is_green) -> F(engine_starts | sensor_retrieves_data)),F(sensor_retrieves_data | (engine_starts & (bridge_closes | semaphore_is_green)))
G((bar_has_to_be_repaired | motorbike_has_stopped) -> F train_derails),(bar_has_to_be_repaired | motorbike_has_stopped) -> F train_derails
G((bridge_closes | semaphore_is_green) -> F sensor_captures_data),(bridge_closes | semaphore_is_green) -> F sensor_captures_data
G((engine_starts | sensor_retrieves_data) -> F train_derails),F((sensor_retrieves_data | engine_starts) & F train_derails)
G((engine_starts | train_derails) -> F train_has_arrived),((train_derails | engine_starts) -> F train_has_arrived)
G((constructor_instantiate_objects | table_is_old) -> F train_derails),F((table_is_old | constructor_instantiate_objects) & X(train_derails))
G((elevator_rises | sensor_gathers_information) -> F train_has_arrived),F((elevator_rises | sensor_gathers_information) & train_has_arrived)
G((engine_starts | motorbike_catches_fire) -> G!(car_starts & motorbike_has_stopped)),((engine_starts | motorbike_catches_fire) -> !(motorbike_has_stopped & car_starts))
G((escalator_moves | sensor_captures_data) -> G!(house_is_open & semaphore_is_green)),(sensor_captures_data | escalator_moves) -> X !(house_is_open & semaphore_is_green)
G((car_starts | escalator_is_blocked) -> G!(brake_is_released & sensor_captures_data)),(car_starts | escalator_is_blocked) -> G(!(sensor_captures_data & brake_is_released))
G((car_starts | escalator_is_blocked) -> G!(house_is_open & semaphore_is_green)),G((escalator_is_blocked | car_starts) -> ! (house_is_open & semaphore_is_green))
G((bar_has_to_be_repaired | motorbike_falls_down) -> G!(bar_is_down & train_has_been_launched)),G((bar_has_to_be_repaired | motorbike_falls_down) -> !(bar_is_down & train_has_been_launched))
G((escalator_moves | table_is_old) -> G!(bar_is_up & elevator_falls)),G((escalator_moves | table_is_old) -> !(elevator_falls & bar_is_up))
G((semaphore_is_red | train_stops) -> G!(bar_is_closing & semaphore_is_green)),G((train_stops | semaphore_is_red) -> !(bar_is_closing & semaphore_is_green))
G((escalator_speeds_up | motorbike_is_driven) -> G!(car_enters & constructor_creates_instances)),G((motorbike_is_driven | escalator_speeds_up) -> !(constructor_creates_instances & car_enters))
G((bar_has_to_be_repaired | train_has_arrived) -> G!(engine_starts & motorbike_falls_down)),G((bar_has_to_be_repaired | train_has_arrived) -> !(motorbike_falls_down & engine_starts))
G((escalator_moves | table_is_old) -> G!(elevator_rises & train_has_arrived)),G((escalator_moves | table_is_old) -> !(elevator_rises & train_has_arrived))
G((engine_stops | train_is_crossing) -> G!(bar_is_closing & engine_breaks)),!(engine_breaks & (engine_stops | train_is_crossing) -> F bar_is_closing)
G((bar_is_up | semaphore_is_green) -> G!(car_starts | escalator_is_blocked)),G((semaphore_is_green | bar_is_up) -> !(escalator_is_blocked | car_starts))
G((bar_has_to_be_repaired | motorbike_falls_down) -> G!(elevator_is_open | manager_handles_requests)),G(!((elevator_is_open | manager_handles_requests)))
G((elevator_falls | manager_collect_claims) -> G!(escalator_moves | table_is_old)),G((manager_collect_claims | elevator_falls) -> !(escalator_moves | table_is_old))
G((motorbike_falls_down | train_derails) -> G!(engine_starts | train_is_crossing)),((train_derails | motorbike_falls_down) -> !(engine_starts | train_is_crossing))
G((bar_is_closing | house_collapses) -> G!(car_stops | house_collapses)),((house_collapses | bar_is_closing) -> G(!(car_stops | house_collapses)))
G((engine_starts | motorbike_catches_fire) -> G!(car_stops | table_is_brown)),G((engine_starts | motorbike_catches_fire) -> X(!(table_is_brown | car_stops)))
G((sensor_captures_data | table_has_been_moved) -> G!(bar_has_to_be_repaired | motorbike_falls_down)),G((sensor_captures_data | table_has_been_moved) -> !(bar_has_to_be_repaired | motorbike_falls_down))
G((bar_is_closing | house_collapses) -> G!(sensor_captures_data | table_has_been_moved)),G((house_collapses | bar_is_closing) -> !(sensor_captures_data | table_has_been_moved))
G((escalator_moves | sensor_captures_data) -> G!(escalator_is_blocked | motorbike_has_started)),G(((sensor_captures_data | escalator_moves) -> !(escalator_is_blocked | motorbike_has_started)))
G((manager_handles_requests | table_is_old) -> G(bar_is_down & brake_is_pressed)),G((manager_handles_requests | table_is_old) -> (brake_is_pressed & bar_is_down))
G((bar_has_to_be_repaired | escalator_moves) -> G(motorbike_falls_down & table_has_been_moved)),((bar_has_to_be_repaired | escalator_moves) -> G(motorbike_falls_down & table_has_been_moved))
G((bridge_closes | bridge_opens) -> G(semaphore_is_yellow & train_stops)),((bridge_closes | bridge_opens) -> (semaphore_is_yellow & train_stops))
G((escalator_speeds_up | sensor_gathers_information) -> G(car_stops & constructor_creates_instances)),F((escalator_speeds_up | sensor_gathers_information) & G((constructor_creates_instances & car_stops)))
G((manager_handles_requests | motorbike_has_started) -> G(escalator_is_blocked & motorbike_falls_down)),G((motorbike_falls_down & escalator_is_blocked) -> (manager_handles_requests | motorbike_has_started))
G((car_starts | elevator_falls) -> G(bar_is_down & semaphore_is_red)),G(((car_starts | elevator_falls) -> (bar_is_down & semaphore_is_red)))
G((house_collapses | table_is_brown) -> G(engine_starts & house_is_built)),(table_is_brown | house_collapses) -> G(engine_starts & house_is_built)
G((motorbike_has_stopped | semaphore_is_yellow) -> G(engine_starts & table_is_old)),G((motorbike_has_stopped | semaphore_is_yellow) -> (engine_starts & table_is_old))
G((escalator_is_blocked | escalator_moves) -> G(motorbike_is_driven & train_has_been_launched)),G((escalator_is_blocked | escalator_moves) -> (train_has_been_launched & motorbike_is_driven))
G((escalator_speeds_up | manager_collect_claims) -> G(house_collapses | table_is_old)),((manager_collect_claims | escalator_speeds_up) -> G (house_collapses | table_is_old))
G((bridge_opens | motorbike_has_started) -> G(bar_is_closing | car_starts)),G(car_starts | (bar_is_closing U (bridge_opens | motorbike_has_started)))
G((manager_handles_requests | table_is_old) -> G(escalator_speeds_up | motorbike_has_started)),G((manager_handles_requests | table_is_old) -> (motorbike_has_started | escalator_speeds_up))
G((bar_has_to_be_repaired | car_stops) -> G(elevator_is_open | house_is_built)),G(((car_stops | bar_has_to_be_repaired) -> (house_is_built | elevator_is_open)))
G((engine_stops | table_is_brown) -> G(escalator_is_blocked | escalator_moves)),((engine_stops | table_is_brown) -> G(escalator_is_blocked | escalator_moves))
G((car_enters | train_has_arrived) -> G(brake_is_released | escalator_is_blocked)),G((car_enters | train_has_arrived) -> (brake_is_released | escalator_is_blocked))
G((house_collapses | motorbike_falls_down) -> G(car_enters | train_has_arrived)),((motorbike_falls_down | house_collapses) -> G(car_enters | train_has_arrived))
G((elevator_is_blocked | motorbike_has_stopped) -> G(house_collapses | table_is_brown)),G(table_is_brown | ((motorbike_has_stopped | elevator_is_blocked) -> house_collapses))
G((house_collapses | motorbike_falls_down) -> G(brake_is_released | sensor_captures_data)),G((motorbike_falls_down | house_collapses) -> (sensor_captures_data | brake_is_released))
G((manager_handles_requests | motorbike_has_started) -> G semaphore_is_yellow),G((manager_handles_requests | motorbike_has_started) -> semaphore_is_yellow)
G((bridge_closes | bridge_opens) -> G semaphore_is_yellow),G((bridge_closes | bridge_opens) -> semaphore_is_yellow)
G((bar_has_to_be_repaired | escalator_moves) -> G semaphore_is_yellow),(bar_has_to_be_repaired | escalator_moves) -> G(semaphore_is_yellow)
G((car_starts | elevator_falls) -> G semaphore_is_yellow),(car_starts | elevator_falls) -> G(semaphore_is_yellow)
G((bar_is_closing | car_starts) -> G semaphore_is_yellow),G((car_starts | bar_is_closing) -> semaphore_is_yellow)
G((engine_breaks | sensor_captures_data) -> G semaphore_is_yellow),G((sensor_captures_data | engine_breaks) -> semaphore_is_yellow)
G((elevator_is_open | house_is_built) -> G semaphore_is_yellow),((elevator_is_open | house_is_built) -> G(semaphore_is_yellow))
G((manager_collect_claims | sensor_gathers_information) -> G semaphore_is_yellow),(manager_collect_claims | sensor_gathers_information) -> G(semaphore_is_yellow)
G((brake_is_released | sensor_captures_data) -> G semaphore_is_yellow),((sensor_captures_data | brake_is_released) -> G(semaphore_is_yellow))
G((bridge_opens | motorbike_has_started) -> G semaphore_is_yellow),G((bridge_opens | motorbike_has_started) -> semaphore_is_yellow)
G(bar_is_up & engine_starts & escalator_is_blocked),G(escalator_is_blocked -> (engine_starts & bar_is_up))
G(bar_has_to_be_repaired & engine_breaks & escalator_moves),G(bar_has_to_be_repaired -> (escalator_moves & engine_breaks))
G(train_has_arrived -> F(train_has_arrived & train_is_crossing)),F(train_has_arrived & train_is_crossing)
G(semaphore_is_yellow -> F(bar_is_up & motorbike_has_started)),F((semaphore_is_yellow) -> (bar_is_up & motorbike_has_started))
G(train_has_arrived -> F(bar_has_to_be_repaired | escalator_speeds_up)),train_has_arrived -> F(bar_has_to_be_repaired | escalator_speeds_up)
G(train_has_arrived -> F(bar_is_closing | table_has_been_moved)),train_has_arrived -> F(bar_is_closing | table_has_been_moved)
G(train_has_arrived -> F(car_starts | car_stops)),train_has_arrived -> F(car_starts | car_stops)
G(semaphore_is_yellow -> F(constructor_creates_instances | motorbike_falls_down)),F (constructor_creates_instances | (semaphore_is_yellow U motorbike_falls_down))
G(train_derails -> F(bar_has_to_be_repaired | table_is_brown)),F (table_is_brown | (train_derails U bar_has_to_be_repaired))
G(train_has_arrived -> F train_derails),train_has_arrived -> F train_derails
G(semaphore_is_yellow -> F sensor_captures_data),semaphore_is_yellow -> F sensor_captures_data
G(sensor_captures_data -> F train_derails),sensor_captures_data -> F train_derails
G(train_has_arrived -> F sensor_captures_data),train_has_arrived -> F sensor_captures_data
G(train_derails -> F sensor_captures_data),train_derails -> F sensor_captures_data
G(train_derails -> F semaphore_is_yellow),train_derails -> F semaphore_is_yellow
G(semaphore_is_yellow -> G(escalator_is_blocked & motorbike_falls_down)),G((semaphore_is_yellow & X(motorbike_falls_down & escalator_is_blocked)))
G(semaphore_is_yellow -> G(elevator_is_open & train_has_been_launched)),G(elevator_is_open & (semaphore_is_yellow -> F train_has_been_launched))
G(semaphore_is_yellow -> G(bar_has_to_be_repaired & bridge_opens)),semaphore_is_yellow -> G(bar_has_to_be_repaired & bridge_opens)
G(semaphore_is_yellow -> G(bar_has_to_be_repaired & brake_is_released)),semaphore_is_yellow -> G(brake_is_released & bar_has_to_be_repaired)
G(car_starts -> G(table_is_old -> F house_is_open)),car_starts -> (table_is_old -> F house_is_open)
G(table_has_been_moved -> G(car_enters -> F motorbike_catches_fire)),table_has_been_moved & G(car_enters -> F(motorbike_catches_fire))
G(semaphore_is_red -> G(table_is_brown -> F car_starts)),semaphore_is_red -> (table_is_brown -> F car_starts)
G(escalator_moves -> G(train_is_crossing -> F car_enters)),G(escalator_moves -> (train_is_crossing -> F(car_enters)))
G(car_starts -> G(brake_is_pressed -> F semaphore_is_green)),car_starts & G(brake_is_pressed -> F(semaphore_is_green))
G(table_has_been_moved -> G(bridge_closes -> F motorbike_has_stopped)),bridge_closes -> F motorbike_has_stopped
G(motorbike_has_stopped -> G(motorbike_catches_fire -> F car_starts)),motorbike_has_stopped -> (motorbike_catches_fire U car_starts)
G(engine_starts -> G(sensor_retrieves_data -> F car_starts)),engine_starts -> X(sensor_retrieves_data -> F car_starts)
G(bar_has_to_be_repaired -> G(semaphore_is_red -> F elevator_falls)),bar_has_to_be_repaired -> G(semaphore_is_red -> F(elevator_falls))
G(train_derails -> G(elevator_falls -> F motorbike_catches_fire)),train_derails -> F(elevator_falls & F(motorbike_catches_fire))
G(bridge_closes -> G(car_enters -> F elevator_is_blocked)),G(bridge_closes -> F(car_enters & F(elevator_is_blocked)))
G(semaphore_is_yellow -> G(house_collapses | semaphore_is_green)),G(semaphore_is_green | (semaphore_is_yellow -> F house_collapses))
G(semaphore_is_yellow -> G(brake_is_released | car_stops)),G(semaphore_is_yellow -> (car_stops | brake_is_released))
G(semaphore_is_yellow -> G(escalator_speeds_up | motorbike_has_started)),G(motorbike_has_started | (semaphore_is_yellow -> F escalator_speeds_up))
G(semaphore_is_yellow -> G(house_collapses | table_is_old)),semaphore_is_yellow -> G(house_collapses | table_is_old)
G(semaphore_is_yellow -> G(car_starts | elevator_falls)),semaphore_is_yellow -> G(car_starts | elevator_falls)
G(semaphore_is_yellow -> G(constructor_creates_instances | house_is_built)),semaphore_is_yellow -> G(constructor_creates_instances | house_is_built)
